"plh0206i02","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2008","Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","Not Employed","(0) in school","","","",""
"6 on scale 1-7","2008","Not Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","Not Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","Not Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","Not Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","Not Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","Not Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","Not Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","Employed","(0) in school","","","",""
"6 on scale 1-7","2008","Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","Not Employed","(0) in school","","","",""
"7 Strongly agree","2008","Not Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","Not Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2008","Not Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","Not Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","Not Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","Not Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","Not Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","Employed","(0) in school","","","",""
"7 Strongly agree","2008","Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2008","Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2009","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","Employed","(0) in school","","","",""
"1 Strongly disagree","2009","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","Not Employed","(0) in school","","","",""
"2 on scale 1-7 ","2009","Not Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","Not Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","Not Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2009","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","Not Employed","(0) in school","","","",""
"3 on scale 1-7 ","2009","Not Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","Not Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","Not Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","Not Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","Not Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","Employed","(0) in school","","","",""
"3 on scale 1-7 ","2009","Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","Not Employed","(0) in school","","","",""
"4 on scale 1-7","2009","Not Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","Not Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","Not Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","Not Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","Not Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","Not Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","Not Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","Employed","(0) in school","","","",""
"4 on scale 1-7","2009","Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","Not Employed","(0) in school","","","",""
"5 on scale 1-7","2009","Not Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","Not Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","Not Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","Not Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","Not Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","Not Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","Not Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","Employed","(0) in school","","","",""
"5 on scale 1-7","2009","Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","Not Employed","(0) in school","","","",""
"6 on scale 1-7","2009","Not Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","Not Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","Not Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","Not Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","Not Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","Not Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","Not Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","Employed","(0) in school","","","",""
"6 on scale 1-7","2009","Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","Not Employed","(0) in school","","","",""
"7 Strongly agree","2009","Not Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","Not Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2009","Not Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","Not Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","Not Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","Not Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","Not Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","Employed","(0) in school","","","",""
"7 Strongly agree","2009","Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2009","Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","Not Employed","(0) in school","26","","",""
"1 Strongly disagree","2010","Not Employed","(1a) inadequately completed","22","","",""
"1 Strongly disagree","2010","Not Employed","(1b) general elementary school","194","0.250914221476829","0.221058058263737","0.28077038468992"
"1 Strongly disagree","2010","Not Employed","(1c) basic vocational qualification","515","0.222451536700374","0.205354146949202","0.239548926451546"
"1 Strongly disagree","2010","Not Employed","(2b) intermediate general qualification","26","","",""
"1 Strongly disagree","2010","Not Employed","(2a) intermediate vocational","251","0.264897526524432","0.23783002851203","0.291965024536834"
"1 Strongly disagree","2010","Not Employed","(2c_gen) general maturity certificate","34","0.12011875690153","0.0796574696940749","0.160580044108985"
"1 Strongly disagree","2010","Not Employed","(2c_voc) vocational maturity certificate","69","0.268083260913691","0.218289264026571","0.31787725780081"
"1 Strongly disagree","2010","Not Employed","(3a) lower tertiary education","98","0.18263090276717","0.147438101628365","0.217823703905974"
"1 Strongly disagree","2010","Not Employed","(3b) higher tertiary education","144","0.249321064090298","0.215129644399868","0.283512483780727"
"1 Strongly disagree","2010","Employed","(0) in school","5","","",""
"1 Strongly disagree","2010","Employed","(1a) inadequately completed","12","","",""
"1 Strongly disagree","2010","Employed","(1b) general elementary school","80","0.17057724929038","0.135391698312586","0.205762800268174"
"1 Strongly disagree","2010","Employed","(1c) basic vocational qualification","356","0.166484591610314","0.150514081545021","0.182455101675607"
"1 Strongly disagree","2010","Employed","(2b) intermediate general qualification","38","0.116667117391759","0.0771879790579949","0.156146255725522"
"1 Strongly disagree","2010","Employed","(2a) intermediate vocational","454","0.146646084330923","0.134093683019319","0.159198485642528"
"1 Strongly disagree","2010","Employed","(2c_gen) general maturity certificate","56","0.127570181395019","0.0949988579783261","0.160141504811713"
"1 Strongly disagree","2010","Employed","(2c_voc) vocational maturity certificate","133","0.147778660707471","0.125306367022698","0.170250954392243"
"1 Strongly disagree","2010","Employed","(3a) lower tertiary education","142","0.144630285933643","0.123243433432414","0.166017138434872"
"1 Strongly disagree","2010","Employed","(3b) higher tertiary education","269","0.156393142864266","0.139202388568981","0.173583897159551"
"2 on scale 1-7 ","2010","Not Employed","(0) in school","39","0.228727019736969","0.172321567770343","0.285132471703596"
"2 on scale 1-7 ","2010","Not Employed","(1a) inadequately completed","26","","",""
"2 on scale 1-7 ","2010","Not Employed","(1b) general elementary school","171","0.19529796764212","0.167997380168765","0.222598555115476"
"2 on scale 1-7 ","2010","Not Employed","(1c) basic vocational qualification","462","0.204786071175663","0.188196293366105","0.22137584898522"
"2 on scale 1-7 ","2010","Not Employed","(2b) intermediate general qualification","28","","",""
"2 on scale 1-7 ","2010","Not Employed","(2a) intermediate vocational","210","0.191589735381453","0.167449736346942","0.215729734415964"
"2 on scale 1-7 ","2010","Not Employed","(2c_gen) general maturity certificate","66","0.204822153658779","0.154594504639213","0.255049802678346"
"2 on scale 1-7 ","2010","Not Employed","(2c_voc) vocational maturity certificate","77","0.182307097898631","0.138905251860798","0.225708943936464"
"2 on scale 1-7 ","2010","Not Employed","(3a) lower tertiary education","106","0.219715932859836","0.182000878272083","0.25743098744759"
"2 on scale 1-7 ","2010","Not Employed","(3b) higher tertiary education","159","0.252177508741139","0.217856268795535","0.286498748686743"
"2 on scale 1-7 ","2010","Employed","(0) in school","18","","",""
"2 on scale 1-7 ","2010","Employed","(1a) inadequately completed","7","","",""
"2 on scale 1-7 ","2010","Employed","(1b) general elementary school","74","0.165005860737813","0.130283661123332","0.199728060352293"
"2 on scale 1-7 ","2010","Employed","(1c) basic vocational qualification","353","0.165416580281957","0.149487183015545","0.18134597754837"
"2 on scale 1-7 ","2010","Employed","(2b) intermediate general qualification","42","0.150853760115312","0.106838776150792","0.194868744079833"
"2 on scale 1-7 ","2010","Employed","(2a) intermediate vocational","600","0.198928535141713","0.184763711867628","0.213093358415798"
"2 on scale 1-7 ","2010","Employed","(2c_gen) general maturity certificate","106","0.255224911867822","0.212658242510746","0.297791581224898"
"2 on scale 1-7 ","2010","Employed","(2c_voc) vocational maturity certificate","238","0.248766405521641","0.221391747500028","0.276141063543255"
"2 on scale 1-7 ","2010","Employed","(3a) lower tertiary education","291","0.268188312756409","0.241250649984031","0.295125975528788"
"2 on scale 1-7 ","2010","Employed","(3b) higher tertiary education","469","0.264499704329964","0.243625013589789","0.285374395070139"
"3 on scale 1-7 ","2010","Not Employed","(0) in school","63","0.275071187856828","0.215101951132298","0.335040424581357"
"3 on scale 1-7 ","2010","Not Employed","(1a) inadequately completed","15","","",""
"3 on scale 1-7 ","2010","Not Employed","(1b) general elementary school","138","0.164962367325369","0.139402944297893","0.190521790352845"
"3 on scale 1-7 ","2010","Not Employed","(1c) basic vocational qualification","407","0.185582763939892","0.169600412708004","0.20156511517178"
"3 on scale 1-7 ","2010","Not Employed","(2b) intermediate general qualification","31","0.183217516697064","0.121310601271973","0.245124432122156"
"3 on scale 1-7 ","2010","Not Employed","(2a) intermediate vocational","185","0.176112604079624","0.152747680287879","0.199477527871369"
"3 on scale 1-7 ","2010","Not Employed","(2c_gen) general maturity certificate","59","0.19650383018589","0.14705003042989","0.24595762994189"
"3 on scale 1-7 ","2010","Not Employed","(2c_voc) vocational maturity certificate","68","0.247109637411054","0.198623006313105","0.295596268509002"
"3 on scale 1-7 ","2010","Not Employed","(3a) lower tertiary education","88","0.220280756391332","0.182530926281826","0.258030586500838"
"3 on scale 1-7 ","2010","Not Employed","(3b) higher tertiary education","120","0.193283572427597","0.162075391469604","0.22449175338559"
"3 on scale 1-7 ","2010","Employed","(0) in school","8","","",""
"3 on scale 1-7 ","2010","Employed","(1a) inadequately completed","8","","",""
"3 on scale 1-7 ","2010","Employed","(1b) general elementary school","90","0.165876220204186","0.13108071492199","0.200671725486382"
"3 on scale 1-7 ","2010","Employed","(1c) basic vocational qualification","406","0.205621109649109","0.188294138804641","0.222948080493577"
"3 on scale 1-7 ","2010","Employed","(2b) intermediate general qualification","53","0.223369033710582","0.172147796190262","0.274590271230902"
"3 on scale 1-7 ","2010","Employed","(2a) intermediate vocational","672","0.218479781449893","0.20381746047178","0.233142102428006"
"3 on scale 1-7 ","2010","Employed","(2c_gen) general maturity certificate","93","0.245512537459776","0.203492308049511","0.28753276687004"
"3 on scale 1-7 ","2010","Employed","(2c_voc) vocational maturity certificate","217","0.216641104648326","0.190554584060119","0.242727625236532"
"3 on scale 1-7 ","2010","Employed","(3a) lower tertiary education","226","0.212791201451317","0.18790479898402","0.237677603918614"
"3 on scale 1-7 ","2010","Employed","(3b) higher tertiary education","393","0.231370199906174","0.211411679203368","0.25132872060898"
"4 on scale 1-7","2010","Not Employed","(0) in school","34","0.136877294633083","0.0907178827981185","0.183036706468048"
"4 on scale 1-7","2010","Not Employed","(1a) inadequately completed","11","","",""
"4 on scale 1-7","2010","Not Employed","(1b) general elementary school","129","0.1669789466027","0.141294842063421","0.192663051141979"
"4 on scale 1-7","2010","Not Employed","(1c) basic vocational qualification","402","0.170197478135163","0.154748053551061","0.185646902719264"
"4 on scale 1-7","2010","Not Employed","(2b) intermediate general qualification","28","","",""
"4 on scale 1-7","2010","Not Employed","(2a) intermediate vocational","175","0.177827210560381","0.154373266894771","0.20128115422599"
"4 on scale 1-7","2010","Not Employed","(2c_gen) general maturity certificate","46","0.239516657568553","0.186399483130538","0.292633832006568"
"4 on scale 1-7","2010","Not Employed","(2c_voc) vocational maturity certificate","43","0.12921575191777","0.091508549618928","0.166922954216612"
"4 on scale 1-7","2010","Not Employed","(3a) lower tertiary education","86","0.199114745473089","0.162740461260467","0.235489029685711"
"4 on scale 1-7","2010","Not Employed","(3b) higher tertiary education","96","0.166334808906011","0.136904288669778","0.195765329142244"
"4 on scale 1-7","2010","Employed","(0) in school","8","","",""
"4 on scale 1-7","2010","Employed","(1a) inadequately completed","8","","",""
"4 on scale 1-7","2010","Employed","(1b) general elementary school","60","0.140184569405151","0.107708119114684","0.172661019695617"
"4 on scale 1-7","2010","Employed","(1c) basic vocational qualification","414","0.186361244215363","0.16966693081819","0.203055557612536"
"4 on scale 1-7","2010","Employed","(2b) intermediate general qualification","52","0.225196189080999","0.173826418613139","0.276565959548859"
"4 on scale 1-7","2010","Employed","(2a) intermediate vocational","597","0.18589067383738","0.17208692168158","0.19969442599318"
"4 on scale 1-7","2010","Employed","(2c_gen) general maturity certificate","75","0.176364660184211","0.139153874735835","0.213575445632587"
"4 on scale 1-7","2010","Employed","(2c_voc) vocational maturity certificate","179","0.170690522298321","0.146865772170401","0.194515272426242"
"4 on scale 1-7","2010","Employed","(3a) lower tertiary education","197","0.178172657242468","0.154905081357964","0.201440233126971"
"4 on scale 1-7","2010","Employed","(3b) higher tertiary education","324","0.192355172292909","0.173700906037569","0.21100943854825"
"5 on scale 1-7","2010","Not Employed","(0) in school","28","","",""
"5 on scale 1-7","2010","Not Employed","(1a) inadequately completed","9","","",""
"5 on scale 1-7","2010","Not Employed","(1b) general elementary school","69","0.0872493510855772","0.0678153259739472","0.106683376197207"
"5 on scale 1-7","2010","Not Employed","(1c) basic vocational qualification","219","0.0980979016581763","0.0858698312489418","0.110325972067411"
"5 on scale 1-7","2010","Not Employed","(2b) intermediate general qualification","15","","",""
"5 on scale 1-7","2010","Not Employed","(2a) intermediate vocational","99","0.0886088251114939","0.0711776719648608","0.106039978258127"
"5 on scale 1-7","2010","Not Employed","(2c_gen) general maturity certificate","27","","",""
"5 on scale 1-7","2010","Not Employed","(2c_voc) vocational maturity certificate","28","","",""
"5 on scale 1-7","2010","Not Employed","(3a) lower tertiary education","51","0.111995746399926","0.0832703597703911","0.140721133029462"
"5 on scale 1-7","2010","Not Employed","(3b) higher tertiary education","48","0.0648304971235255","0.0453703832726609","0.0842906109743901"
"5 on scale 1-7","2010","Employed","(0) in school","11","","",""
"5 on scale 1-7","2010","Employed","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2010","Employed","(1b) general elementary school","57","0.173434413999627","0.138016569302403","0.208852258696851"
"5 on scale 1-7","2010","Employed","(1c) basic vocational qualification","287","0.137697289833873","0.122924329906959","0.152470249760787"
"5 on scale 1-7","2010","Employed","(2b) intermediate general qualification","34","0.119064058835564","0.0792355782438587","0.158892539427269"
"5 on scale 1-7","2010","Employed","(2a) intermediate vocational","394","0.125893475470717","0.114122545398836","0.137664405542598"
"5 on scale 1-7","2010","Employed","(2c_gen) general maturity certificate","51","0.130555173270882","0.097661405305107","0.163448941236657"
"5 on scale 1-7","2010","Employed","(2c_voc) vocational maturity certificate","107","0.137140740010415","0.115357696303449","0.158923783717382"
"5 on scale 1-7","2010","Employed","(3a) lower tertiary education","108","0.128917792929763","0.10854144631949","0.149294139540035"
"5 on scale 1-7","2010","Employed","(3b) higher tertiary education","154","0.0960038232214839","0.0820612289380118","0.109946417504956"
"6 on scale 1-7","2010","Not Employed","(0) in school","9","","",""
"6 on scale 1-7","2010","Not Employed","(1a) inadequately completed","4","","",""
"6 on scale 1-7","2010","Not Employed","(1b) general elementary school","41","0.0591247726883189","0.0428821430919262","0.0753674022847115"
"6 on scale 1-7","2010","Not Employed","(1c) basic vocational qualification","116","0.0512014545288969","0.0421404462427096","0.0602624628150843"
"6 on scale 1-7","2010","Not Employed","(2b) intermediate general qualification","5","","",""
"6 on scale 1-7","2010","Not Employed","(2a) intermediate vocational","52","0.0426515816489237","0.0302568307680833","0.0550463325297641"
"6 on scale 1-7","2010","Not Employed","(2c_gen) general maturity certificate","12","","",""
"6 on scale 1-7","2010","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"6 on scale 1-7","2010","Not Employed","(3a) lower tertiary education","16","","",""
"6 on scale 1-7","2010","Not Employed","(3b) higher tertiary education","29","","",""
"6 on scale 1-7","2010","Employed","(0) in school","4","","",""
"6 on scale 1-7","2010","Employed","(1a) inadequately completed","1","","",""
"6 on scale 1-7","2010","Employed","(1b) general elementary school","29","","",""
"6 on scale 1-7","2010","Employed","(1c) basic vocational qualification","120","0.0545879217699456","0.0448484859199709","0.0643273576199203"
"6 on scale 1-7","2010","Employed","(2b) intermediate general qualification","16","","",""
"6 on scale 1-7","2010","Employed","(2a) intermediate vocational","178","0.0645369182129791","0.0558183649507065","0.0732554714752518"
"6 on scale 1-7","2010","Employed","(2c_gen) general maturity certificate","10","","",""
"6 on scale 1-7","2010","Employed","(2c_voc) vocational maturity certificate","51","0.0488229641431293","0.0351768787011958","0.0624690495850627"
"6 on scale 1-7","2010","Employed","(3a) lower tertiary education","46","0.033879963466219","0.0228790859702895","0.0448808409621485"
"6 on scale 1-7","2010","Employed","(3b) higher tertiary education","69","0.0355858314381058","0.0268181173632992","0.0443535455129123"
"7 Strongly agree","2010","Not Employed","(0) in school","14","","",""
"7 Strongly agree","2010","Not Employed","(1a) inadequately completed","5","","",""
"7 Strongly agree","2010","Not Employed","(1b) general elementary school","68","0.0754723731790858","0.0572812492983989","0.0936634970597728"
"7 Strongly agree","2010","Not Employed","(1c) basic vocational qualification","152","0.0676827938618353","0.0573559083666122","0.0780096793570584"
"7 Strongly agree","2010","Not Employed","(2b) intermediate general qualification","17","","",""
"7 Strongly agree","2010","Not Employed","(2a) intermediate vocational","49","0.0583125166936923","0.0439387857354979","0.0726862476518867"
"7 Strongly agree","2010","Not Employed","(2c_gen) general maturity certificate","4","","",""
"7 Strongly agree","2010","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"7 Strongly agree","2010","Not Employed","(3a) lower tertiary education","18","","",""
"7 Strongly agree","2010","Not Employed","(3b) higher tertiary education","19","","",""
"7 Strongly agree","2010","Employed","(0) in school","3","","",""
"7 Strongly agree","2010","Employed","(1a) inadequately completed","9","","",""
"7 Strongly agree","2010","Employed","(1b) general elementary school","49","0.108557547777684","0.079457580595576","0.137657514959793"
"7 Strongly agree","2010","Employed","(1c) basic vocational qualification","154","0.0838312626394383","0.0719499154774333","0.0957126098014433"
"7 Strongly agree","2010","Employed","(2b) intermediate general qualification","19","","",""
"7 Strongly agree","2010","Employed","(2a) intermediate vocational","156","0.0596245315563947","0.0512223875105421","0.0680266756022472"
"7 Strongly agree","2010","Employed","(2c_gen) general maturity certificate","12","","",""
"7 Strongly agree","2010","Employed","(2c_voc) vocational maturity certificate","33","0.0301596026706969","0.0193296070903685","0.0409895982510253"
"7 Strongly agree","2010","Employed","(3a) lower tertiary education","29","","",""
