"plh0206i02","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2009","Single parent ","Male","","","","","1"
"1 Strongly disagree","2009","Single parent ","Female","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2009","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2009","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2009","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2009","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2009","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2009","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Female","","","","","2"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2009","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2009","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2009","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2009","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2009","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2009","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2009","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2009","Single parent ","Male","","","","","4"
"4 on scale 1-7","2009","Single parent ","Female","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2009","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2009","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2009","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2009","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2009","Single parent ","Male","","","","","5"
"5 on scale 1-7","2009","Single parent ","Female","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2009","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2009","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2009","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2009","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2009","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2009","Single parent ","Male","","","","","6"
"6 on scale 1-7","2009","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2009","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2009","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2009","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2009","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2009","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2009","Single parent ","Female","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Female","","","","","6"
"7 Strongly agree","2009","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2009","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2009","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2009","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2009","Single parent ","Male","","","","","7"
"7 Strongly agree","2009","Single parent ","Female","","","","","7"
"7 Strongly agree","2009","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2009","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2009","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2009","Couple + C. GT 16 ","Female","","","","","7"
"7 Strongly agree","2009","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2009","Couple + C. LE and GT 16","Female","","","","","7"
"1 Strongly disagree","2010","1-pers.-HH","Male","179","0.159004958412657","0.137758868678951","0.180251048146362","1"
"1 Strongly disagree","2010","1-pers.-HH","Female","409","0.268573649326167","0.246883481598251","0.290263817054084","1"
"1 Strongly disagree","2010","(Married) couple without C. ","Male","524","0.159951054475113","0.147090874219644","0.172811234730581","1"
"1 Strongly disagree","2010","(Married) couple without C. ","Female","719","0.226336779175299","0.211820002653769","0.24085355569683","1"
"1 Strongly disagree","2010","Single parent ","Male","24","","","","1"
"1 Strongly disagree","2010","Single parent ","Female","127","0.187059379894681","0.156632839890342","0.217485919899021","1"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Male","124","0.107819425300473","0.0905286788041714","0.125110171796774","1"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Female","244","0.184039840804073","0.163079124043591","0.205000557564556","1"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Male","156","0.0961269151006732","0.081332786180151","0.110921044021195","1"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Female","242","0.163123518197682","0.143031087134235","0.183215949261129","1"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Male","68","0.136110079152971","0.106889110942236","0.165331047363707","1"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Female","109","0.194023112359595","0.159935950175634","0.228110274543557","1"
"2 on scale 1-7 ","2010","1-pers.-HH","Male","228","0.202975701001999","0.17960698955704","0.226344412446958","2"
"2 on scale 1-7 ","2010","1-pers.-HH","Female","390","0.244681593050482","0.223643247065887","0.265719939035077","2"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Female","693","0.199699338948036","0.185830773156546","0.213567904739527","2"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Male","676","0.208401137024132","0.194151499089393","0.222650774958871","2"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Male","109","0.185612134751817","0.15248078838642","0.218743481117214","2"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Female","124","0.21678106629219","0.181262528197774","0.252299604386607","2"
"2 on scale 1-7 ","2010","Single parent ","Male","50","0.1900417932944","0.142168411966042","0.237915174622757","2"
"2 on scale 1-7 ","2010","Single parent ","Female","155","0.259887756626556","0.225668141878958","0.294107371374153","2"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Male","239","0.182457708443795","0.160926169201057","0.203989247686533","2"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Female","322","0.228836787752019","0.20611451329714","0.251559062206899","2"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Male","309","0.174933799054183","0.155866269361827","0.19400132874654","2"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Female","290","0.190175255607494","0.168834192939562","0.211516318275426","2"
"3 on scale 1-7 ","2010","1-pers.-HH","Male","245","0.203106243728739","0.17973193320805","0.226480554249429","3"
"3 on scale 1-7 ","2010","1-pers.-HH","Female","301","0.184301976290841","0.165327246056292","0.203276706525389","3"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Female","649","0.19967064264987","0.185802824711606","0.213538460588133","3"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Male","619","0.198957383881235","0.184951547507632","0.212963220254839","3"
"3 on scale 1-7 ","2010","Single parent ","Male","51","0.193060190732667","0.144898117452578","0.241222264012757","3"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Male","331","0.217851786884373","0.197134243300195","0.238569330468551","3"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Female","115","0.207437508601776","0.172486217683979","0.242388799519573","3"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Female","274","0.199201652568913","0.177598169315183","0.220805135822643","3"
"3 on scale 1-7 ","2010","Single parent ","Female","116","0.16366926214309","0.134801972946493","0.192536551339687","3"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Male","259","0.214716739513602","0.191824674139855","0.23760880488735","3"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Female","278","0.237657476462599","0.214510496864526","0.260804456060672","3"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Male","117","0.244319666286529","0.207703866201031","0.280935466372027","3"
"4 on scale 1-7","2010","1-pers.-HH","Male","209","0.184961936893903","0.162403599499334","0.207520274288472","4"
"4 on scale 1-7","2010","(Married) couple without C. ","Male","576","0.185026942192737","0.171403391304414","0.19865049308106","4"
"4 on scale 1-7","2010","Single parent ","Female","111","0.181702883576345","0.151616510845923","0.211789256306767","4"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Male","287","0.22813853043004","0.2047443488496","0.251532712010479","4"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Female","232","0.156388043516878","0.136741377411617","0.17603470962214","4"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Male","308","0.206385373696882","0.186073150556366","0.226697596837398","4"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Female","227","0.180876528076562","0.159944596450734","0.20180845970239","4"
"4 on scale 1-7","2010","1-pers.-HH","Female","229","0.137772300926512","0.120905300726877","0.154639301126147","4"
"4 on scale 1-7","2010","(Married) couple without C. ","Female","532","0.172135417624279","0.159039636136156","0.185231199112402","4"
"4 on scale 1-7","2010","Single parent ","Male","59","0.244245008902491","0.19181962747473","0.296670390330252","4"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Male","104","0.199514027756994","0.165458796328616","0.233569259185373","4"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Female","96","0.21267626490679","0.177403540611754","0.247948989201825","4"
"5 on scale 1-7","2010","1-pers.-HH","Male","140","0.136348070316922","0.116410564284433","0.156285576349411","5"
"5 on scale 1-7","2010","1-pers.-HH","Female","129","0.0744674024609352","0.0616197177177436","0.0873150872041267","5"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Male","165","0.119021620084116","0.100969242459731","0.1370739977085","5"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Female","139","0.111178447289938","0.0941751433230975","0.128181751256778","5"
"5 on scale 1-7","2010","(Married) couple without C. ","Male","352","0.124133941849277","0.112565754104875","0.135702129593679","5"
"5 on scale 1-7","2010","(Married) couple without C. ","Female","322","0.11348967581972","0.102486026878723","0.124493324760718","5"
"5 on scale 1-7","2010","Single parent ","Male","37","0.156129434412311","0.111838121849488","0.200420746975134","5"
"5 on scale 1-7","2010","Single parent ","Female","69","0.115081238259595","0.0901819246066681","0.139980551912522","5"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Male","212","0.153261804213381","0.13518154254499","0.171342065881772","5"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Female","148","0.120084693821709","0.102407725680549","0.137761661962868","5"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Male","76","0.141914624976216","0.11217749288606","0.171651757066372","5"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Female","43","0.106794530135972","0.0801717741799404","0.133417286092003","5"
"6 on scale 1-7","2010","(Married) couple without C. ","Male","175","0.0549631734367613","0.0469673817144","0.0629589651591226","6"
"6 on scale 1-7","2010","(Married) couple without C. ","Female","142","0.0408553650684677","0.0339881088959549","0.0477226212409805","6"
"6 on scale 1-7","2010","Single parent ","Male","10","","","","6"
"6 on scale 1-7","2010","1-pers.-HH","Male","59","0.0450576240076598","0.0330058858831397","0.0571093621321798","6"
"6 on scale 1-7","2010","Single parent ","Female","20","","","","6"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Male","112","0.072912500741414","0.0598635819402402","0.0859614195425879","6"
"6 on scale 1-7","2010","1-pers.-HH","Female","62","0.0393896594193927","0.0298702358660194","0.0489090829727659","6"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Male","84","0.0882601091396168","0.0724455691394029","0.104074649139831","6"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Female","56","0.0663088891333003","0.0528501859238675","0.079767592342733","6"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Female","69","0.0585607457554255","0.0457921550437227","0.0713293364671284","6"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Female","19","","","","6"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Male","24","","","","6"
"7 Strongly agree","2010","1-pers.-HH","Male","78","0.0685454656381199","0.0538647523823532","0.0832261788938865","7"
"7 Strongly agree","2010","1-pers.-HH","Female","84","0.0508134185256698","0.0400658329742693","0.0615610040770704","7"
"7 Strongly agree","2010","(Married) couple without C. ","Male","199","0.0685663671407444","0.0597002649140452","0.0774324693674435","7"
"7 Strongly agree","2010","(Married) couple without C. ","Female","135","0.0478127807143278","0.0404107680336948","0.0552147933949608","7"
"7 Strongly agree","2010","Single parent ","Male","27","","","","7"
"7 Strongly agree","2010","Single parent ","Female","33","0.0616970234971209","0.0429238771968484","0.0804701697973934","7"
"7 Strongly agree","2010","Couple + C. LE 16 ","Male","78","0.0595858670883579","0.0463890237534837","0.0727827104232322","7"
"7 Strongly agree","2010","Couple + C. LE 16 ","Female","46","0.0540463389348781","0.0418161321681007","0.0662765457016555","7"
"7 Strongly agree","2010","Couple + C. GT 16 ","Male","97","0.0785278203090931","0.0650268166615074","0.0920288239566789","7"
"7 Strongly agree","2010","Couple + C. GT 16 ","Female","45","0.0495217820785278","0.0377236641696469","0.0613198999874087","7"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Male","31","0.0609040846118444","0.0405243539133813","0.0812838153103075","7"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Female","11","","","","7"
"1 Strongly disagree","2011","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2011","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2011","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2011","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2011","Single parent ","Male","","","","","1"
"1 Strongly disagree","2011","Single parent ","Female","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2011","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2011","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2011","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2011","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2011","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2011","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2011","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2011","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Female","","","","","2"
"3 on scale 1-7 ","2011","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2011","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2011","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2011","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2011","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2011","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2011","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2011","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2011","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2011","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2011","Single parent ","Male","","","","","4"
"4 on scale 1-7","2011","Single parent ","Female","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2011","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2011","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2011","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2011","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2011","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2011","Single parent ","Female","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2011","Single parent ","Male","","","","","5"
"5 on scale 1-7","2011","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2011","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2011","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2011","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2011","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2011","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2011","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2011","Single parent ","Male","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Female","","","","","6"
"6 on scale 1-7","2011","Single parent ","Female","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2011","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2011","Couple + C. GT 16 ","Female","","","","","6"
"7 Strongly agree","2011","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2011","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2011","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2011","Couple + C. LE and GT 16","Female","","","","","7"
"7 Strongly agree","2011","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2011","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2011","Single parent ","Male","","","","","7"
"7 Strongly agree","2011","Single parent ","Female","","","","","7"
"7 Strongly agree","2011","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2011","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2011","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2011","Couple + C. GT 16 ","Female","","","","","7"
"1 Strongly disagree","2012","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2012","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2012","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2012","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2012","Single parent ","Male","","","","","1"
"1 Strongly disagree","2012","Single parent ","Female","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2012","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2012","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2012","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2012","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2012","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2012","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2012","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2012","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Female","","","","","2"
"3 on scale 1-7 ","2012","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2012","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2012","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2012","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2012","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2012","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2012","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2012","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2012","Single parent ","Male","","","","","4"
"4 on scale 1-7","2012","Single parent ","Female","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2012","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2012","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2012","Single parent ","Female","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2012","Single parent ","Male","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2012","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2012","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2012","Single parent ","Male","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2012","Single parent ","Female","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Female","","","","","6"
"7 Strongly agree","2012","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2012","Single parent ","Male","","","","","7"
"7 Strongly agree","2012","Single parent ","Female","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Female","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Female","","","","","7"
"1 Strongly disagree","2013","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2013","Single parent ","Male","","","","","1"
"1 Strongly disagree","2013","Single parent ","Female","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Female","","","","","1"
