"plh0206i02","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Not Working","Single parent ","","","",""
"4 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Full Time","Single parent ","","","",""
"5 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Part Time","Single parent ","","","",""
"5 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Not Working","Single parent ","","","",""
"5 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","Full Time","Single parent ","","","",""
"6 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","Part Time","Single parent ","","","",""
"6 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","Not Working","Single parent ","","","",""
"6 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2007","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","Full Time","Single parent ","","","",""
"7 Strongly agree","2007","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2007","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","Part Time","Single parent ","","","",""
"7 Strongly agree","2007","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2007","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","Not Working","Single parent ","","","",""
"7 Strongly agree","2007","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2008","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","Full Time","Single parent ","","","",""
"1 Strongly disagree","2008","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2008","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","Part Time","Single parent ","","","",""
"1 Strongly disagree","2008","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2008","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","Not Working","Single parent ","","","",""
"1 Strongly disagree","2008","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2008","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2008","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2008","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2008","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2008","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2008","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2008","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","Full Time","Single parent ","","","",""
"4 on scale 1-7","2008","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2008","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","Part Time","Single parent ","","","",""
"4 on scale 1-7","2008","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2008","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","Not Working","Single parent ","","","",""
"4 on scale 1-7","2008","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2008","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","Full Time","Single parent ","","","",""
"5 on scale 1-7","2008","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2008","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","Part Time","Single parent ","","","",""
"5 on scale 1-7","2008","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2008","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","Not Working","Single parent ","","","",""
"5 on scale 1-7","2008","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2008","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","Full Time","Single parent ","","","",""
"6 on scale 1-7","2008","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2008","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","Part Time","Single parent ","","","",""
"6 on scale 1-7","2008","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2008","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","Not Working","Single parent ","","","",""
"6 on scale 1-7","2008","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2008","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","Full Time","Single parent ","","","",""
"7 Strongly agree","2008","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2008","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","Part Time","Single parent ","","","",""
"7 Strongly agree","2008","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2008","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","Not Working","Single parent ","","","",""
"7 Strongly agree","2008","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2009","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","Full Time","Single parent ","","","",""
"1 Strongly disagree","2009","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2009","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","Part Time","Single parent ","","","",""
"1 Strongly disagree","2009","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2009","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","Not Working","Single parent ","","","",""
"1 Strongly disagree","2009","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2009","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2009","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2009","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2009","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2009","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2009","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2009","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","Full Time","Single parent ","","","",""
"4 on scale 1-7","2009","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2009","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","Part Time","Single parent ","","","",""
"4 on scale 1-7","2009","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2009","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","Not Working","Single parent ","","","",""
"4 on scale 1-7","2009","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2009","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","Full Time","Single parent ","","","",""
"5 on scale 1-7","2009","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2009","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","Part Time","Single parent ","","","",""
"5 on scale 1-7","2009","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2009","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","Not Working","Single parent ","","","",""
"5 on scale 1-7","2009","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2009","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","Full Time","Single parent ","","","",""
"6 on scale 1-7","2009","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2009","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","Part Time","Single parent ","","","",""
"6 on scale 1-7","2009","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2009","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","Not Working","Single parent ","","","",""
"6 on scale 1-7","2009","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2009","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","Full Time","Single parent ","","","",""
"7 Strongly agree","2009","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2009","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","Part Time","Single parent ","","","",""
"7 Strongly agree","2009","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2009","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","Not Working","Single parent ","","","",""
"7 Strongly agree","2009","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","Full Time","1-pers.-HH","148","0.154421651909511","0.131247402492422","0.1775959013266"
"1 Strongly disagree","2010","Full Time","(Married) couple without C. ","330","0.147110167499175","0.131916918432405","0.162303416565945"
"1 Strongly disagree","2010","Full Time","Single parent ","51","0.149107461576914","0.108934702004662","0.189280221149165"
"1 Strongly disagree","2010","Full Time","Couple + C. LE 16 ","144","0.125979365677473","0.107743974379586","0.14421475697536"
"1 Strongly disagree","2010","Full Time","Couple + C. GT 16 ","168","0.108719455659343","0.0918948047280899","0.125544106590596"
"1 Strongly disagree","2010","Full Time","Couple + C. LE and GT 16","63","0.159582376007309","0.125324859948526","0.193839892066093"
"1 Strongly disagree","2010","Part Time","1-pers.-HH","77","0.219457822185358","0.180109397826168","0.258806246544547"
"1 Strongly disagree","2010","Part Time","(Married) couple without C. ","187","0.194419313623404","0.170549976548268","0.218288650698541"
"1 Strongly disagree","2010","Part Time","Single parent ","58","0.163438497722793","0.1231759081287","0.203701087316885"
"1 Strongly disagree","2010","Part Time","Couple + C. LE 16 ","150","0.167332757438936","0.142959592961333","0.191705921916538"
"1 Strongly disagree","2010","Part Time","Couple + C. GT 16 ","116","0.128648782635211","0.105167488121312","0.15213007714911"
"1 Strongly disagree","2010","Part Time","Couple + C. LE and GT 16","65","0.186935529326824","0.145249851261297","0.228621207392352"
"1 Strongly disagree","2010","Not Working","1-pers.-HH","363","0.268908860413733","0.245540657378824","0.292277063448643"
"1 Strongly disagree","2010","Not Working","(Married) couple without C. ","726","0.225022573642364","0.210483238702048","0.23956190858268"
"1 Strongly disagree","2010","Not Working","Single parent ","42","0.137614461449723","0.0959799966013782","0.179248926298068"
"1 Strongly disagree","2010","Not Working","Couple + C. LE 16 ","74","0.179253968409807","0.140484222577495","0.218023714242119"
"1 Strongly disagree","2010","Not Working","Couple + C. GT 16 ","114","0.150585704025949","0.12460600854249","0.176565399509409"
"1 Strongly disagree","2010","Not Working","Couple + C. LE and GT 16","49","0.132092872955027","0.091780369804392","0.172405376105661"
"2 on scale 1-7 ","2010","Full Time","1-pers.-HH","221","0.253960120974966","0.226045069241528","0.281875172708405"
"2 on scale 1-7 ","2010","Full Time","(Married) couple without C. ","457","0.206522966605758","0.189159589332119","0.223886343879398"
"2 on scale 1-7 ","2010","Full Time","Single parent ","69","0.210800873709571","0.164799148360252","0.25680259905889"
"2 on scale 1-7 ","2010","Full Time","Couple + C. LE 16 ","261","0.183564986641965","0.162290442179365","0.204839531104566"
"2 on scale 1-7 ","2010","Full Time","Couple + C. GT 16 ","272","0.167975102641489","0.147769312722216","0.188180892560762"
"2 on scale 1-7 ","2010","Full Time","Couple + C. LE and GT 16","94","0.19726783999487","0.160043302814234","0.234492377175505"
"2 on scale 1-7 ","2010","Part Time","1-pers.-HH","96","0.206006590572375","0.167556033871146","0.244457147273604"
"2 on scale 1-7 ","2010","Part Time","(Married) couple without C. ","236","0.215284882625105","0.190494746652343","0.240075018597868"
"2 on scale 1-7 ","2010","Part Time","Single parent ","76","0.270277113483631","0.22192012955793","0.318634097409332"
"2 on scale 1-7 ","2010","Part Time","Couple + C. LE 16 ","204","0.223134420309403","0.195948632684918","0.250320207933887"
"2 on scale 1-7 ","2010","Part Time","Couple + C. GT 16 ","166","0.183292292845964","0.156157406739891","0.210427178952037"
"2 on scale 1-7 ","2010","Part Time","Couple + C. LE and GT 16","84","0.227288721932439","0.182478610787877","0.272098833077"
"2 on scale 1-7 ","2010","Not Working","1-pers.-HH","301","0.210802858056517","0.18930634592126","0.232299370191774"
"2 on scale 1-7 ","2010","Not Working","(Married) couple without C. ","676","0.198360555318164","0.184476888962577","0.212244221673751"
"2 on scale 1-7 ","2010","Not Working","Single parent ","60","0.219606776066269","0.169574549582606","0.269639002549932"
"2 on scale 1-7 ","2010","Not Working","Couple + C. LE 16 ","96","0.266200796558933","0.221527555493407","0.310874037624459"
"2 on scale 1-7 ","2010","Not Working","Couple + C. GT 16 ","161","0.203427266161369","0.174185762510346","0.232668769812391"
"2 on scale 1-7 ","2010","Not Working","Couple + C. LE and GT 16","55","0.16315596601807","0.119162600479874","0.207149331556266"
"3 on scale 1-7 ","2010","Full Time","1-pers.-HH","201","0.201395548212631","0.175675874807668","0.227115221617593"
"3 on scale 1-7 ","2010","Full Time","(Married) couple without C. ","430","0.196353026201632","0.179314410794502","0.213391641608763"
"3 on scale 1-7 ","2010","Full Time","Single parent ","61","0.199508048093883","0.154436412918101","0.244579683269666"
"3 on scale 1-7 ","2010","Full Time","Couple + C. LE 16 ","264","0.226120221820851","0.20313170321197","0.249108740429731"
"3 on scale 1-7 ","2010","Full Time","Couple + C. GT 16 ","284","0.225329860941497","0.202748350033984","0.247911371849011"
"3 on scale 1-7 ","2010","Full Time","Couple + C. LE and GT 16","98","0.214057243006546","0.175688616521545","0.252425869491547"
"3 on scale 1-7 ","2010","Part Time","1-pers.-HH","97","0.211597098831441","0.172765740075689","0.250428457587192"
"3 on scale 1-7 ","2010","Part Time","(Married) couple without C. ","237","0.221262078643444","0.196226058763498","0.246298098523391"
"3 on scale 1-7 ","2010","Part Time","Single parent ","60","0.146994495181109","0.108437601455713","0.185551388906504"
"3 on scale 1-7 ","2010","Part Time","Couple + C. LE 16 ","196","0.180622111051168","0.155502479059797","0.20574174304254"
"3 on scale 1-7 ","2010","Part Time","Couple + C. GT 16 ","181","0.272143490161042","0.240929848916289","0.303357131405796"
"3 on scale 1-7 ","2010","Part Time","Couple + C. LE and GT 16","74","0.239105137348633","0.19349774602511","0.284712528672155"
