"plh0206i02","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2014","Not Working","Male","","","","","5"
"6 on scale 1-7","2014","Not Working","Female","","","","","6"
"6 on scale 1-7","2014","Full Time","Female","","","","","6"
"6 on scale 1-7","2014","Full Time","Male","","","","","6"
"6 on scale 1-7","2014","Not Working","Male","","","","","6"
"6 on scale 1-7","2014","Part Time","Male","","","","","6"
"6 on scale 1-7","2014","Part Time","Female","","","","","6"
"7 Strongly agree","2014","Not Working","Female","","","","","7"
"7 Strongly agree","2014","Full Time","Male","","","","","7"
"7 Strongly agree","2014","Full Time","Female","","","","","7"
"7 Strongly agree","2014","Part Time","Male","","","","","7"
"7 Strongly agree","2014","Part Time","Female","","","","","7"
"7 Strongly agree","2014","Not Working","Male","","","","","7"
"1 Strongly disagree","2015","Full Time","Female","954","0.27045445654485","0.255183027241064","0.285725885848636","1"
"1 Strongly disagree","2015","Part Time","Male","379","0.197515099878877","0.179123037785981","0.215907161971772","1"
"1 Strongly disagree","2015","Part Time","Female","1662","0.313785881852382","0.301295527671334","0.32627623603343","1"
"1 Strongly disagree","2015","Not Working","Male","1124","0.229834491237189","0.217169175607644","0.242499806866733","1"
"1 Strongly disagree","2015","Not Working","Female","2033","0.326826462947603","0.314823203697491","0.338829722197715","1"
"1 Strongly disagree","2015","Full Time","Male","1320","0.180647756673248","0.17110359431119","0.190191919035307","1"
"2 on scale 1-7 ","2015","Not Working","Female","1460","0.25433279121311","0.243188543344868","0.265477039081353","2"
"2 on scale 1-7 ","2015","Not Working","Male","1013","0.239446681594624","0.226600157763809","0.252293205425439","2"
"2 on scale 1-7 ","2015","Part Time","Male","420","0.234878099833859","0.215294234352589","0.254461965315129","2"
"2 on scale 1-7 ","2015","Part Time","Female","1428","0.261016473849722","0.249194783841138","0.272838163858306","2"
"2 on scale 1-7 ","2015","Full Time","Female","902","0.292889192360577","0.277243246564511","0.308535138156642","2"
"2 on scale 1-7 ","2015","Full Time","Male","1641","0.272204768781887","0.261162999295454","0.283246538268319","2"
"3 on scale 1-7 ","2015","Not Working","Female","832","0.144505105555476","0.135507491335605","0.153502719775348","3"
"3 on scale 1-7 ","2015","Part Time","Male","356","0.214542208464841","0.195578221943342","0.233506194986341","3"
"3 on scale 1-7 ","2015","Not Working","Male","658","0.166482074718611","0.155268151078988","0.177695998358234","3"
"3 on scale 1-7 ","2015","Full Time","Female","491","0.161867006915668","0.149203848289203","0.174530165542133","3"
"3 on scale 1-7 ","2015","Part Time","Female","878","0.162088583202596","0.152168769950146","0.172008396455046","3"
"3 on scale 1-7 ","2015","Full Time","Male","1186","0.196353656150841","0.186499074513116","0.206208237788566","3"
"4 on scale 1-7","2015","Not Working","Female","694","0.125759621732805","0.117274401799696","0.134244841665913","4"
"4 on scale 1-7","2015","Part Time","Male","266","0.152216191943079","0.135620902796434","0.168811481089723","4"
"4 on scale 1-7","2015","Not Working","Male","640","0.153079904757388","0.142240718147844","0.163919091366932","4"
"4 on scale 1-7","2015","Full Time","Female","444","0.124880705663242","0.113515227492876","0.136246183833608","4"
"4 on scale 1-7","2015","Part Time","Female","632","0.128413325879207","0.119408225312973","0.13741842644544","4"
"4 on scale 1-7","2015","Full Time","Male","959","0.168999540440547","0.159702823616311","0.178296257264782","4"
"5 on scale 1-7","2015","Part Time","Male","182","0.0958620274030308","0.0822616018337227","0.109462452972339","5"
"5 on scale 1-7","2015","Full Time","Female","243","0.0806807897593023","0.0713175822471153","0.0900439972714893","5"
"5 on scale 1-7","2015","Full Time","Male","586","0.0985637484333663","0.0911691886520646","0.105958308214668","5"
"5 on scale 1-7","2015","Not Working","Female","420","0.0748841054281557","0.0681486036353273","0.0816196072209842","5"
"5 on scale 1-7","2015","Not Working","Male","364","0.0994736694238601","0.0904637966195525","0.108483542228168","5"
"5 on scale 1-7","2015","Part Time","Female","345","0.0639523185355515","0.0573665666892278","0.0705380703818752","5"
"6 on scale 1-7","2015","Not Working","Male","227","0.0623405397740291","0.0550623356484274","0.0696187438996309","6"
"6 on scale 1-7","2015","Not Working","Female","202","0.0373553564158277","0.0325026222269849","0.0422080906046705","6"
"6 on scale 1-7","2015","Full Time","Female","123","0.0431442398596327","0.03615884340875","0.0501296363105154","6"
"6 on scale 1-7","2015","Part Time","Female","173","0.0320722970406295","0.0273297164230999","0.0368148776581592","6"
"6 on scale 1-7","2015","Part Time","Male","101","0.0599887966045789","0.0490186248215453","0.0709589683876126","6"
"6 on scale 1-7","2015","Full Time","Male","287","0.0455291032010269","0.0403576559148168","0.0507005504872371","6"
"7 Strongly agree","2015","Not Working","Female","225","0.036336556707022","0.0315479227685251","0.0411251906455189","7"
"7 Strongly agree","2015","Full Time","Male","263","0.0377014263190842","0.0329762282234298","0.0424266244147386","7"
"7 Strongly agree","2015","Full Time","Female","93","0.0260836088967289","0.0206039807485194","0.0315632370449383","7"
"7 Strongly agree","2015","Part Time","Male","96","0.0449975758717347","0.0354210357082574","0.0545741160352121","7"
"7 Strongly agree","2015","Part Time","Female","184","0.0386711196399128","0.0334812362811854","0.0438610029986403","7"
"7 Strongly agree","2015","Not Working","Male","213","0.0493426384942991","0.0428227589088949","0.0558625180797033","7"
"1 Strongly disagree","2016","Not Working","Male","1848","0.569589187119963","0.5507411693795","0.588437204860425","1"
"1 Strongly disagree","2016","Full Time","Female","","","","","1"
"1 Strongly disagree","2016","Part Time","Male","","","","","1"
"1 Strongly disagree","2016","Part Time","Female","","","","","1"
"1 Strongly disagree","2016","Not Working","Female","1204","0.569456525076342","0.5453818629356","0.593531187217084","1"
"1 Strongly disagree","2016","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2016","Not Working","Female","128","0.1164629600966","0.100866440296826","0.132059479896373","2"
"2 on scale 1-7 ","2016","Not Working","Male","249","0.138452839942779","0.125305627248634","0.151600052636925","2"
"2 on scale 1-7 ","2016","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2016","Not Working","Female","75","0.108146264265063","0.093046367181365","0.123246161348761","3"
"3 on scale 1-7 ","2016","Not Working","Male","132","0.0762071088345479","0.0661069482706176","0.0863072693984782","3"
"3 on scale 1-7 ","2016","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Male","","","","","3"
"4 on scale 1-7","2016","Not Working","Female","69","0.0641650345963114","0.0522506872130035","0.0760793819796192","4"
"4 on scale 1-7","2016","Not Working","Male","129","0.0653759410083898","0.0559663514120015","0.0747855306047781","4"
"4 on scale 1-7","2016","Part Time","Male","","","","","4"
"4 on scale 1-7","2016","Full Time","Female","","","","","4"
"4 on scale 1-7","2016","Part Time","Female","","","","","4"
"4 on scale 1-7","2016","Full Time","Male","","","","","4"
"5 on scale 1-7","2016","Full Time","Female","","","","","5"
"5 on scale 1-7","2016","Part Time","Male","","","","","5"
"5 on scale 1-7","2016","Not Working","Female","40","0.0497289272845219","0.0391595425122528","0.060298312056791","5"
"5 on scale 1-7","2016","Full Time","Male","","","","","5"
"5 on scale 1-7","2016","Not Working","Male","103","0.075684895026499","0.0656165553552308","0.0857532346977673","5"
"5 on scale 1-7","2016","Part Time","Female","","","","","5"
"6 on scale 1-7","2016","Not Working","Female","34","0.0458783447402488","0.0357058574697639","0.0560508320107337","6"
"6 on scale 1-7","2016","Part Time","Male","","","","","6"
"6 on scale 1-7","2016","Full Time","Female","","","","","6"
"6 on scale 1-7","2016","Not Working","Male","57","0.0264628052887311","0.0203528583008295","0.0325727522766328","6"
"6 on scale 1-7","2016","Full Time","Male","","","","","6"
"6 on scale 1-7","2016","Part Time","Female","","","","","6"
"7 Strongly agree","2016","Not Working","Female","75","0.0461619439409139","0.0359595808411382","0.0563643070406895","7"
"7 Strongly agree","2016","Full Time","Male","","","","","7"
"7 Strongly agree","2016","Full Time","Female","","","","","7"
"7 Strongly agree","2016","Part Time","Male","","","","","7"
"7 Strongly agree","2016","Part Time","Female","","","","","7"
"7 Strongly agree","2016","Not Working","Male","133","0.04822722277909","0.0400716213512385","0.0563828242069415","7"
"1 Strongly disagree","2017","Full Time","Female","","","","","1"
"1 Strongly disagree","2017","Part Time","Male","","","","","1"
"1 Strongly disagree","2017","Part Time","Female","","","","","1"
"1 Strongly disagree","2017","Not Working","Male","1187","0.711531713127315","0.689415450386263","0.733647975868367","1"
"1 Strongly disagree","2017","Not Working","Female","909","0.738123026491025","0.71322684647984","0.76301920650221","1"
"1 Strongly disagree","2017","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2017","Not Working","Male","161","0.114824446973238","0.0992612985602877","0.130387595386188","2"
"2 on scale 1-7 ","2017","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2017","Not Working","Female","120","0.107420227962736","0.0898860166118769","0.124954439313596","2"
"2 on scale 1-7 ","2017","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2017","Not Working","Male","71","0.0336880684430094","0.0248803728030175","0.0424957640830013","3"
"3 on scale 1-7 ","2017","Not Working","Female","46","0.0405255859285879","0.0293594982841566","0.0516916735730193","3"
"3 on scale 1-7 ","2017","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Male","","","","","3"
"4 on scale 1-7","2017","Part Time","Male","","","","","4"
"4 on scale 1-7","2017","Part Time","Female","","","","","4"
"4 on scale 1-7","2017","Full Time","Female","","","","","4"
"4 on scale 1-7","2017","Full Time","Male","","","","","4"
"4 on scale 1-7","2017","Not Working","Male","70","0.0510598264047165","0.0403143752153748","0.0618052775940581","4"
"4 on scale 1-7","2017","Not Working","Female","39","0.0346685499620357","0.0243093611593346","0.0450277387647368","4"
"5 on scale 1-7","2017","Full Time","Female","","","","","5"
"5 on scale 1-7","2017","Part Time","Male","","","","","5"
"5 on scale 1-7","2017","Not Working","Female","29","","","","5"
"5 on scale 1-7","2017","Full Time","Male","","","","","5"
"5 on scale 1-7","2017","Not Working","Male","44","0.0339931650160918","0.0251470725796509","0.0428392574525327","5"
"5 on scale 1-7","2017","Part Time","Female","","","","","5"
"6 on scale 1-7","2017","Part Time","Male","","","","","6"
"6 on scale 1-7","2017","Not Working","Male","17","","","","6"
"6 on scale 1-7","2017","Not Working","Female","13","","","","6"
"6 on scale 1-7","2017","Part Time","Female","","","","","6"
"6 on scale 1-7","2017","Full Time","Female","","","","","6"
"6 on scale 1-7","2017","Full Time","Male","","","","","6"
"7 Strongly agree","2017","Full Time","Male","","","","","7"
"7 Strongly agree","2017","Full Time","Female","","","","","7"
"7 Strongly agree","2017","Part Time","Male","","","","","7"
"7 Strongly agree","2017","Part Time","Female","","","","","7"
"7 Strongly agree","2017","Not Working","Male","62","0.0424037168679664","0.0325668054363676","0.0522406282995653","7"
"7 Strongly agree","2017","Not Working","Female","42","0.0383903003341397","0.0275102763050628","0.0492703243632165","7"
"1 Strongly disagree","2018","Not Working","Male","128","0.699689946657583","0.634338539782949","0.765041353532217","1"
"1 Strongly disagree","2018","Not Working","Female","155","0.698080998295764","0.637553867685383","0.758608128906145","1"
"1 Strongly disagree","2018","Full Time","Female","","","","","1"
"1 Strongly disagree","2018","Part Time","Male","","","","","1"
"1 Strongly disagree","2018","Part Time","Female","","","","","1"
"1 Strongly disagree","2018","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2018","Not Working","Female","22","","","","2"
"2 on scale 1-7 ","2018","Not Working","Male","17","","","","2"
"2 on scale 1-7 ","2018","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2018","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2018","Not Working","Male","9","","","","3"
"3 on scale 1-7 ","2018","Not Working","Female","12","","","","3"
"3 on scale 1-7 ","2018","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Male","","","","","3"
"4 on scale 1-7","2018","Part Time","Female","","","","","4"
"4 on scale 1-7","2018","Part Time","Male","","","","","4"
"4 on scale 1-7","2018","Full Time","Female","","","","","4"
"4 on scale 1-7","2018","Full Time","Male","","","","","4"
"4 on scale 1-7","2018","Not Working","Female","12","","","","4"
"4 on scale 1-7","2018","Not Working","Male","13","","","","4"
"5 on scale 1-7","2018","Not Working","Female","3","","","","5"
"5 on scale 1-7","2018","Not Working","Male","8","","","","5"
"5 on scale 1-7","2018","Part Time","Female","","","","","5"
"5 on scale 1-7","2018","Part Time","Male","","","","","5"
"5 on scale 1-7","2018","Full Time","Female","","","","","5"
"5 on scale 1-7","2018","Full Time","Male","","","","","5"
"6 on scale 1-7","2018","Full Time","Female","","","","","6"
"6 on scale 1-7","2018","Not Working","Male","8","","","","6"
"6 on scale 1-7","2018","Full Time","Male","","","","","6"
"6 on scale 1-7","2018","Part Time","Male","","","","","6"
"6 on scale 1-7","2018","Part Time","Female","","","","","6"
"6 on scale 1-7","2018","Not Working","Female","6","","","","6"
"7 Strongly agree","2018","Not Working","Female","11","","","","7"
"7 Strongly agree","2018","Full Time","Male","","","","","7"
"7 Strongly agree","2018","Full Time","Female","","","","","7"
"7 Strongly agree","2018","Part Time","Male","","","","","7"
"7 Strongly agree","2018","Part Time","Female","","","","","7"
"7 Strongly agree","2018","Not Working","Male","6","","","","7"
"1 Strongly disagree","2019","Not Working","Male","70","0.624281001848409","0.541346721526745","0.707215282170073","1"
"1 Strongly disagree","2019","Not Working","Female","81","0.62078765549574","0.540128539063991","0.70144677192749","1"
"1 Strongly disagree","2019","Part Time","Male","","","","","1"
"1 Strongly disagree","2019","Part Time","Female","","","","","1"
"1 Strongly disagree","2019","Full Time","Female","","","","","1"
"1 Strongly disagree","2019","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2019","Not Working","Male","17","","","","2"
"2 on scale 1-7 ","2019","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2019","Not Working","Female","26","","","","2"
"2 on scale 1-7 ","2019","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2019","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2019","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Male","16","","","","3"
"3 on scale 1-7 ","2019","Not Working","Female","15","","","","3"
"3 on scale 1-7 ","2019","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2019","Full Time","Male","","","","","3"
"4 on scale 1-7","2019","Part Time","Male","","","","","4"
"4 on scale 1-7","2019","Not Working","Female","5","","","","4"
"4 on scale 1-7","2019","Full Time","Female","","","","","4"
"4 on scale 1-7","2019","Part Time","Female","","","","","4"
"4 on scale 1-7","2019","Not Working","Male","12","","","","4"
"4 on scale 1-7","2019","Full Time","Male","","","","","4"
"5 on scale 1-7","2019","Full Time","Male","","","","","5"
"5 on scale 1-7","2019","Not Working","Male","4","","","","5"
"5 on scale 1-7","2019","Part Time","Female","","","","","5"
"5 on scale 1-7","2019","Part Time","Male","","","","","5"
"5 on scale 1-7","2019","Not Working","Female","5","","","","5"
"5 on scale 1-7","2019","Full Time","Female","","","","","5"
"6 on scale 1-7","2019","Full Time","Female","","","","","6"
"6 on scale 1-7","2019","Part Time","Male","","","","","6"
"6 on scale 1-7","2019","Not Working","Male","4","","","","6"
"6 on scale 1-7","2019","Full Time","Male","","","","","6"
"6 on scale 1-7","2019","Not Working","Female","1","","","","6"
"6 on scale 1-7","2019","Part Time","Female","","","","","6"
"7 Strongly agree","2019","Full Time","Male","","","","","7"
"7 Strongly agree","2019","Full Time","Female","","","","","7"
"7 Strongly agree","2019","Part Time","Male","","","","","7"
"7 Strongly agree","2019","Part Time","Female","","","","","7"
"7 Strongly agree","2019","Not Working","Male","8","","","","7"
"7 Strongly agree","2019","Not Working","Female","6","","","","7"
