"plh0206i02","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2013","Employed","no migration background","","","","","7"
"7 Strongly agree","2013","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2014","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2014","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Employed","no migration background","","","","","1"
"1 Strongly disagree","2014","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2014","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2014","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2014","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2014","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2014","Employed","no migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2014","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2014","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2014","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Employed","no migration background","","","","","5"
"5 on scale 1-7","2014","Employed","direct migration background","","","","","5"
"6 on scale 1-7","2014","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2014","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Employed","no migration background","","","","","6"
"7 Strongly agree","2014","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2014","Employed","no migration background","","","","","7"
"7 Strongly agree","2014","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2015","Not Employed","direct migration background","1167","0.382366928528716","0.364357194865758","0.400376662191674","1"
"1 Strongly disagree","2015","Not Employed","indirect migration background","138","0.250516626222189","0.212383138199222","0.288650114245157","1"
"1 Strongly disagree","2015","Employed","no migration background","2935","0.219209641589699","0.211939048126067","0.226480235053332","1"
"1 Strongly disagree","2015","Employed","direct migration background","1020","0.32673988633138","0.309866250861924","0.343613521800837","1"
"1 Strongly disagree","2015","Employed","indirect migration background","360","0.271858050132421","0.246558138997016","0.297157961267826","1"
"1 Strongly disagree","2015","Not Employed","no migration background","1852","0.265947665634411","0.255455325164149","0.276440006104673","1"
"2 on scale 1-7 ","2015","Employed","indirect migration background","275","0.215684914283123","0.192296809009774","0.239073019556472","2"
"2 on scale 1-7 ","2015","Employed","direct migration background","656","0.220388530493506","0.205476054856564","0.235301006130448","2"
"2 on scale 1-7 ","2015","Not Employed","indirect migration background","127","0.267658304782914","0.228695115813989","0.306621493751839","2"
"2 on scale 1-7 ","2015","Employed","no migration background","3460","0.281293389878626","0.273391546856059","0.289195232901193","2"
"2 on scale 1-7 ","2015","Not Employed","direct migration background","640","0.23295064392309","0.217285100299397","0.248616187546783","2"
"2 on scale 1-7 ","2015","Not Employed","no migration background","1706","0.250134111271362","0.239849472770877","0.260418749771847","2"
"3 on scale 1-7 ","2015","Employed","indirect migration background","191","0.169878765040165","0.148524718740359","0.191232811339972","3"
"3 on scale 1-7 ","2015","Not Employed","indirect migration background","72","0.179342733940387","0.145580587031056","0.213104880849718","3"
"3 on scale 1-7 ","2015","Employed","direct migration background","412","0.141944613128524","0.129389134835677","0.154500091421371","3"
"3 on scale 1-7 ","2015","Not Employed","direct migration background","315","0.113823119028513","0.102053096156434","0.125593141900593","3"
"3 on scale 1-7 ","2015","Employed","no migration background","2308","0.189925003699065","0.183031714481746","0.196818292916384","3"
"3 on scale 1-7 ","2015","Not Employed","no migration background","1103","0.161313475578016","0.152578817116056","0.170048134039976","3"
"4 on scale 1-7","2015","Employed","indirect migration background","130","0.134504433804411","0.115102697630596","0.153906169978227","4"
"4 on scale 1-7","2015","Not Employed","indirect migration background","61","0.107489219148386","0.0802310650658968","0.134747373230876","4"
"4 on scale 1-7","2015","Employed","direct migration background","385","0.135085076585094","0.122787868422511","0.147382284747677","4"
"4 on scale 1-7","2015","Not Employed","direct migration background","289","0.128322316741408","0.115927762357497","0.140716871125318","4"
"4 on scale 1-7","2015","Employed","no migration background","1786","0.149931229190876","0.143657209225634","0.156205249156118","4"
"4 on scale 1-7","2015","Not Employed","no migration background","984","0.140790803991966","0.132531425390901","0.149050182593031","4"
"5 on scale 1-7","2015","Not Employed","indirect migration background","43","0.0955992856667242","0.0697222201906662","0.121476351142782","5"
"5 on scale 1-7","2015","Not Employed","direct migration background","170","0.0678787984410248","0.058556883753791","0.0772007131282586","5"
"5 on scale 1-7","2015","Not Employed","no migration background","571","0.0887990654317983","0.082044116856151","0.0955540140074455","5"
"5 on scale 1-7","2015","Employed","indirect migration background","108","0.102571015256735","0.0853185070032922","0.119823523510177","5"
"5 on scale 1-7","2015","Employed","direct migration background","209","0.0683086720332038","0.0592327639160209","0.0773845801503867","5"
"5 on scale 1-7","2015","Employed","no migration background","1039","0.0868107657038623","0.0818626482533426","0.091758883154382","5"
"6 on scale 1-7","2015","Employed","direct migration background","131","0.0466073128722704","0.0390236488689157","0.0541909768756251","6"
"6 on scale 1-7","2015","Employed","indirect migration background","59","0.0531592143859521","0.0404016541874655","0.0659167745844387","6"
"6 on scale 1-7","2015","Not Employed","direct migration background","101","0.0402395360892183","0.0329565451722089","0.0475225270062277","6"
"6 on scale 1-7","2015","Employed","no migration background","494","0.04175893837756","0.0382434559789895","0.0452744207761304","6"
"6 on scale 1-7","2015","Not Employed","indirect migration background","19","","","","6"
"6 on scale 1-7","2015","Not Employed","no migration background","309","0.0505288648535144","0.0453274508158614","0.0557302788911675","6"
"7 Strongly agree","2015","Employed","indirect migration background","65","0.0523436070971923","0.0396788418912687","0.0650083723031159","7"
"7 Strongly agree","2015","Not Employed","no migration background","287","0.0424860132389329","0.0376963351614144","0.0472756913164514","7"
"7 Strongly agree","2015","Not Employed","direct migration background","115","0.0344186572480297","0.0276626010666737","0.0411747134293856","7"
"7 Strongly agree","2015","Not Employed","indirect migration background","36","0.0676078065230566","0.0455122476903376","0.0897033653557757","7"
"7 Strongly agree","2015","Employed","no migration background","416","0.0310710315603115","0.0280217563645989","0.0341203067560241","7"
"7 Strongly agree","2015","Employed","direct migration background","155","0.0609259085560219","0.0523205874764788","0.0695312296355651","7"
"1 Strongly disagree","2016","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2016","Not Employed","direct migration background","3044","0.60771539172176","0.593027481952057","0.622403301491463","1"
"1 Strongly disagree","2016","Not Employed","indirect migration background","6","","","","1"
"1 Strongly disagree","2016","Employed","no migration background","","","","","1"
"1 Strongly disagree","2016","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Not Employed","no migration background","2","","","","1"
"2 on scale 1-7 ","2016","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","indirect migration background","3","","","","2"
"2 on scale 1-7 ","2016","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","direct migration background","369","0.120312837956886","0.110526293882933","0.130099382030838","2"
"2 on scale 1-7 ","2016","Not Employed","no migration background","5","","","","2"
"3 on scale 1-7 ","2016","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","indirect migration background","4","","","","3"
"3 on scale 1-7 ","2016","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","direct migration background","202","0.0745783391260166","0.0666754583950953","0.0824812198569378","3"
"3 on scale 1-7 ","2016","Not Employed","no migration background","1","","","","3"
"4 on scale 1-7","2016","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2016","Not Employed","indirect migration background","1","","","","4"
"4 on scale 1-7","2016","Not Employed","direct migration background","196","0.0601590453100596","0.0530060672238687","0.0673120233962505","4"
"4 on scale 1-7","2016","Employed","no migration background","","","","","4"
"4 on scale 1-7","2016","Not Employed","no migration background","1","","","","4"
"5 on scale 1-7","2016","Not Employed","direct migration background","138","0.0585766205185984","0.0515124058280019","0.0656408352091949","5"
"5 on scale 1-7","2016","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Not Employed","no migration background","5","","","","5"
"5 on scale 1-7","2016","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2016","Employed","no migration background","","","","","5"
"6 on scale 1-7","2016","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Not Employed","indirect migration background","2","","","","6"
"6 on scale 1-7","2016","Not Employed","direct migration background","89","0.0280124130297617","0.023048606298227","0.0329762197612965","6"
"6 on scale 1-7","2016","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2016","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2016","Employed","no migration background","","","","","6"
"7 Strongly agree","2016","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2016","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2016","Not Employed","direct migration background","207","0.0506453523369179","0.0440491604263113","0.0572415442475244","7"
"7 Strongly agree","2016","Not Employed","indirect migration background","1","","","","7"
"7 Strongly agree","2016","Employed","no migration background","","","","","7"
"7 Strongly agree","2016","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2017","Not Employed","direct migration background","2096","0.720508065306358","0.703916055552103","0.737100075060613","1"
"1 Strongly disagree","2017","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Employed","no migration background","","","","","1"
"1 Strongly disagree","2017","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2017","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2017","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","direct migration background","281","0.112325026333875","0.10064993777292","0.12400011489483","2"
"2 on scale 1-7 ","2017","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2017","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","direct migration background","117","0.0359961892996752","0.0291086741055928","0.0428837044937576","3"
"3 on scale 1-7 ","2017","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2017","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Employed","no migration background","","","","","4"
"4 on scale 1-7","2017","Not Employed","direct migration background","109","0.045526670971546","0.0378192376348014","0.0532341043082906","4"
"4 on scale 1-7","2017","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2017","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2017","Employed","indirect migration background","","","","","4"
"5 on scale 1-7","2017","Not Employed","direct migration background","73","0.031948099687831","0.0254458032132258","0.0384503961624361","5"
"5 on scale 1-7","2017","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2017","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2017","Employed","no migration background","","","","","5"
"6 on scale 1-7","2017","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2017","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Employed","no migration background","","","","","6"
"6 on scale 1-7","2017","Not Employed","direct migration background","30","0.0126470288590809","0.00851536097314925","0.0167786967450126","6"
"6 on scale 1-7","2017","Not Employed","no migration background","","","","","6"
"7 Strongly agree","2017","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2017","Not Employed","direct migration background","104","0.041048919541634","0.0337131779805507","0.0483846611027173","7"
"7 Strongly agree","2017","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2017","Employed","no migration background","","","","","7"
"7 Strongly agree","2017","Employed","direct migration background","","","","","7"
"7 Strongly agree","2017","Employed","indirect migration background","","","","","7"
"1 Strongly disagree","2018","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2018","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Not Employed","direct migration background","283","0.698758935311529","0.654349327607651","0.743168543015407","1"
"1 Strongly disagree","2018","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Employed","no migration background","","","","","1"
"1 Strongly disagree","2018","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2018","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","direct migration background","39","0.074218124107203","0.0488454941038033","0.0995907541106027","2"
"2 on scale 1-7 ","2018","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2018","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","direct migration background","21","","","","3"
"3 on scale 1-7 ","2018","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2018","Employed","no migration background","","","","","4"
"4 on scale 1-7","2018","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Not Employed","direct migration background","25","","","","4"
"4 on scale 1-7","2018","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2018","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Employed","direct migration background","","","","","4"
"5 on scale 1-7","2018","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2018","Employed","no migration background","","","","","5"
"5 on scale 1-7","2018","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Not Employed","direct migration background","11","","","","5"
"5 on scale 1-7","2018","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2018","Not Employed","direct migration background","14","","","","6"
"6 on scale 1-7","2018","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2018","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2018","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Employed","no migration background","","","","","6"
"6 on scale 1-7","2018","Employed","indirect migration background","","","","","6"
"7 Strongly agree","2018","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2018","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2018","Not Employed","direct migration background","17","","","","7"
"7 Strongly agree","2018","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2018","Employed","no migration background","","","","","7"
"7 Strongly agree","2018","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2019","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2019","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Employed","no migration background","","","","","1"
"1 Strongly disagree","2019","Not Employed","direct migration background","151","0.622450314441604","0.564626649985882","0.680273978897327","1"
"1 Strongly disagree","2019","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2019","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","direct migration background","43","0.169459245600361","0.124710659539601","0.21420783166112","2"
"2 on scale 1-7 ","2019","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2019","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","direct migration background","31","0.0942679016448898","0.0594142722889331","0.129121531000846","3"
"3 on scale 1-7 ","2019","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2019","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Not Employed","direct migration background","17","","","","4"
"4 on scale 1-7","2019","Employed","no migration background","","","","","4"
"4 on scale 1-7","2019","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2019","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2019","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2019","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2019","Employed","no migration background","","","","","5"
"5 on scale 1-7","2019","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Not Employed","direct migration background","9","","","","5"
"6 on scale 1-7","2019","Not Employed","direct migration background","5","","","","6"
"6 on scale 1-7","2019","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2019","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2019","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Employed","no migration background","","","","","6"
"7 Strongly agree","2019","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2019","Not Employed","direct migration background","14","","","","7"
"7 Strongly agree","2019","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2019","Employed","no migration background","","","","","7"
"7 Strongly agree","2019","Employed","direct migration background","","","","","7"
"7 Strongly agree","2019","Employed","indirect migration background","","","","","7"
