"plh0206i02","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2014","no migration background","East Germany","","","",""
"7 Strongly agree","2014","direct migration background","West Germany","","","",""
"7 Strongly agree","2014","direct migration background","East Germany","","","",""
"7 Strongly agree","2014","indirect migration background","West Germany","","","",""
"7 Strongly agree","2014","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2015","no migration background","West Germany","3634","0.240733012856938","0.233738264530921","0.247727761182956"
"1 Strongly disagree","2015","no migration background","East Germany","1153","0.223351754248576","0.211688996951094","0.235014511546058"
"1 Strongly disagree","2015","direct migration background","West Germany","2053","0.352032214325542","0.339219925583039","0.364844503068046"
"1 Strongly disagree","2015","direct migration background","East Germany","134","0.323608241261276","0.279232758190272","0.36798372433228"
"1 Strongly disagree","2015","indirect migration background","West Germany","478","0.268885513715058","0.24701628718912","0.290754740240996"
"1 Strongly disagree","2015","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2015","no migration background","West Germany","3915","0.272497189648209","0.265212595505708","0.27978178379071"
"2 on scale 1-7 ","2015","no migration background","East Germany","1251","0.257611619409159","0.245365663875845","0.269857574942474"
"2 on scale 1-7 ","2015","direct migration background","West Germany","1196","0.225970097171757","0.214750864315097","0.237189330028417"
"2 on scale 1-7 ","2015","direct migration background","East Germany","100","0.222051232466212","0.182629451003964","0.261473013928459"
"2 on scale 1-7 ","2015","indirect migration background","West Germany","375","0.229864572908486","0.209111777810885","0.250617368006088"
"2 on scale 1-7 ","2015","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2015","no migration background","West Germany","2547","0.176863792918945","0.170621238619403","0.183106347218486"
"3 on scale 1-7 ","2015","no migration background","East Germany","864","0.186957173111318","0.176039699548697","0.19787464667394"
"3 on scale 1-7 ","2015","direct migration background","West Germany","682","0.132035970752961","0.122954508099152","0.141117433406769"
"3 on scale 1-7 ","2015","direct migration background","East Germany","45","0.0911243284932058","0.0638280422813796","0.118420614705032"
"3 on scale 1-7 ","2015","indirect migration background","West Germany","248","0.168212899199276","0.149763052386095","0.186662746012458"
"3 on scale 1-7 ","2015","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2015","no migration background","West Germany","2030","0.148749241009608","0.142927362423537","0.154571119595679"
"4 on scale 1-7","2015","no migration background","East Germany","740","0.137716212591099","0.128066552473294","0.147365872708903"
"4 on scale 1-7","2015","direct migration background","West Germany","606","0.130011931446522","0.120989843429305","0.139034019463739"
"4 on scale 1-7","2015","direct migration background","East Germany","68","0.171856651571722","0.136074200557056","0.207639102586388"
"4 on scale 1-7","2015","indirect migration background","West Germany","175","0.129351607694292","0.112799079257516","0.145904136131068"
"4 on scale 1-7","2015","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2015","no migration background","West Germany","1143","0.0839978996517818","0.0794596387777962","0.0885361605257673"
"5 on scale 1-7","2015","no migration background","East Germany","467","0.101033714228144","0.0925945539914743","0.109472874464814"
"5 on scale 1-7","2015","direct migration background","West Germany","340","0.0656704283077163","0.0590254467802639","0.0723154098351686"
"5 on scale 1-7","2015","direct migration background","East Germany","39","0.112818851525432","0.0828112597377539","0.14282644331311"
"5 on scale 1-7","2015","indirect migration background","West Germany","141","0.101803081486974","0.0868880811210459","0.116718081852903"
"5 on scale 1-7","2015","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2015","no migration background","West Germany","590","0.0448962827032535","0.0415083289885098","0.0482842364179972"
"6 on scale 1-7","2015","no migration background","East Germany","213","0.0459317295398404","0.0400698013069865","0.0517936577726943"
"6 on scale 1-7","2015","direct migration background","West Germany","213","0.0442816435100003","0.0387629581289566","0.049800328891044"
"6 on scale 1-7","2015","direct migration background","East Germany","","","",""
"6 on scale 1-7","2015","indirect migration background","West Germany","70","0.0465627325431754","0.0361701778863422","0.0569552872000086"
"6 on scale 1-7","2015","indirect migration background","East Germany","","","",""
"7 Strongly agree","2015","no migration background","West Germany","492","0.0322625812112645","0.029371666153986","0.035153496268543"
"7 Strongly agree","2015","no migration background","East Germany","211","0.0473977968718631","0.0414476287100954","0.0533479650336308"
"7 Strongly agree","2015","direct migration background","West Germany","248","0.049997714485502","0.0441512110740485","0.0558442178969556"
"7 Strongly agree","2015","direct migration background","East Germany","","","",""
"7 Strongly agree","2015","indirect migration background","West Germany","92","0.0553195924527374","0.0440440104924122","0.0665951744130627"
"7 Strongly agree","2015","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2016","no migration background","West Germany","","","",""
"1 Strongly disagree","2016","no migration background","East Germany","","","",""
"1 Strongly disagree","2016","direct migration background","West Germany","2571","0.59178118162538","0.575622107794031","0.607940255456728"
"1 Strongly disagree","2016","direct migration background","East Germany","489","0.703624053163223","0.670104737613355","0.737143368713091"
"1 Strongly disagree","2016","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2016","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2016","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2016","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2016","direct migration background","West Germany","301","0.125446103648919","0.114556520455613","0.136335686842224"
"2 on scale 1-7 ","2016","direct migration background","East Germany","70","0.0883789356484973","0.0675443491528816","0.109213522144113"
"2 on scale 1-7 ","2016","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2016","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2016","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2016","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2016","direct migration background","West Germany","161","0.0776263763735557","0.0688291154385686","0.0864236373085427"
"3 on scale 1-7 ","2016","direct migration background","East Germany","42","0.0578638487557324","0.0407257035201086","0.0750019939913561"
"3 on scale 1-7 ","2016","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2016","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2016","no migration background","West Germany","","","",""
"4 on scale 1-7","2016","no migration background","East Germany","","","",""
"4 on scale 1-7","2016","direct migration background","West Germany","167","0.0640830370425015","0.0560314854243806","0.0721345886606223"
"4 on scale 1-7","2016","direct migration background","East Germany","31","0.0368839716278831","0.0230495352325491","0.0507184080232171"
"4 on scale 1-7","2016","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2016","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2016","no migration background","West Germany","","","",""
"5 on scale 1-7","2016","no migration background","East Germany","","","",""
"5 on scale 1-7","2016","direct migration background","West Germany","114","0.06158016301042","0.0536768644910036","0.0694834615298365"
"5 on scale 1-7","2016","direct migration background","East Germany","","","",""
"5 on scale 1-7","2016","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2016","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2016","no migration background","West Germany","","","",""
"6 on scale 1-7","2016","no migration background","East Germany","","","",""
"6 on scale 1-7","2016","direct migration background","West Germany","71","0.0268457333692673","0.021531778507592","0.0321596882309427"
"6 on scale 1-7","2016","direct migration background","East Germany","","","",""
"6 on scale 1-7","2016","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2016","indirect migration background","East Germany","","","",""
"7 Strongly agree","2016","no migration background","West Germany","","","",""
"7 Strongly agree","2016","no migration background","East Germany","","","",""
"7 Strongly agree","2016","direct migration background","West Germany","169","0.0526374049299571","0.0452957371030924","0.0599790727568218"
"7 Strongly agree","2016","direct migration background","East Germany","38","0.0378049362974274","0.0238055452908738","0.051804327303981"
"7 Strongly agree","2016","indirect migration background","West Germany","","","",""
"7 Strongly agree","2016","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2017","no migration background","West Germany","","","",""
"1 Strongly disagree","2017","no migration background","East Germany","","","",""
"1 Strongly disagree","2017","direct migration background","West Germany","1909","0.72066783384321","0.703246699776363","0.738088967910057"
"1 Strongly disagree","2017","direct migration background","East Germany","187","0.719352701002063","0.664946447833308","0.773758954170817"
"1 Strongly disagree","2017","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2017","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2017","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2017","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2017","direct migration background","West Germany","262","0.120613760217901","0.107968241737846","0.133259278697956"
"2 on scale 1-7 ","2017","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2017","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2017","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2017","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2017","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2017","direct migration background","West Germany","105","0.0370782903342955","0.0297415403684411","0.0444150403001499"
"3 on scale 1-7 ","2017","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2017","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2017","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2017","no migration background","West Germany","","","",""
"4 on scale 1-7","2017","no migration background","East Germany","","","",""
"4 on scale 1-7","2017","direct migration background","West Germany","98","0.0391310314418141","0.0316019653252143","0.0466600975584139"
"4 on scale 1-7","2017","direct migration background","East Germany","","","",""
"4 on scale 1-7","2017","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2017","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2017","no migration background","West Germany","","","",""
"5 on scale 1-7","2017","no migration background","East Germany","","","",""
"5 on scale 1-7","2017","direct migration background","West Germany","61","0.0312341769579257","0.0244799940582774","0.037988359857574"
"5 on scale 1-7","2017","direct migration background","East Germany","","","",""
"5 on scale 1-7","2017","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2017","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2017","no migration background","West Germany","","","",""
"6 on scale 1-7","2017","no migration background","East Germany","","","",""
"6 on scale 1-7","2017","direct migration background","West Germany","","","",""
"6 on scale 1-7","2017","direct migration background","East Germany","","","",""
"6 on scale 1-7","2017","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2017","indirect migration background","East Germany","","","",""
"7 Strongly agree","2017","no migration background","West Germany","","","",""
"7 Strongly agree","2017","no migration background","East Germany","","","",""
"7 Strongly agree","2017","direct migration background","West Germany","86","0.0374433919578875","0.030072006675873","0.044814777239902"
"7 Strongly agree","2017","direct migration background","East Germany","","","",""
"7 Strongly agree","2017","indirect migration background","West Germany","","","",""
"7 Strongly agree","2017","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2018","no migration background","West Germany","","","",""
"1 Strongly disagree","2018","no migration background","East Germany","","","",""
"1 Strongly disagree","2018","direct migration background","West Germany","247","0.687249255894461","0.639556645518336","0.734941866270586"
"1 Strongly disagree","2018","direct migration background","East Germany","36","0.764571773815689","0.643278265536943","0.885865282094435"
"1 Strongly disagree","2018","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2018","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2018","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2018","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2018","direct migration background","West Germany","35","0.067164541179662","0.0414151284965708","0.0929139538627532"
"2 on scale 1-7 ","2018","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2018","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2018","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2018","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2018","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2018","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2018","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2018","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2018","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2018","no migration background","West Germany","","","",""
"4 on scale 1-7","2018","no migration background","East Germany","","","",""
"4 on scale 1-7","2018","direct migration background","West Germany","","","",""
"4 on scale 1-7","2018","direct migration background","East Germany","","","",""
"4 on scale 1-7","2018","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2018","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2018","no migration background","West Germany","","","",""
"5 on scale 1-7","2018","no migration background","East Germany","","","",""
"5 on scale 1-7","2018","direct migration background","West Germany","","","",""
"5 on scale 1-7","2018","direct migration background","East Germany","","","",""
"5 on scale 1-7","2018","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2018","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2018","no migration background","West Germany","","","",""
"6 on scale 1-7","2018","no migration background","East Germany","","","",""
"6 on scale 1-7","2018","direct migration background","West Germany","","","",""
"6 on scale 1-7","2018","direct migration background","East Germany","","","",""
"6 on scale 1-7","2018","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2018","indirect migration background","East Germany","","","",""
"7 Strongly agree","2018","no migration background","West Germany","","","",""
"7 Strongly agree","2018","no migration background","East Germany","","","",""
"7 Strongly agree","2018","direct migration background","West Germany","","","",""
"7 Strongly agree","2018","direct migration background","East Germany","","","",""
"7 Strongly agree","2018","indirect migration background","West Germany","","","",""
"7 Strongly agree","2018","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2019","no migration background","West Germany","","","",""
"1 Strongly disagree","2019","no migration background","East Germany","","","",""
"1 Strongly disagree","2019","direct migration background","West Germany","136","0.599789594561473","0.538812615838767","0.660766573284179"
"1 Strongly disagree","2019","direct migration background","East Germany","","","",""
"1 Strongly disagree","2019","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2019","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2019","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2019","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2019","direct migration background","West Germany","41","0.181332592269529","0.133379796125416","0.229285388413641"
"2 on scale 1-7 ","2019","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2019","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2019","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2019","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2019","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2019","direct migration background","West Germany","30","0.101652225894302","0.0640422595245442","0.139262192264059"
"3 on scale 1-7 ","2019","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2019","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2019","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2019","no migration background","West Germany","","","",""
"4 on scale 1-7","2019","no migration background","East Germany","","","",""
"4 on scale 1-7","2019","direct migration background","West Germany","","","",""
"4 on scale 1-7","2019","direct migration background","East Germany","","","",""
"4 on scale 1-7","2019","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2019","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2019","no migration background","West Germany","","","",""
"5 on scale 1-7","2019","no migration background","East Germany","","","",""
"5 on scale 1-7","2019","direct migration background","West Germany","","","",""
"5 on scale 1-7","2019","direct migration background","East Germany","","","",""
"5 on scale 1-7","2019","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2019","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2019","no migration background","West Germany","","","",""
"6 on scale 1-7","2019","no migration background","East Germany","","","",""
"6 on scale 1-7","2019","direct migration background","West Germany","","","",""
"6 on scale 1-7","2019","direct migration background","East Germany","","","",""
"6 on scale 1-7","2019","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2019","indirect migration background","East Germany","","","",""
"7 Strongly agree","2019","no migration background","West Germany","","","",""
"7 Strongly agree","2019","no migration background","East Germany","","","",""
"7 Strongly agree","2019","direct migration background","West Germany","","","",""
"7 Strongly agree","2019","direct migration background","East Germany","","","",""
"7 Strongly agree","2019","indirect migration background","West Germany","","","",""
"7 Strongly agree","2019","indirect migration background","East Germany","","","",""
