"plh0206i02","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","direct migration background","Female","1302","0.395646082357229","0.378460391224412","0.412831773490045"
"1 Strongly disagree","2015","indirect migration background","Male","190","0.240782711138298","0.21058330358345","0.270982118693146"
"1 Strongly disagree","2015","indirect migration background","Female","308","0.294491763949944","0.264941414987623","0.324042112912265"
"2 on scale 1-7 ","2015","no migration background","Male","2317","0.265708507182661","0.256508963940322","0.274908050425"
"2 on scale 1-7 ","2015","no migration background","Female","2849","0.272863390732811","0.264300165326821","0.281426616138801"
"2 on scale 1-7 ","2015","direct migration background","Male","583","0.216918653940504","0.201241482125189","0.232595825755819"
"2 on scale 1-7 ","2015","direct migration background","Female","713","0.234231358394079","0.219346688619933","0.249116028168225"
"2 on scale 1-7 ","2015","indirect migration background","Male","174","0.209727798688133","0.180972420723597","0.238483176652669"
"2 on scale 1-7 ","2015","indirect migration background","Female","228","0.25031317756773","0.222229318278139","0.27839703685732"
"3 on scale 1-7 ","2015","no migration background","Male","1725","0.200261356788352","0.191926427783161","0.208596285793544"
"3 on scale 1-7 ","2015","no migration background","Female","1686","0.158732244147475","0.151707080671909","0.16575740762304"
"3 on scale 1-7 ","2015","direct migration background","Male","351","0.136436986398752","0.123380422334368","0.149493550463136"
"3 on scale 1-7 ","2015","direct migration background","Female","376","0.123657912498133","0.112088383291199","0.135227441705068"
"3 on scale 1-7 ","2015","indirect migration background","Male","124","0.164169069461412","0.13800486008033","0.190333278842494"
"3 on scale 1-7 ","2015","indirect migration background","Female","139","0.181268894056157","0.156293791452425","0.206243996659888"
"4 on scale 1-7","2015","no migration background","Male","1394","0.163145729026736","0.155450136574414","0.170841321479058"
"4 on scale 1-7","2015","no migration background","Female","1376","0.130534360505039","0.124057785945209","0.137010935064869"
"4 on scale 1-7","2015","direct migration background","Male","369","0.158838783196721","0.144934976399891","0.172742589993551"
"4 on scale 1-7","2015","direct migration background","Female","305","0.106692582901735","0.0958424394282255","0.117542726375245"
"4 on scale 1-7","2015","indirect migration background","Male","102","0.136437924816134","0.112193211020185","0.160682638612083"
"4 on scale 1-7","2015","indirect migration background","Female","89","0.117783560748858","0.0968855520329197","0.138681569464796"
"5 on scale 1-7","2015","no migration background","Male","842","0.0980860303226262","0.0918913995851793","0.104280661060073"
"5 on scale 1-7","2015","no migration background","Female","768","0.0775663255860408","0.0724239840367062","0.0827086671353753"
"5 on scale 1-7","2015","direct migration background","Male","203","0.0886543431612797","0.0778423092129013","0.099466377109658"
"5 on scale 1-7","2015","direct migration background","Female","176","0.0484818287439203","0.0409332370247238","0.0560304204631167"
"5 on scale 1-7","2015","indirect migration background","Male","87","0.131811924380955","0.107918027393909","0.155705821368001"
"5 on scale 1-7","2015","indirect migration background","Female","64","0.0666575834289785","0.0504872015168338","0.0828279653411231"
"6 on scale 1-7","2015","no migration background","Male","453","0.0539161334526372","0.0492122833334649","0.0586199835718095"
"6 on scale 1-7","2015","no migration background","Female","350","0.0367375736343462","0.0331211085235369","0.0403540387451554"
"6 on scale 1-7","2015","direct migration background","Male","116","0.0481564243310632","0.0400126498962535","0.0563001987658729"
"6 on scale 1-7","2015","direct migration background","Female","116","0.039791055758948","0.0329212651312811","0.0466608463866149"
"6 on scale 1-7","2015","indirect migration background","Male","46","0.0600741346529321","0.0432902189075839","0.0768580503982803"
"6 on scale 1-7","2015","indirect migration background","Female","32","0.034010012693395","0.0222592866129673","0.0457607387738227"
"7 Strongly agree","2015","no migration background","Male","377","0.0409032852847417","0.0367781368115749","0.0450284337579085"
"7 Strongly agree","2015","no migration background","Female","326","0.0302363365968747","0.0269443786848188","0.0335282945089305"
"7 Strongly agree","2015","direct migration background","Male","148","0.0475715318606069","0.0394748778628204","0.0556681858583934"
"7 Strongly agree","2015","direct migration background","Female","122","0.0514991793459557","0.0437315783948524","0.0592667802970589"
"7 Strongly agree","2015","indirect migration background","Male","47","0.0569964368621353","0.040621363717983","0.0733715100062876"
"7 Strongly agree","2015","indirect migration background","Female","54","0.0554750075549383","0.0406351270062618","0.0703148881036148"
"1 Strongly disagree","2016","no migration background","Male","1","","",""
"1 Strongly disagree","2016","no migration background","Female","1","","",""
"1 Strongly disagree","2016","direct migration background","Male","1852","0.597983897213122","0.579316162382023","0.616651632044222"
"1 Strongly disagree","2016","direct migration background","Female","1208","0.628568027139701","0.605017053477125","0.652119000802277"
"1 Strongly disagree","2016","indirect migration background","Male","2","","",""
"1 Strongly disagree","2016","indirect migration background","Female","4","","",""
"2 on scale 1-7 ","2016","no migration background","Male","2","","",""
"2 on scale 1-7 ","2016","no migration background","Female","3","","",""
"2 on scale 1-7 ","2016","direct migration background","Male","248","0.130744820663258","0.117909372284204","0.143580269042313"
"2 on scale 1-7 ","2016","direct migration background","Female","123","0.0982062617443582","0.0837013103225706","0.112711213166146"
"2 on scale 1-7 ","2016","indirect migration background","Male","1","","",""
"2 on scale 1-7 ","2016","indirect migration background","Female","2","","",""
"3 on scale 1-7 ","2016","no migration background","Male","","","",""
"3 on scale 1-7 ","2016","no migration background","Female","1","","",""
"3 on scale 1-7 ","2016","direct migration background","Male","131","0.0644618928341866","0.0551119830146982","0.073811802653675"
"3 on scale 1-7 ","2016","direct migration background","Female","72","0.0958194304919595","0.0814728810720538","0.110165979911865"
"3 on scale 1-7 ","2016","indirect migration background","Male","1","","",""
"3 on scale 1-7 ","2016","indirect migration background","Female","3","","",""
"4 on scale 1-7","2016","no migration background","Male","","","",""
"4 on scale 1-7","2016","no migration background","Female","1","","",""
"4 on scale 1-7","2016","direct migration background","Male","130","0.0638362514696855","0.0545287148762785","0.0731437880630925"
"4 on scale 1-7","2016","direct migration background","Female","68","0.0525553816782568","0.0416791463724114","0.0634316169841022"
"4 on scale 1-7","2016","indirect migration background","Male","1","","",""
"4 on scale 1-7","2016","indirect migration background","Female","","","",""
"5 on scale 1-7","2016","no migration background","Male","3","","",""
"5 on scale 1-7","2016","no migration background","Female","2","","",""
"5 on scale 1-7","2016","direct migration background","Male","100","0.0679885839839055","0.0584044303224069","0.0775727376454041"
"5 on scale 1-7","2016","direct migration background","Female","38","0.0387477547558009","0.029341103659533","0.0481544058520689"
"5 on scale 1-7","2016","indirect migration background","Male","","","",""
"5 on scale 1-7","2016","indirect migration background","Female","","","",""
"6 on scale 1-7","2016","no migration background","Male","","","",""
"6 on scale 1-7","2016","no migration background","Female","","","",""
"6 on scale 1-7","2016","direct migration background","Male","56","0.0240644214350619","0.0182296554588181","0.0298991874113057"
"6 on scale 1-7","2016","direct migration background","Female","34","0.0365137739682462","0.0273717112234406","0.0456558367130518"
"6 on scale 1-7","2016","indirect migration background","Male","1","","",""
"6 on scale 1-7","2016","indirect migration background","Female","1","","",""
"7 Strongly agree","2016","no migration background","Male","","","",""
"7 Strongly agree","2016","no migration background","Female","","","",""
"7 Strongly agree","2016","direct migration background","Male","133","0.05092013240078","0.0425502126001955","0.0592900522013646"
"7 Strongly agree","2016","direct migration background","Female","74","0.0495893702216773","0.0390079729503101","0.0601707674930445"
"7 Strongly agree","2016","indirect migration background","Male","","","",""
"7 Strongly agree","2016","indirect migration background","Female","1","","",""
"1 Strongly disagree","2017","no migration background","Male","","","",""
"1 Strongly disagree","2017","no migration background","Female","","","",""
"1 Strongly disagree","2017","direct migration background","Male","1187","0.711531713127315","0.689415450386263","0.733647975868367"
"1 Strongly disagree","2017","direct migration background","Female","909","0.738123026491025","0.71322684647984","0.76301920650221"
"1 Strongly disagree","2017","indirect migration background","Male","","","",""
"1 Strongly disagree","2017","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2017","no migration background","Male","","","",""
"2 on scale 1-7 ","2017","no migration background","Female","","","",""
"2 on scale 1-7 ","2017","direct migration background","Male","161","0.114824446973238","0.0992612985602877","0.130387595386188"
"2 on scale 1-7 ","2017","direct migration background","Female","120","0.107420227962736","0.0898860166118769","0.124954439313596"
"2 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2017","no migration background","Male","","","",""
"3 on scale 1-7 ","2017","no migration background","Female","","","",""
"3 on scale 1-7 ","2017","direct migration background","Male","71","0.0336880684430094","0.0248803728030175","0.0424957640830013"
"3 on scale 1-7 ","2017","direct migration background","Female","46","0.0405255859285879","0.0293594982841566","0.0516916735730193"
"3 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"4 on scale 1-7","2017","no migration background","Male","","","",""
"4 on scale 1-7","2017","no migration background","Female","","","",""
"4 on scale 1-7","2017","direct migration background","Male","70","0.0510598264047165","0.0403143752153748","0.0618052775940581"
"4 on scale 1-7","2017","direct migration background","Female","39","0.0346685499620357","0.0243093611593346","0.0450277387647368"
"4 on scale 1-7","2017","indirect migration background","Male","","","",""
"4 on scale 1-7","2017","indirect migration background","Female","","","",""
"5 on scale 1-7","2017","no migration background","Male","","","",""
"5 on scale 1-7","2017","no migration background","Female","","","",""
"5 on scale 1-7","2017","direct migration background","Male","44","0.0339931650160918","0.0251470725796509","0.0428392574525327"
"5 on scale 1-7","2017","direct migration background","Female","29","","",""
"5 on scale 1-7","2017","indirect migration background","Male","","","",""
"5 on scale 1-7","2017","indirect migration background","Female","","","",""
"6 on scale 1-7","2017","no migration background","Male","","","",""
"6 on scale 1-7","2017","no migration background","Female","","","",""
"6 on scale 1-7","2017","direct migration background","Male","17","","",""
"6 on scale 1-7","2017","direct migration background","Female","13","","",""
"6 on scale 1-7","2017","indirect migration background","Male","","","",""
"6 on scale 1-7","2017","indirect migration background","Female","","","",""
"7 Strongly agree","2017","no migration background","Male","","","",""
"7 Strongly agree","2017","no migration background","Female","","","",""
"7 Strongly agree","2017","direct migration background","Male","62","0.0424037168679664","0.0325668054363676","0.0522406282995653"
"7 Strongly agree","2017","direct migration background","Female","42","0.0383903003341397","0.0275102763050628","0.0492703243632165"
"7 Strongly agree","2017","indirect migration background","Male","","","",""
"7 Strongly agree","2017","indirect migration background","Female","","","",""
"1 Strongly disagree","2018","no migration background","Male","","","",""
"1 Strongly disagree","2018","no migration background","Female","","","",""
"1 Strongly disagree","2018","direct migration background","Male","128","0.699689946657583","0.634338539782949","0.765041353532217"
"1 Strongly disagree","2018","direct migration background","Female","155","0.698080998295764","0.637553867685383","0.758608128906145"
"1 Strongly disagree","2018","indirect migration background","Male","","","",""
"1 Strongly disagree","2018","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2018","no migration background","Male","","","",""
"2 on scale 1-7 ","2018","no migration background","Female","","","",""
"2 on scale 1-7 ","2018","direct migration background","Male","17","","",""
"2 on scale 1-7 ","2018","direct migration background","Female","22","","",""
"2 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2018","no migration background","Male","","","",""
"3 on scale 1-7 ","2018","no migration background","Female","","","",""
"3 on scale 1-7 ","2018","direct migration background","Male","9","","",""
"3 on scale 1-7 ","2018","direct migration background","Female","12","","",""
"3 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"4 on scale 1-7","2018","no migration background","Male","","","",""
"4 on scale 1-7","2018","no migration background","Female","","","",""
"4 on scale 1-7","2018","direct migration background","Male","13","","",""
"4 on scale 1-7","2018","direct migration background","Female","12","","",""
"4 on scale 1-7","2018","indirect migration background","Male","","","",""
"4 on scale 1-7","2018","indirect migration background","Female","","","",""
"5 on scale 1-7","2018","no migration background","Male","","","",""
"5 on scale 1-7","2018","no migration background","Female","","","",""
"5 on scale 1-7","2018","direct migration background","Male","8","","",""
"5 on scale 1-7","2018","direct migration background","Female","3","","",""
"5 on scale 1-7","2018","indirect migration background","Male","","","",""
"5 on scale 1-7","2018","indirect migration background","Female","","","",""
"6 on scale 1-7","2018","no migration background","Male","","","",""
"6 on scale 1-7","2018","no migration background","Female","","","",""
"6 on scale 1-7","2018","direct migration background","Male","8","","",""
"6 on scale 1-7","2018","direct migration background","Female","6","","",""
"6 on scale 1-7","2018","indirect migration background","Male","","","",""
"6 on scale 1-7","2018","indirect migration background","Female","","","",""
"7 Strongly agree","2018","no migration background","Male","","","",""
"7 Strongly agree","2018","no migration background","Female","","","",""
"7 Strongly agree","2018","direct migration background","Male","6","","",""
"7 Strongly agree","2018","direct migration background","Female","11","","",""
"7 Strongly agree","2018","indirect migration background","Male","","","",""
"7 Strongly agree","2018","indirect migration background","Female","","","",""
"1 Strongly disagree","2019","no migration background","Male","","","",""
"1 Strongly disagree","2019","no migration background","Female","","","",""
"1 Strongly disagree","2019","direct migration background","Male","70","0.624281001848409","0.541346721526745","0.707215282170073"
"1 Strongly disagree","2019","direct migration background","Female","81","0.62078765549574","0.540128539063991","0.70144677192749"
"1 Strongly disagree","2019","indirect migration background","Male","","","",""
"1 Strongly disagree","2019","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2019","no migration background","Male","","","",""
"2 on scale 1-7 ","2019","no migration background","Female","","","",""
"2 on scale 1-7 ","2019","direct migration background","Male","17","","",""
"2 on scale 1-7 ","2019","direct migration background","Female","26","","",""
"2 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2019","no migration background","Male","","","",""
"3 on scale 1-7 ","2019","no migration background","Female","","","",""
"3 on scale 1-7 ","2019","direct migration background","Male","16","","",""
"3 on scale 1-7 ","2019","direct migration background","Female","15","","",""
"3 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"4 on scale 1-7","2019","no migration background","Male","","","",""
"4 on scale 1-7","2019","no migration background","Female","","","",""
"4 on scale 1-7","2019","direct migration background","Male","12","","",""
"4 on scale 1-7","2019","direct migration background","Female","5","","",""
"4 on scale 1-7","2019","indirect migration background","Male","","","",""
"4 on scale 1-7","2019","indirect migration background","Female","","","",""
"5 on scale 1-7","2019","no migration background","Male","","","",""
"5 on scale 1-7","2019","no migration background","Female","","","",""
"5 on scale 1-7","2019","direct migration background","Male","4","","",""
"5 on scale 1-7","2019","direct migration background","Female","5","","",""
"5 on scale 1-7","2019","indirect migration background","Male","","","",""
"5 on scale 1-7","2019","indirect migration background","Female","","","",""
"6 on scale 1-7","2019","no migration background","Male","","","",""
"6 on scale 1-7","2019","no migration background","Female","","","",""
"6 on scale 1-7","2019","direct migration background","Male","4","","",""
"6 on scale 1-7","2019","direct migration background","Female","1","","",""
"6 on scale 1-7","2019","indirect migration background","Male","","","",""
"6 on scale 1-7","2019","indirect migration background","Female","","","",""
"7 Strongly agree","2019","no migration background","Male","","","",""
"7 Strongly agree","2019","no migration background","Female","","","",""
"7 Strongly agree","2019","direct migration background","Male","8","","",""
"7 Strongly agree","2019","direct migration background","Female","6","","",""
"7 Strongly agree","2019","indirect migration background","Male","","","",""
"7 Strongly agree","2019","indirect migration background","Female","","","",""
