"plh0206i02","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2008","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2009","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2009","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2009","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2009","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2009","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2009","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2009","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2009","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2009","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2009","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2009","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2009","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2009","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2009","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2009","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2009","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2009","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2009","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2009","Single parent ","Urban Area","","","",""
"7 Strongly agree","2009","Single parent ","Rural Area","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2010","1-pers.-HH","Urban Area","421","0.227602404483946","0.208724561768985","0.246480247198906"
"1 Strongly disagree","2010","1-pers.-HH","Rural Area","167","0.197467823357981","0.170658504355552","0.22427714236041"
"1 Strongly disagree","2010","(Married) couple without C. ","Urban Area","835","0.198465663671386","0.186394819759422","0.210536507583349"
"1 Strongly disagree","2010","(Married) couple without C. ","Rural Area","408","0.180927063070574","0.164536432277338","0.197317693863809"
"1 Strongly disagree","2010","Single parent ","Urban Area","98","0.144164268425473","0.115627116838241","0.172701420012705"
"1 Strongly disagree","2010","Single parent ","Rural Area","53","0.16503136626168","0.123507552795821","0.20655517972754"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Urban Area","268","0.160844234876705","0.143328483197195","0.178359986556215"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Rural Area","100","0.112488536790405","0.0913588709666073","0.133618202614203"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Urban Area","252","0.127580665394971","0.112007496012811","0.14315383477713"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Rural Area","146","0.121078859099927","0.101449798559444","0.140707919640409"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Urban Area","129","0.188752822932243","0.159989661568602","0.217515984295885"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Rural Area","48","0.0892500664815196","0.0587198744655049","0.119780258497534"
"2 on scale 1-7 ","2010","1-pers.-HH","Urban Area","436","0.234895751859344","0.215808589320452","0.253982914398236"
"2 on scale 1-7 ","2010","1-pers.-HH","Rural Area","182","0.202665118588719","0.175593372294478","0.22973686488296"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","932","0.205426277582719","0.193199022417614","0.217653532747823"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","437","0.201276508015069","0.184204783802224","0.218348232227915"
"2 on scale 1-7 ","2010","Single parent ","Urban Area","138","0.250942954882861","0.215719532634844","0.286166377130878"
"2 on scale 1-7 ","2010","Single parent ","Rural Area","67","0.194403197248845","0.150135241017771","0.23867115347992"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","397","0.215971991452143","0.196353335822825","0.235590647081461"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","164","0.18243182662293","0.156605430925128","0.208258222320732"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","361","0.182070629164646","0.164057059515414","0.200084198813878"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","238","0.180644899888101","0.15749552158754","0.203794278188661"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","151","0.192798168270988","0.163800985112413","0.221795351429563"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","82","0.220372990017638","0.175986755038102","0.264759224997174"
"3 on scale 1-7 ","2010","1-pers.-HH","Urban Area","371","0.185059154976181","0.1675743088825","0.202544001069862"
"3 on scale 1-7 ","2010","1-pers.-HH","Rural Area","175","0.21265294490044","0.185096372944399","0.240209516856481"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","883","0.206643937063932","0.194389897328253","0.218897976799611"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","385","0.183838000537273","0.167345426525928","0.200330574548617"
"3 on scale 1-7 ","2010","Single parent ","Urban Area","116","0.16793798992962","0.137568400484995","0.198307579374246"
"3 on scale 1-7 ","2010","Single parent ","Rural Area","51","0.190048868795037","0.14616135733215","0.233936380257923"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","360","0.203744014661781","0.184540818274887","0.222947211048674"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","173","0.214177591315818","0.186742858898256","0.24161232373338"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","393","0.208220460818123","0.18926711992438","0.227173801711867"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","216","0.260155404120699","0.233757036171704","0.286553772069695"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","166","0.220648823718036","0.19016771945032","0.251129927985751"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","66","0.246209576611008","0.200077450990748","0.292341702231268"
"4 on scale 1-7","2010","1-pers.-HH","Urban Area","298","0.156164268959869","0.139820083726589","0.172508454193149"
"4 on scale 1-7","2010","1-pers.-HH","Rural Area","140","0.166475980508976","0.14138941337046","0.191562547647491"
"4 on scale 1-7","2010","(Married) couple without C. ","Urban Area","717","0.177523711155105","0.165959293837819","0.189088128472391"
"4 on scale 1-7","2010","(Married) couple without C. ","Rural Area","391","0.181004291217501","0.164610935549908","0.197397646885094"
"4 on scale 1-7","2010","Single parent ","Urban Area","119","0.232879364313293","0.198540657562906","0.267218071063681"
"4 on scale 1-7","2010","Single parent ","Rural Area","51","0.139768691214027","0.100981219219991","0.178556163208063"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","329","0.179252769588872","0.160965772786948","0.197539766390797"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","190","0.221381070061913","0.193616929826245","0.249145210297582"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","325","0.202946477125445","0.184172493438084","0.221720460812806"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","210","0.181133232419288","0.157959494506645","0.204306970331932"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","136","0.188042881855098","0.159321304539405","0.216764459170791"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","64","0.255338011214804","0.208643802935503","0.302032219494104"
"5 on scale 1-7","2010","1-pers.-HH","Urban Area","178","0.0970585369262285","0.0837297645220247","0.110387309330432"
"5 on scale 1-7","2010","1-pers.-HH","Rural Area","91","0.116035971729506","0.0944674686982946","0.137604474760718"
"5 on scale 1-7","2010","(Married) couple without C. ","Urban Area","428","0.117615503574872","0.107865717233567","0.127365289916178"
"5 on scale 1-7","2010","(Married) couple without C. ","Rural Area","246","0.121494388426687","0.107584200663044","0.135404576190329"
"5 on scale 1-7","2010","Single parent ","Urban Area","55","0.100108518667829","0.0757238316027181","0.12449320573294"
"5 on scale 1-7","2010","Single parent ","Rural Area","51","0.20069723983198","0.155894429213388","0.245500050450571"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","170","0.107085393316839","0.092342768258472","0.121828018375205"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","134","0.133410330582369","0.110672292316268","0.15614836884847"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","235","0.142604384105362","0.126282172540956","0.158926595669768"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","125","0.131830040185642","0.111473687413712","0.152186392957572"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","69","0.126496506186272","0.102063051376409","0.150929960996134"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","50","0.123513414615385","0.0882799469465159","0.158746882284254"
"6 on scale 1-7","2010","1-pers.-HH","Urban Area","81","0.0383524054632113","0.0297057577966366","0.046999053129786"
"6 on scale 1-7","2010","1-pers.-HH","Rural Area","40","0.051192044221763","0.0363498954380457","0.0660341930054803"
"6 on scale 1-7","2010","(Married) couple without C. ","Urban Area","195","0.0438846667384891","0.037685327222111","0.0500840062548672"
"6 on scale 1-7","2010","(Married) couple without C. ","Rural Area","122","0.0566108412922338","0.0467712319153859","0.0664504506690816"
"6 on scale 1-7","2010","Single parent ","Urban Area","17","","",""
"6 on scale 1-7","2010","Single parent ","Rural Area","13","","",""
"6 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","90","0.086479959175862","0.0730794433383233","0.0998804750134008"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","50","0.0559586346021706","0.0405883971874576","0.0713288720168837"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","113","0.0646053278954615","0.053130305327759","0.076080350463164"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","68","0.070462851370352","0.0550634484871363","0.0858622542535676"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","27","","",""
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","16","","",""
"7 Strongly agree","2010","1-pers.-HH","Urban Area","110","0.0608674773312206","0.0501028357158941","0.0716321189465471"
"7 Strongly agree","2010","1-pers.-HH","Rural Area","52","0.0535101166926141","0.0383541960351272","0.068666037350101"
"7 Strongly agree","2010","(Married) couple without C. ","Urban Area","204","0.0504402402134975","0.0438168002823633","0.0570636801446317"
"7 Strongly agree","2010","(Married) couple without C. ","Rural Area","130","0.0748489074406627","0.0636446861359343","0.0860531287453911"
"7 Strongly agree","2010","Single parent ","Urban Area","39","0.0743875572967324","0.0530693176675232","0.0957057969259416"
"7 Strongly agree","2010","Single parent ","Rural Area","21","","",""
"7 Strongly agree","2010","Couple + C. LE 16 ","Urban Area","76","0.0466216369277978","0.0365701307626478","0.0566731430929477"
"7 Strongly agree","2010","Couple + C. LE 16 ","Rural Area","48","0.0801520100243941","0.0619940627830879","0.0983099572657002"
"7 Strongly agree","2010","Couple + C. GT 16 ","Urban Area","84","0.0719720554959913","0.0599082475457352","0.0840358634462475"
"7 Strongly agree","2010","Couple + C. GT 16 ","Rural Area","58","0.0546947129159908","0.0410127277228761","0.0683766981091054"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Urban Area","33","0.0525090269398326","0.0361137855085008","0.0689042683711645"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Rural Area","9","","",""
"1 Strongly disagree","2011","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2011","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2011","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2011","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2011","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2011","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2011","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2011","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2011","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2011","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2011","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2011","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2011","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2011","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2011","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2011","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2011","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2011","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2011","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2011","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2011","Single parent ","Urban Area","","","",""
"7 Strongly agree","2011","Single parent ","Rural Area","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2012","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2012","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2012","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2012","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2012","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2012","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2012","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2012","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2012","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2012","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2012","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2012","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2012","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2012","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2012","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2012","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2012","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2012","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2012","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2012","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2012","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2012","(Married) couple without C. ","Rural Area","","","",""
