"plh0212","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2014","in school","","","",""
"2 on scale 1-7 ","2014","inadequately","","","",""
"2 on scale 1-7 ","2014","general elemantary","","","",""
"2 on scale 1-7 ","2014","middle vocational","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","higher vocational","","","",""
"2 on scale 1-7 ","2014","higher education","","","",""
"3 on scale 1-7 ","2014","in school","","","",""
"3 on scale 1-7 ","2014","inadequately","","","",""
"3 on scale 1-7 ","2014","general elemantary","","","",""
"3 on scale 1-7 ","2014","middle vocational","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","higher vocational","","","",""
"3 on scale 1-7 ","2014","higher education","","","",""
"4 on scale 1-7","2014","in school","","","",""
"4 on scale 1-7","2014","inadequately","","","",""
"4 on scale 1-7","2014","general elemantary","","","",""
"4 on scale 1-7","2014","middle vocational","","","",""
"4 on scale 1-7","2014","vocational + Abi","","","",""
"4 on scale 1-7","2014","higher vocational","","","",""
"4 on scale 1-7","2014","higher education","","","",""
"5 on scale 1-7","2014","in school","","","",""
"5 on scale 1-7","2014","inadequately","","","",""
"5 on scale 1-7","2014","general elemantary","","","",""
"5 on scale 1-7","2014","middle vocational","","","",""
"5 on scale 1-7","2014","vocational + Abi","","","",""
"5 on scale 1-7","2014","higher vocational","","","",""
"5 on scale 1-7","2014","higher education","","","",""
"6 on scale 1-7","2014","in school","","","",""
"6 on scale 1-7","2014","inadequately","","","",""
"6 on scale 1-7","2014","general elemantary","","","",""
"6 on scale 1-7","2014","middle vocational","","","",""
"6 on scale 1-7","2014","vocational + Abi","","","",""
"6 on scale 1-7","2014","higher vocational","","","",""
"6 on scale 1-7","2014","higher education","","","",""
"7 Strongly agree","2014","in school","","","",""
"7 Strongly agree","2014","inadequately","","","",""
"7 Strongly agree","2014","general elemantary","","","",""
"7 Strongly agree","2014","middle vocational","","","",""
"7 Strongly agree","2014","vocational + Abi","","","",""
"7 Strongly agree","2014","higher vocational","","","",""
"7 Strongly agree","2014","higher education","","","",""
"1 Strongly disagree","2015","in school","","","",""
"1 Strongly disagree","2015","inadequately","","","",""
"1 Strongly disagree","2015","general elemantary","","","",""
"1 Strongly disagree","2015","middle vocational","","","",""
"1 Strongly disagree","2015","vocational + Abi","","","",""
"1 Strongly disagree","2015","higher vocational","","","",""
"1 Strongly disagree","2015","higher education","","","",""
"2 on scale 1-7 ","2015","in school","","","",""
"2 on scale 1-7 ","2015","inadequately","","","",""
"2 on scale 1-7 ","2015","general elemantary","","","",""
"2 on scale 1-7 ","2015","middle vocational","","","",""
"2 on scale 1-7 ","2015","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","higher vocational","","","",""
"2 on scale 1-7 ","2015","higher education","","","",""
"3 on scale 1-7 ","2015","in school","","","",""
"3 on scale 1-7 ","2015","inadequately","","","",""
"3 on scale 1-7 ","2015","general elemantary","","","",""
"3 on scale 1-7 ","2015","middle vocational","","","",""
"3 on scale 1-7 ","2015","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","higher vocational","","","",""
"3 on scale 1-7 ","2015","higher education","","","",""
"4 on scale 1-7","2015","in school","","","",""
"4 on scale 1-7","2015","inadequately","","","",""
"4 on scale 1-7","2015","general elemantary","","","",""
"4 on scale 1-7","2015","middle vocational","","","",""
"4 on scale 1-7","2015","vocational + Abi","","","",""
"4 on scale 1-7","2015","higher vocational","","","",""
"4 on scale 1-7","2015","higher education","","","",""
"5 on scale 1-7","2015","in school","","","",""
"5 on scale 1-7","2015","inadequately","","","",""
"5 on scale 1-7","2015","general elemantary","","","",""
"5 on scale 1-7","2015","middle vocational","","","",""
"5 on scale 1-7","2015","vocational + Abi","","","",""
"5 on scale 1-7","2015","higher vocational","","","",""
"5 on scale 1-7","2015","higher education","","","",""
"6 on scale 1-7","2015","in school","","","",""
"6 on scale 1-7","2015","inadequately","","","",""
"6 on scale 1-7","2015","general elemantary","","","",""
"6 on scale 1-7","2015","middle vocational","","","",""
"6 on scale 1-7","2015","vocational + Abi","","","",""
"6 on scale 1-7","2015","higher vocational","","","",""
"6 on scale 1-7","2015","higher education","","","",""
"7 Strongly agree","2015","in school","","","",""
"7 Strongly agree","2015","inadequately","","","",""
"7 Strongly agree","2015","general elemantary","","","",""
"7 Strongly agree","2015","middle vocational","","","",""
"7 Strongly agree","2015","vocational + Abi","","","",""
"7 Strongly agree","2015","higher vocational","","","",""
"7 Strongly agree","2015","higher education","","","",""
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","","","",""
"1 Strongly disagree","2016","general elemantary","","","",""
"1 Strongly disagree","2016","middle vocational","","","",""
"1 Strongly disagree","2016","vocational + Abi","","","",""
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","","","",""
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","","","",""
"2 on scale 1-7 ","2016","general elemantary","","","",""
"2 on scale 1-7 ","2016","middle vocational","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","","","",""
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","","","",""
"3 on scale 1-7 ","2016","general elemantary","","","",""
"3 on scale 1-7 ","2016","middle vocational","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","","","",""
"4 on scale 1-7","2016","in school","","","",""
"4 on scale 1-7","2016","inadequately","","","",""
"4 on scale 1-7","2016","general elemantary","","","",""
"4 on scale 1-7","2016","middle vocational","","","",""
"4 on scale 1-7","2016","vocational + Abi","","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","","","",""
"5 on scale 1-7","2016","in school","","","",""
"5 on scale 1-7","2016","inadequately","","","",""
"5 on scale 1-7","2016","general elemantary","","","",""
"5 on scale 1-7","2016","middle vocational","","","",""
"5 on scale 1-7","2016","vocational + Abi","","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","","","",""
"6 on scale 1-7","2016","in school","","","",""
"6 on scale 1-7","2016","inadequately","","","",""
"6 on scale 1-7","2016","general elemantary","","","",""
"6 on scale 1-7","2016","middle vocational","","","",""
"6 on scale 1-7","2016","vocational + Abi","","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","","","",""
"7 Strongly agree","2016","in school","","","",""
"7 Strongly agree","2016","inadequately","","","",""
"7 Strongly agree","2016","general elemantary","","","",""
"7 Strongly agree","2016","middle vocational","","","",""
"7 Strongly agree","2016","vocational + Abi","","","",""
"7 Strongly agree","2016","higher vocational","","","",""
"7 Strongly agree","2016","higher education","","","",""
"1 Strongly disagree","2017","in school","2","","",""
"1 Strongly disagree","2017","inadequately","3","","",""
"1 Strongly disagree","2017","general elemantary","12","","",""
"1 Strongly disagree","2017","middle vocational","32","0.00239779543127473","0.00154191157920792","0.00325367928334154"
"1 Strongly disagree","2017","vocational + Abi","2","","",""
"1 Strongly disagree","2017","higher vocational","5","","",""
"1 Strongly disagree","2017","higher education","8","","",""
"2 on scale 1-7 ","2017","in school","7","","",""
"2 on scale 1-7 ","2017","inadequately","15","","",""
"2 on scale 1-7 ","2017","general elemantary","21","","",""
"2 on scale 1-7 ","2017","middle vocational","45","0.00431915752218583","0.00317155983171922","0.00546675521265244"
"2 on scale 1-7 ","2017","vocational + Abi","11","","",""
"2 on scale 1-7 ","2017","higher vocational","","","",""
"2 on scale 1-7 ","2017","higher education","31","0.00439893897318292","0.00284974525987999","0.00594813268648586"
"3 on scale 1-7 ","2017","in school","26","","",""
"3 on scale 1-7 ","2017","inadequately","15","","",""
"3 on scale 1-7 ","2017","general elemantary","66","0.0230848963499822","0.0179353864159108","0.0282344062840536"
"3 on scale 1-7 ","2017","middle vocational","165","0.0146919289248208","0.0125864277026832","0.0167974301469583"
"3 on scale 1-7 ","2017","vocational + Abi","23","","",""
"3 on scale 1-7 ","2017","higher vocational","13","","",""
"3 on scale 1-7 ","2017","higher education","91","0.011651467526556","0.00913938179095682","0.0141635532621552"
"4 on scale 1-7","2017","in school","60","0.128759419242774","0.0964180773491149","0.161100761136433"
"4 on scale 1-7","2017","inadequately","68","0.0910904231772901","0.0757415002151022","0.106439346139478"
"4 on scale 1-7","2017","general elemantary","197","0.0637484458564568","0.0553711355936512","0.0721257561192625"
"4 on scale 1-7","2017","middle vocational","539","0.0519499031872497","0.0480662710782386","0.0558335352962608"
"4 on scale 1-7","2017","vocational + Abi","72","0.0349191307462643","0.0273905414372237","0.0424477200553048"
"4 on scale 1-7","2017","higher vocational","67","0.0375352388232928","0.0280361503244459","0.0470343273221397"
"4 on scale 1-7","2017","higher education","281","0.0452911035178201","0.040423322665765","0.0501588843698753"
"5 on scale 1-7","2017","in school","103","0.22459975023839","0.184303272585706","0.264896227891074"
"5 on scale 1-7","2017","inadequately","139","0.155208597483765","0.135892746925763","0.174524448041766"
"5 on scale 1-7","2017","general elemantary","497","0.169196600918696","0.156340227649778","0.182052974187613"
"5 on scale 1-7","2017","middle vocational","1727","0.139934868623246","0.133863889897301","0.146005847349192"
"5 on scale 1-7","2017","vocational + Abi","320","0.151104452247228","0.136416346195353","0.165792558299102"
"5 on scale 1-7","2017","higher vocational","233","0.180533736007759","0.161311024521374","0.199756447494145"
"5 on scale 1-7","2017","higher education","1115","0.173937261897948","0.165063824026382","0.182810699769515"
"6 on scale 1-7","2017","in school","139","0.354058948055212","0.307881097535578","0.400236798574846"
"6 on scale 1-7","2017","inadequately","265","0.240001322832542","0.217219186696828","0.262783458968256"
"6 on scale 1-7","2017","general elemantary","924","0.29438123162837","0.278752863062991","0.31000960019375"
"6 on scale 1-7","2017","middle vocational","4379","0.349852414963868","0.341506412986739","0.358198416940997"
"6 on scale 1-7","2017","vocational + Abi","875","0.389617521272845","0.369617967307869","0.40961707523782"
"6 on scale 1-7","2017","higher vocational","608","0.363324914131361","0.339288125701545","0.387361702561176"
"6 on scale 1-7","2017","higher education","2811","0.412471692883215","0.400947764398083","0.423995621368347"
"7 Strongly agree","2017","in school","75","0.199537393001711","0.160946737605256","0.238128048398165"
"7 Strongly agree","2017","inadequately","845","0.488081248443214","0.461417095777748","0.514745401108681"
"7 Strongly agree","2017","general elemantary","1550","0.436182827658236","0.419177815172002","0.45318784014447"
"7 Strongly agree","2017","middle vocational","5657","0.436853931347355","0.428174151281757","0.445533711412952"
"7 Strongly agree","2017","vocational + Abi","981","0.407458255747811","0.387307048115787","0.427609463379836"
"7 Strongly agree","2017","higher vocational","612","0.403453891894869","0.378935674795029","0.427972108994709"
"7 Strongly agree","2017","higher education","2673","0.350135549812946","0.338969011098908","0.361302088526984"
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","","","",""
"1 Strongly disagree","2018","general elemantary","","","",""
"1 Strongly disagree","2018","middle vocational","","","",""
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","","","",""
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","","","",""
"3 on scale 1-7 ","2018","general elemantary","","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","","","",""
"5 on scale 1-7","2018","general elemantary","","","",""
"5 on scale 1-7","2018","middle vocational","","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","","","",""
"6 on scale 1-7","2018","in school","","","",""
"6 on scale 1-7","2018","inadequately","","","",""
"6 on scale 1-7","2018","general elemantary","","","",""
"6 on scale 1-7","2018","middle vocational","","","",""
"6 on scale 1-7","2018","vocational + Abi","","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","","","",""
"7 Strongly agree","2018","in school","","","",""
"7 Strongly agree","2018","inadequately","","","",""
"7 Strongly agree","2018","general elemantary","","","",""
"7 Strongly agree","2018","middle vocational","","","",""
"7 Strongly agree","2018","vocational + Abi","","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","","","",""
"1 Strongly disagree","2019","in school","5","","",""
"1 Strongly disagree","2019","inadequately","5","","",""
"1 Strongly disagree","2019","general elemantary","15","","",""
"1 Strongly disagree","2019","middle vocational","44","0.00429330472570351","0.0030761611441575","0.00551044830724951"
"1 Strongly disagree","2019","vocational + Abi","5","","",""
"1 Strongly disagree","2019","higher vocational","2","","",""
"1 Strongly disagree","2019","higher education","10","","",""
"2 on scale 1-7 ","2019","in school","2","","",""
"2 on scale 1-7 ","2019","inadequately","5","","",""
"2 on scale 1-7 ","2019","general elemantary","21","","",""
"2 on scale 1-7 ","2019","middle vocational","42","0.00367658785151077","0.00254990188733944","0.00480327381568211"
"2 on scale 1-7 ","2019","vocational + Abi","12","","",""
"2 on scale 1-7 ","2019","higher vocational","4","","",""
"2 on scale 1-7 ","2019","higher education","29","","",""
"3 on scale 1-7 ","2019","in school","17","","",""
"3 on scale 1-7 ","2019","inadequately","7","","",""
"3 on scale 1-7 ","2019","general elemantary","54","0.030118717914204","0.0232737272273225","0.0369637086010854"
"3 on scale 1-7 ","2019","middle vocational","139","0.0125279114768999","0.0104573792488891","0.0145984437049107"
"3 on scale 1-7 ","2019","vocational + Abi","24","","",""
"3 on scale 1-7 ","2019","higher vocational","18","","",""
"3 on scale 1-7 ","2019","higher education","93","0.0141439526029418","0.0113767154481353","0.0169111897577483"
"4 on scale 1-7","2019","in school","31","0.0736851611173531","0.045454602535166","0.10191571969954"
"4 on scale 1-7","2019","inadequately","38","0.106074242019695","0.0753947402286069","0.136753743810783"
"4 on scale 1-7","2019","general elemantary","181","0.0782491783758695","0.0674933963607591","0.0890049603909799"
"4 on scale 1-7","2019","middle vocational","481","0.0512066193293352","0.047103358563369","0.0553098800953014"
"4 on scale 1-7","2019","vocational + Abi","89","0.0329823633552416","0.0254613398105222","0.0405033868999611"
"4 on scale 1-7","2019","higher vocational","62","0.0435067489773601","0.0337141140958949","0.0532993838588252"
"4 on scale 1-7","2019","higher education","276","0.0397596094560907","0.035180666097129","0.0443385528150523"
"5 on scale 1-7","2019","in school","87","0.360194371046776","0.308321219875228","0.412067522218324"
"5 on scale 1-7","2019","inadequately","49","0.0893231478246848","0.0609075519809333","0.117738743668436"
"5 on scale 1-7","2019","general elemantary","374","0.150747652448639","0.136417890063435","0.165077414833844"
"5 on scale 1-7","2019","middle vocational","1445","0.127149368106525","0.120947717274969","0.133351018938081"
"5 on scale 1-7","2019","vocational + Abi","245","0.145099940734625","0.130267584211543","0.159932297257707"
"5 on scale 1-7","2019","higher vocational","232","0.155817912959827","0.138407581117467","0.173228244802186"
"5 on scale 1-7","2019","higher education","1025","0.154853804827933","0.146376045327067","0.163331564328798"
"6 on scale 1-7","2019","in school","110","0.302653451358326","0.253011678239204","0.352295224477447"
"6 on scale 1-7","2019","inadequately","79","0.218478439435206","0.177309717670309","0.259647161200103"
"6 on scale 1-7","2019","general elemantary","729","0.28244360478641","0.264413874719348","0.300473334853471"
"6 on scale 1-7","2019","middle vocational","3942","0.353848911532036","0.344947554632019","0.362750268432053"
"6 on scale 1-7","2019","vocational + Abi","875","0.387119817789405","0.366606809456713","0.407632826122097"
"6 on scale 1-7","2019","higher vocational","639","0.363320001295695","0.340232042004526","0.386407960586864"
"6 on scale 1-7","2019","higher education","2920","0.427513531032616","0.415920105487664","0.439106956577568"
"7 Strongly agree","2019","in school","77","0.236337781615068","0.190432001536894","0.282243561693242"
"7 Strongly agree","2019","inadequately","204","0.549116275687975","0.499541923700456","0.598690627675494"
"7 Strongly agree","2019","general elemantary","1021","0.44422001387386","0.424320345242464","0.464119682505256"
"7 Strongly agree","2019","middle vocational","4992","0.44729729697799","0.438041279342071","0.456553314613909"
"7 Strongly agree","2019","vocational + Abi","916","0.41591464613023","0.395157906863282","0.436671385397178"
"7 Strongly agree","2019","higher vocational","710","0.414130662668178","0.390485115446155","0.437776209890202"
"7 Strongly agree","2019","higher education","2642","0.357888719113691","0.346654745842961","0.36912269238442"
