"plh0212","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2007","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","66 and older","Single parent ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2007","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2007","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2007","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","66 and older","Single parent ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2008","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2008","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2008","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","66 and older","Single parent ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","66 and older","Single parent ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","66 and older","Single parent ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","66 and older","Single parent ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2008","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2008","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2008","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","66 and older","Single parent ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","16-34 y.","1-pers.-HH","1","","",""
"1 Strongly disagree","2009","16-34 y.","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2009","16-34 y.","Single parent ","3","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. GT 16 ","4","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","35-65 y.","1-pers.-HH","3","","",""
"1 Strongly disagree","2009","35-65 y.","(Married) couple without C. ","6","","",""
"1 Strongly disagree","2009","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. GT 16 ","4","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","66 and older","1-pers.-HH","8","","",""
"1 Strongly disagree","2009","66 and older","(Married) couple without C. ","27","","",""
"1 Strongly disagree","2009","66 and older","Single parent ","1","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","16-34 y.","1-pers.-HH","6","","",""
"2 on scale 1-7 ","2009","16-34 y.","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2009","16-34 y.","Single parent ","3","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. GT 16 ","9","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. LE and GT 16","3","","",""
"2 on scale 1-7 ","2009","35-65 y.","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2009","35-65 y.","(Married) couple without C. ","15","","",""
"2 on scale 1-7 ","2009","35-65 y.","Single parent ","2","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. LE 16 ","10","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. GT 16 ","11","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2009","66 and older","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2009","66 and older","(Married) couple without C. ","27","","",""
"2 on scale 1-7 ","2009","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. GT 16 ","3","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","16-34 y.","1-pers.-HH","13","","",""
"3 on scale 1-7 ","2009","16-34 y.","(Married) couple without C. ","11","","",""
"3 on scale 1-7 ","2009","16-34 y.","Single parent ","14","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. LE 16 ","13","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. GT 16 ","33","0.0390025283538847","0.0274293842170311","0.0505756724907383"
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. LE and GT 16","12","","",""
"3 on scale 1-7 ","2009","35-65 y.","1-pers.-HH","10","","",""
"3 on scale 1-7 ","2009","35-65 y.","(Married) couple without C. ","58","0.0201834142157891","0.0153193684994282","0.02504745993215"
"3 on scale 1-7 ","2009","35-65 y.","Single parent ","3","","",""
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. LE 16 ","30","0.0192384480647944","0.0133409749810071","0.0251359211485816"
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. GT 16 ","19","","",""
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. LE and GT 16","13","","",""
"3 on scale 1-7 ","2009","66 and older","1-pers.-HH","30","0.0294884200789677","0.0196465806896931","0.0393302594682423"
"3 on scale 1-7 ","2009","66 and older","(Married) couple without C. ","52","0.0245344503131485","0.0186653985714778","0.0304035020548192"
"3 on scale 1-7 ","2009","66 and older","Single parent ","2","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. GT 16 ","2","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","16-34 y.","1-pers.-HH","37","0.0692482590806474","0.0480310573960835","0.0904654607652112"
"4 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","24","","",""
"4 on scale 1-7","2009","16-34 y.","Single parent ","28","","",""
"4 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","34","0.0464211853929651","0.0314433208609108","0.0613990499250194"
"4 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","88","0.0882390191695862","0.0712833592964511","0.105194679042721"
"4 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","35","0.0907509569038815","0.0615210004015189","0.119980913406244"
"4 on scale 1-7","2009","35-65 y.","1-pers.-HH","52","0.0541828644293223","0.0412334952692989","0.0671322335893457"
"4 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","124","0.041748267384677","0.0348301651926493","0.0486663695767047"
"4 on scale 1-7","2009","35-65 y.","Single parent ","17","","",""
"4 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","94","0.0432147020907291","0.0344845413096726","0.0519448628717856"
"4 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","75","0.0316153898792074","0.0237415308339666","0.0394892489244483"
"4 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","26","","",""
"4 on scale 1-7","2009","66 and older","1-pers.-HH","80","0.070923413893382","0.0559896000255666","0.0858572277611975"
"4 on scale 1-7","2009","66 and older","(Married) couple without C. ","143","0.0563207379249813","0.0475745223418278","0.0650669535081349"
"4 on scale 1-7","2009","66 and older","Single parent ","3","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","7","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","16-34 y.","1-pers.-HH","101","0.204182131370271","0.170493570738146","0.237870692002396"
"5 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","102","0.121207125784825","0.0977399393325738","0.144674312237076"
"5 on scale 1-7","2009","16-34 y.","Single parent ","76","0.202365601426921","0.162993519613827","0.241737683240015"
"5 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","105","0.124374740775462","0.1008817275541","0.147867753996824"
"5 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","193","0.17999631516324","0.157030409946884","0.202962220379596"
"5 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","99","0.23049424472374","0.187639677335806","0.273348812111673"
"5 on scale 1-7","2009","35-65 y.","1-pers.-HH","128","0.108406628633123","0.0906227953946767","0.126190461871569"
"5 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","353","0.117120024020203","0.10599773060027","0.128242317440136"
"5 on scale 1-7","2009","35-65 y.","Single parent ","61","0.0941194472484753","0.0691896965448537","0.119049197952097"
"5 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","281","0.118189480499614","0.104329063922347","0.13204989707688"
"5 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","216","0.130477731221576","0.115320391719559","0.145635070723594"
"5 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","97","0.107937196354489","0.086515007079522","0.129359385629456"
"5 on scale 1-7","2009","66 and older","1-pers.-HH","167","0.150345149681805","0.129552198130906","0.171138101232704"
"5 on scale 1-7","2009","66 and older","(Married) couple without C. ","384","0.132162750193338","0.119314396561068","0.145011103825607"
"5 on scale 1-7","2009","66 and older","Single parent ","9","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","26","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","16-34 y.","1-pers.-HH","209","0.38329531877546","0.342662951408783","0.423927686142136"
"6 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","305","0.42415844691392","0.388622389362626","0.459694504465213"
"6 on scale 1-7","2009","16-34 y.","Single parent ","133","0.301526076235654","0.256552685504423","0.346499466966885"
"6 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","255","0.27529656609786","0.243498987834719","0.307094144361002"
"6 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","381","0.326752169507215","0.29871458600009","0.354789753014339"
"6 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","124","0.31339336129206","0.266191401397322","0.360595321186797"
"6 on scale 1-7","2009","35-65 y.","1-pers.-HH","368","0.311252528951379","0.284767497343507","0.337737560559251"
"6 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","1072","0.313968804899151","0.297916288571068","0.330021321227234"
"6 on scale 1-7","2009","35-65 y.","Single parent ","184","0.317386304340505","0.277646623635088","0.357125985045921"
"6 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","747","0.358622919120052","0.338032036034237","0.379213802205867"
"6 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","616","0.295375931479941","0.274846320753964","0.315905542205917"
"6 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","297","0.391219221807293","0.357527661190291","0.424910782424294"
"6 on scale 1-7","2009","66 and older","1-pers.-HH","314","0.283454430264605","0.257235577033557","0.309673283495653"
"6 on scale 1-7","2009","66 and older","(Married) couple without C. ","773","0.275640020273509","0.258687972614878","0.292592067932141"
"6 on scale 1-7","2009","66 and older","Single parent ","19","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","63","0.328407278021836","0.259220861840114","0.397593694203557"
"6 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","16-34 y.","1-pers.-HH","183","0.299904492788229","0.261609950986391","0.338199034590066"
"7 Strongly agree","2009","16-34 y.","(Married) couple without C. ","298","0.39973813015338","0.36451630548706","0.4349599548197"
"7 Strongly agree","2009","16-34 y.","Single parent ","143","0.351706291566268","0.304911871701226","0.398500711431311"
"7 Strongly agree","2009","16-34 y.","Couple + C. LE 16 ","348","0.531751077071746","0.496228368666109","0.567273785477382"
"7 Strongly agree","2009","16-34 y.","Couple + C. GT 16 ","367","0.349692431901163","0.321185769028315","0.378199094774012"
"7 Strongly agree","2009","16-34 y.","Couple + C. LE and GT 16","98","0.316016829064389","0.268708353937849","0.363325304190929"
"7 Strongly agree","2009","35-65 y.","1-pers.-HH","606","0.511203763757027","0.482609758645307","0.539797768868747"
"7 Strongly agree","2009","35-65 y.","(Married) couple without C. ","1583","0.499988140300615","0.482694041233437","0.517282239367793"
"7 Strongly agree","2009","35-65 y.","Single parent ","260","0.533594006809968","0.491001782978187","0.576186230641749"
"7 Strongly agree","2009","35-65 y.","Couple + C. LE 16 ","919","0.451383383665891","0.430018206610055","0.472748560721727"
"7 Strongly agree","2009","35-65 y.","Couple + C. GT 16 ","956","0.518330064493056","0.495845090202912","0.5408150387832"
"7 Strongly agree","2009","35-65 y.","Couple + C. LE and GT 16","369","0.448128687503732","0.413796549229935","0.482460825777529"
"7 Strongly agree","2009","66 and older","1-pers.-HH","529","0.449071653740602","0.420134518063489","0.478008789417715"
"7 Strongly agree","2009","66 and older","(Married) couple without C. ","1263","0.488878711900466","0.469914432194369","0.507842991606562"
"7 Strongly agree","2009","66 and older","Single parent ","27","","",""
"7 Strongly agree","2009","66 and older","Couple + C. LE 16 ","3","","",""
"7 Strongly agree","2009","66 and older","Couple + C. GT 16 ","74","0.420247734988029","0.347530831740837","0.49296463823522"
"7 Strongly agree","2009","66 and older","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2010","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2010","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2010","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2010","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","66 and older","Single parent ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","66 and older","(Married) couple without C. ","","","",""
