"plh0212","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2019","Urban Area","Female","105","0.0161160986748261","0.0133767191572303","0.0188554781924218"
"3 on scale 1-7 ","2019","Rural Area","Male","67","0.0153806708994187","0.0116787165228438","0.0190826252759937"
"3 on scale 1-7 ","2019","Rural Area","Female","67","0.0161620397932984","0.0125168452402123","0.0198072343463844"
"4 on scale 1-7","2019","Urban Area","Male","417","0.0622195817384241","0.0566654712121555","0.0677736922646928"
"4 on scale 1-7","2019","Urban Area","Female","344","0.0438892541506911","0.0394328607957524","0.0483456475056297"
"4 on scale 1-7","2019","Rural Area","Male","215","0.0472593316351831","0.0408761032504414","0.0536425600199249"
"4 on scale 1-7","2019","Rural Area","Female","176","0.0473122961501043","0.0411750557969812","0.0534495365032273"
"5 on scale 1-7","2019","Urban Area","Male","1137","0.151584055667494","0.143338279031147","0.159829832303841"
"5 on scale 1-7","2019","Urban Area","Female","1028","0.133567255882627","0.12616664196376","0.140967869801493"
"5 on scale 1-7","2019","Rural Area","Male","641","0.150122713564806","0.139377611180691","0.160867815948922"
"5 on scale 1-7","2019","Rural Area","Female","526","0.121749613164857","0.112296958130392","0.131202268199321"
"6 on scale 1-7","2019","Urban Area","Male","2824","0.391547186636696","0.380324265790012","0.40277010748338"
"6 on scale 1-7","2019","Urban Area","Female","2915","0.335490728138018","0.325219057112575","0.345762399163461"
"6 on scale 1-7","2019","Rural Area","Male","1573","0.382332960352686","0.36771430838112","0.396951612324253"
"6 on scale 1-7","2019","Rural Area","Female","1648","0.355530514964944","0.341693243554095","0.369367786375794"
"7 Strongly agree","2019","Urban Area","Male","2702","0.368515781497078","0.357423785848463","0.379607777145693"
"7 Strongly agree","2019","Urban Area","Female","3680","0.465081042577756","0.45423032071178","0.475931764443732"
"7 Strongly agree","2019","Rural Area","Male","1705","0.390614097820319","0.375937364539025","0.405290831101614"
"7 Strongly agree","2019","Rural Area","Female","2146","0.452574809769199","0.438186213830042","0.466963405708355"
