"plh0212","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","Not Employed","West Germany","","","",""
"7 Strongly agree","2018","Not Employed","East Germany","","","",""
"7 Strongly agree","2018","Employed","West Germany","","","",""
"7 Strongly agree","2018","Employed","East Germany","","","",""
"1 Strongly disagree","2019","Not Employed","West Germany","51","0.0118860413454395","0.00915545037303375","0.0146166323178453"
"1 Strongly disagree","2019","Not Employed","East Germany","14","","",""
"1 Strongly disagree","2019","Employed","West Germany","25","","",""
"1 Strongly disagree","2019","Employed","East Germany","3","","",""
"2 on scale 1-7 ","2019","Not Employed","West Germany","55","0.00704557405078547","0.00493812363924947","0.00915302446232147"
"2 on scale 1-7 ","2019","Not Employed","East Germany","15","","",""
"2 on scale 1-7 ","2019","Employed","West Germany","43","0.0027637956162216","0.00189586572337504","0.00363172550906815"
"2 on scale 1-7 ","2019","Employed","East Germany","10","","",""
"3 on scale 1-7 ","2019","Not Employed","West Germany","148","0.024678953438074","0.0207698993300443","0.0285880075461036"
"3 on scale 1-7 ","2019","Not Employed","East Germany","46","0.028130494387999","0.0208011121677663","0.0354598766082318"
"3 on scale 1-7 ","2019","Employed","West Germany","141","0.0102516300019939","0.00858633367047801","0.0119169263335099"
"3 on scale 1-7 ","2019","Employed","East Germany","37","0.00854015385970338","0.00553722231258579","0.011543085406821"
"4 on scale 1-7","2019","Not Employed","West Germany","477","0.0842789443815081","0.0772793051223599","0.0912785836406562"
"4 on scale 1-7","2019","Not Employed","East Germany","113","0.0579494517969214","0.0475923921015745","0.0683065114922683"
"4 on scale 1-7","2019","Employed","West Germany","526","0.0380546843304475","0.0348915916295941","0.0412177770313009"
"4 on scale 1-7","2019","Employed","East Germany","99","0.0213840168048382","0.0166631057764861","0.0261049278331904"
"5 on scale 1-7","2019","Not Employed","West Germany","1023","0.171254282180595","0.161762103973154","0.180746460388036"
"5 on scale 1-7","2019","Not Employed","East Germany","329","0.173395684848037","0.156613724644068","0.190177645052006"
"5 on scale 1-7","2019","Employed","West Germany","1801","0.128243340229456","0.122715598880896","0.133771081578015"
"5 on scale 1-7","2019","Employed","East Germany","397","0.108017590859076","0.0978878016513926","0.11814738006676"
"6 on scale 1-7","2019","Not Employed","West Germany","1923","0.304192396558193","0.292600532566694","0.315784260549693"
"6 on scale 1-7","2019","Not Employed","East Germany","664","0.327254243907695","0.306455225600485","0.348053262214905"
"6 on scale 1-7","2019","Employed","West Germany","5519","0.394926231635302","0.386844678747824","0.403007784522781"
"6 on scale 1-7","2019","Employed","East Germany","1406","0.407115916479155","0.391082762757637","0.423149070200674"
"7 Strongly agree","2019","Not Employed","West Germany","2374","0.396663808045405","0.38433771357608","0.40898990251473"
"7 Strongly agree","2019","Not Employed","East Germany","774","0.398352193157193","0.37665120622721","0.420053180087176"
"7 Strongly agree","2019","Employed","West Germany","6000","0.424574857020065","0.416403311219689","0.432746402820441"
"7 Strongly agree","2019","Employed","East Germany","1655","0.449626839751529","0.433392682173845","0.465860997329214"
