"plh0212","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2018","Urban Area","West Germany","","","",""
"5 on scale 1-7","2018","Urban Area","East Germany","","","",""
"5 on scale 1-7","2018","Rural Area","West Germany","","","",""
"5 on scale 1-7","2018","Rural Area","East Germany","","","",""
"6 on scale 1-7","2018","Urban Area","West Germany","","","",""
"6 on scale 1-7","2018","Urban Area","East Germany","","","",""
"6 on scale 1-7","2018","Rural Area","West Germany","","","",""
"6 on scale 1-7","2018","Rural Area","East Germany","","","",""
"7 Strongly agree","2018","Urban Area","West Germany","","","",""
"7 Strongly agree","2018","Urban Area","East Germany","","","",""
"7 Strongly agree","2018","Rural Area","West Germany","","","",""
"7 Strongly agree","2018","Rural Area","East Germany","","","",""
"1 Strongly disagree","2019","Urban Area","West Germany","50","0.00421407666818342","0.00313554718872736","0.00529260614763948"
"1 Strongly disagree","2019","Urban Area","East Germany","2","","",""
"1 Strongly disagree","2019","Rural Area","West Germany","22","","",""
"1 Strongly disagree","2019","Rural Area","East Germany","12","","",""
"2 on scale 1-7 ","2019","Urban Area","West Germany","61","0.00425376614088501","0.00317019119765052","0.0053373410841195"
"2 on scale 1-7 ","2019","Urban Area","East Germany","5","","",""
"2 on scale 1-7 ","2019","Rural Area","West Germany","26","","",""
"2 on scale 1-7 ","2019","Rural Area","East Germany","18","","",""
"3 on scale 1-7 ","2019","Urban Area","West Germany","194","0.0157001165116038","0.0136303899791964","0.0177698430440111"
"3 on scale 1-7 ","2019","Urban Area","East Germany","24","","",""
"3 on scale 1-7 ","2019","Rural Area","West Germany","80","0.0145977774290058","0.0113565809642101","0.0178389738938015"
"3 on scale 1-7 ","2019","Rural Area","East Germany","54","0.0179537095548736","0.0136053206637756","0.0223020984459717"
"4 on scale 1-7","2019","Urban Area","West Germany","693","0.0540271502010825","0.0502632059824026","0.0577910944197624"
"4 on scale 1-7","2019","Urban Area","East Germany","68","0.0361119033278014","0.0267481132849503","0.0454756933706524"
"4 on scale 1-7","2019","Rural Area","West Germany","260","0.0542623741277227","0.0481404217281464","0.0603843265272991"
"4 on scale 1-7","2019","Rural Area","East Germany","131","0.0343476576400151","0.0283835666286256","0.0403117486514047"
"5 on scale 1-7","2019","Urban Area","West Germany","1944","0.142565692457713","0.136744583147268","0.148386801768157"
"5 on scale 1-7","2019","Urban Area","East Germany","221","0.138606354434814","0.121264099284875","0.155948609584753"
"5 on scale 1-7","2019","Rural Area","West Germany","729","0.138794346867985","0.129451170570127","0.148137523165843"
"5 on scale 1-7","2019","Rural Area","East Germany","438","0.130422441502817","0.119393962394119","0.141450920611516"
"6 on scale 1-7","2019","Urban Area","West Germany","5144","0.358775956560848","0.350790231070704","0.366761682050993"
"6 on scale 1-7","2019","Urban Area","East Germany","595","0.413033218773627","0.388320961205692","0.437745476341562"
"6 on scale 1-7","2019","Rural Area","West Germany","1916","0.367209411900032","0.354182480490966","0.380236343309099"
"6 on scale 1-7","2019","Rural Area","East Germany","1305","0.371924704979959","0.356096973660834","0.387752436299084"
"7 Strongly agree","2019","Urban Area","West Germany","5772","0.420463241459684","0.412244556690397","0.428681926228971"
"7 Strongly agree","2019","Urban Area","East Germany","610","0.390658170504473","0.366170801755969","0.415145539252977"
"7 Strongly agree","2019","Rural Area","West Germany","2227","0.414167896930259","0.4008563042943","0.427479489566218"
"7 Strongly agree","2019","Rural Area","East Germany","1624","0.435832719869512","0.419594098207056","0.452071341531967"
