"plh0212","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2019","West Germany","Male","1497","0.153115009557577","0.145913550312705","0.160316468802449"
"5 on scale 1-7","2019","West Germany","Female","1326","0.133060316983615","0.126562997674157","0.139557636293074"
"5 on scale 1-7","2019","East Germany","Male","392","0.140283738052456","0.12706644355023","0.153501032554682"
"5 on scale 1-7","2019","East Germany","Female","334","0.126181129050797","0.114114550492213","0.138247707609381"
"6 on scale 1-7","2019","West Germany","Male","3700","0.389848680300236","0.380095051618254","0.399602308982218"
"6 on scale 1-7","2019","West Germany","Female","3742","0.339074897832516","0.330018834821529","0.348130960843504"
"6 on scale 1-7","2019","East Germany","Male","1003","0.396447641770426","0.377830554861117","0.415064728679735"
"6 on scale 1-7","2019","East Germany","Female","1066","0.357870052703346","0.340449963626884","0.375290141779809"
"7 Strongly agree","2019","West Germany","Male","3610","0.368737410711191","0.359088838900939","0.378385982521443"
"7 Strongly agree","2019","West Germany","Female","4762","0.459803799328851","0.450269746965503","0.469337851692199"
"7 Strongly agree","2019","East Germany","Male","1062","0.398972505085903","0.380335334302834","0.417609675868972"
"7 Strongly agree","2019","East Germany","Female","1367","0.459273761289751","0.441164498551016","0.477383024028486"
