"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Other","1992","35-65 y.","indirect migration background","1","","","","8"
"Other","1992","66 and older","no migration background","7","","","","8"
"Other","1992","66 and older","direct migration background","1","","","","8"
"Other","1992","66 and older","indirect migration background","","","","","8"
"PDS/Linke","1992","16-34 y.","no migration background","23","","","","5"
"PDS/Linke","1992","16-34 y.","direct migration background","2","","","","5"
"PDS/Linke","1992","16-34 y.","indirect migration background","","","","","5"
"PDS/Linke","1992","35-65 y.","no migration background","71","0.0155547131192272","0.0108845245913221","0.0202249016471323","5"
"PDS/Linke","1992","35-65 y.","direct migration background","6","","","","5"
"PDS/Linke","1992","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1992","66 and older","no migration background","22","","","","5"
"PDS/Linke","1992","66 and older","indirect migration background","","","","","5"
"PDS/Linke","1992","66 and older","direct migration background","2","","","","5"
"SPD","1992","16-34 y.","no migration background","580","0.442347291551613","0.415644959344598","0.469049623758628","1"
"SPD","1992","16-34 y.","direct migration background","134","0.489347881215688","0.422837467494921","0.555858294936455","1"
"SPD","1992","16-34 y.","indirect migration background","58","0.530435281578074","0.426750022236655","0.634120540919492","1"
"SPD","1992","35-65 y.","no migration background","1179","0.441003051837377","0.422264624729304","0.459741478945449","1"
"SPD","1992","35-65 y.","direct migration background","289","0.554852954286036","0.508468815721249","0.601237092850824","1"
"SPD","1992","66 and older","direct migration background","26","","","","1"
"SPD","1992","66 and older","indirect migration background","","","","","1"
"SPD","1992","35-65 y.","indirect migration background","9","","","","1"
"SPD","1992","66 and older","no migration background","277","0.406983011399113","0.370380005501814","0.443586017296412","1"
"AfD","1993","16-34 y.","direct migration background","","","","","7"
"AfD","1993","16-34 y.","no migration background","","","","","7"
"AfD","1993","16-34 y.","indirect migration background","","","","","7"
"AfD","1993","35-65 y.","no migration background","","","","","7"
"AfD","1993","35-65 y.","direct migration background","","","","","7"
"AfD","1993","35-65 y.","indirect migration background","","","","","7"
"AfD","1993","66 and older","indirect migration background","","","","","7"
"AfD","1993","66 and older","direct migration background","","","","","7"
"AfD","1993","66 and older","no migration background","","","","","7"
"CDU/CSU","1993","16-34 y.","no migration background","324","0.311232583125696","0.283477785562186","0.338987380689207","2"
"CDU/CSU","1993","16-34 y.","direct migration background","26","","","","2"
"CDU/CSU","1993","16-34 y.","indirect migration background","7","","","","2"
"CDU/CSU","1993","35-65 y.","no migration background","925","0.393385428844085","0.373974666591021","0.412796191097149","2"
"CDU/CSU","1993","35-65 y.","direct migration background","89","0.310566695549338","0.265831354752012","0.355302036346664","2"
"CDU/CSU","1993","35-65 y.","indirect migration background","4","","","","2"
"CDU/CSU","1993","66 and older","direct migration background","36","0.564028658604574","0.44347761642676","0.684579700782387","2"
"CDU/CSU","1993","66 and older","indirect migration background","2","","","","2"
"CDU/CSU","1993","66 and older","no migration background","302","0.465012577710724","0.426340117814381","0.503685037607068","2"
"FDP","1993","16-34 y.","direct migration background","","","","","3"
"FDP","1993","66 and older","no migration background","29","","","","3"
"FDP","1993","16-34 y.","no migration background","48","0.0516287284327779","0.0383641287520702","0.0648933281134856","3"
"FDP","1993","16-34 y.","indirect migration background","1","","","","3"
"FDP","1993","35-65 y.","direct migration background","10","","","","3"
"FDP","1993","35-65 y.","indirect migration background","","","","","3"
"FDP","1993","35-65 y.","no migration background","113","0.0456895425115125","0.0373923668878006","0.0539867181352244","3"
"FDP","1993","66 and older","direct migration background","2","","","","3"
"FDP","1993","66 and older","indirect migration background","","","","","3"
"Grüne","1993","16-34 y.","no migration background","185","0.175676606195857","0.15286451929087","0.198488693100843","4"
"Grüne","1993","16-34 y.","direct migration background","35","0.257597094721915","0.194750473992944","0.320443715450886","4"
"Grüne","1993","16-34 y.","indirect migration background","19","","","","4"
"Grüne","1993","35-65 y.","no migration background","169","0.067304716997671","0.0573490656727935","0.0772603683225486","4"
"Grüne","1993","35-65 y.","direct migration background","23","","","","4"
"Grüne","1993","35-65 y.","indirect migration background","","","","","4"
"Grüne","1993","66 and older","no migration background","6","","","","4"
"Grüne","1993","66 and older","direct migration background","1","","","","4"
"Grüne","1993","66 and older","indirect migration background","","","","","4"
"NPD","1993","16-34 y.","direct migration background","1","","","","6"
"NPD","1993","16-34 y.","no migration background","63","0.0519029917906941","0.0386051297643753","0.0652008538170129","6"
"NPD","1993","16-34 y.","indirect migration background","1","","","","6"
"NPD","1993","35-65 y.","no migration background","59","0.0291280236249219","0.0224459150436252","0.0358101322062186","6"
"NPD","1993","35-65 y.","direct migration background","2","","","","6"
"NPD","1993","35-65 y.","indirect migration background","","","","","6"
"NPD","1993","66 and older","no migration background","11","","","","6"
"NPD","1993","66 and older","direct migration background","2","","","","6"
"NPD","1993","66 and older","indirect migration background","","","","","6"
"Other","1993","16-34 y.","no migration background","17","","","","8"
"Other","1993","16-34 y.","direct migration background","1","","","","8"
"Other","1993","16-34 y.","indirect migration background","","","","","8"
"Other","1993","35-65 y.","no migration background","18","","","","8"
"Other","1993","35-65 y.","direct migration background","3","","","","8"
"Other","1993","35-65 y.","indirect migration background","","","","","8"
"Other","1993","66 and older","no migration background","5","","","","8"
"Other","1993","66 and older","direct migration background","1","","","","8"
"Other","1993","66 and older","indirect migration background","","","","","8"
"PDS/Linke","1993","16-34 y.","no migration background","30","0.0203361953590562","0.0118749824689452","0.0287974082491672","5"
"PDS/Linke","1993","16-34 y.","direct migration background","1","","","","5"
"PDS/Linke","1993","16-34 y.","indirect migration background","","","","","5"
"PDS/Linke","1993","35-65 y.","no migration background","76","0.0189172847732379","0.0135040202526081","0.0243305492938677","5"
"PDS/Linke","1993","35-65 y.","direct migration background","7","","","","5"
"PDS/Linke","1993","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1993","66 and older","no migration background","28","","","","5"
"PDS/Linke","1993","66 and older","direct migration background","1","","","","5"
"PDS/Linke","1993","66 and older","indirect migration background","","","","","5"
"SPD","1993","16-34 y.","no migration background","402","0.374208121552699","0.34519925206424","0.403216991041158","1"
"SPD","1993","16-34 y.","direct migration background","122","0.439041295184763","0.367721555360917","0.510361035008608","1"
"SPD","1993","16-34 y.","indirect migration background","65","0.586677200186672","0.486596369040963","0.68675803133238","1"
"SPD","1993","35-65 y.","no migration background","1073","0.438547266921148","0.418830221310509","0.458264312531787","1"
"SPD","1993","35-65 y.","direct migration background","277","0.540769114571964","0.492591126015387","0.588947103128541","1"
"SPD","1993","66 and older","direct migration background","22","","","","1"
"SPD","1993","66 and older","indirect migration background","","","","","1"
"SPD","1993","35-65 y.","indirect migration background","5","","","","1"
"SPD","1993","66 and older","no migration background","258","0.404863632835073","0.366804377153496","0.442922888516649","1"
"AfD","1994","16-34 y.","direct migration background","","","","","7"
"AfD","1994","16-34 y.","no migration background","","","","","7"
"AfD","1994","16-34 y.","indirect migration background","","","","","7"
"AfD","1994","35-65 y.","no migration background","","","","","7"
"AfD","1994","35-65 y.","direct migration background","","","","","7"
"AfD","1994","35-65 y.","indirect migration background","","","","","7"
"AfD","1994","66 and older","no migration background","","","","","7"
"AfD","1994","66 and older","direct migration background","","","","","7"
"AfD","1994","66 and older","indirect migration background","","","","","7"
"CDU/CSU","1994","16-34 y.","no migration background","303","0.271335378507561","0.245259523455602","0.297411233559521","2"
"CDU/CSU","1994","16-34 y.","direct migration background","26","","","","2"
"CDU/CSU","1994","16-34 y.","indirect migration background","8","","","","2"
"CDU/CSU","1994","35-65 y.","no migration background","937","0.39039802144926","0.37119423731211","0.409601805586409","2"
"CDU/CSU","1994","35-65 y.","direct migration background","102","0.328446346088205","0.283848296397469","0.373044395778941","2"
"CDU/CSU","1994","35-65 y.","indirect migration background","3","","","","2"
"CDU/CSU","1994","66 and older","direct migration background","46","0.602427399778632","0.493116540133649","0.711738259423615","2"
"CDU/CSU","1994","66 and older","indirect migration background","4","","","","2"
"CDU/CSU","1994","66 and older","no migration background","333","0.467090557605938","0.430131037574771","0.504050077637105","2"
"FDP","1994","16-34 y.","no migration background","28","","","","3"
"FDP","1994","16-34 y.","direct migration background","3","","","","3"
"FDP","1994","16-34 y.","indirect migration background","2","","","","3"
"FDP","1994","35-65 y.","no migration background","84","0.0354691647382129","0.0281881255846631","0.0427502038917626","3"
"FDP","1994","35-65 y.","direct migration background","10","","","","3"
"FDP","1994","35-65 y.","indirect migration background","","","","","3"
"FDP","1994","66 and older","no migration background","24","","","","3"
"FDP","1994","66 and older","direct migration background","","","","","3"
"FDP","1994","66 and older","indirect migration background","","","","","3"
"Grüne","1994","16-34 y.","no migration background","188","0.178330370616733","0.15588210574946","0.200778635484007","4"
"Grüne","1994","16-34 y.","direct migration background","34","0.186975319215043","0.131389860321732","0.242560778108354","4"
"Grüne","1994","16-34 y.","indirect migration background","15","","","","4"
"Grüne","1994","35-65 y.","no migration background","154","0.0631755023991282","0.0535988593725317","0.0727521454257248","4"
"Grüne","1994","35-65 y.","direct migration background","19","","","","4"
"Grüne","1994","35-65 y.","indirect migration background","","","","","4"
"Grüne","1994","66 and older","no migration background","8","","","","4"
"Grüne","1994","66 and older","direct migration background","1","","","","4"
"Grüne","1994","66 and older","indirect migration background","","","","","4"
"NPD","1994","16-34 y.","no migration background","46","0.0333252596187963","0.0227996208718563","0.0438508983657363","6"
"NPD","1994","16-34 y.","direct migration background","","","","","6"
"NPD","1994","16-34 y.","indirect migration background","3","","","","6"
"NPD","1994","35-65 y.","no migration background","35","0.0129649909617057","0.00851189334691636","0.0174180885764949","6"
"NPD","1994","35-65 y.","direct migration background","2","","","","6"
"NPD","1994","35-65 y.","indirect migration background","","","","","6"
"NPD","1994","66 and older","no migration background","6","","","","6"
"NPD","1994","66 and older","direct migration background","1","","","","6"
"NPD","1994","66 and older","indirect migration background","","","","","6"
"Other","1994","16-34 y.","no migration background","23","","","","8"
"Other","1994","16-34 y.","direct migration background","","","","","8"
"Other","1994","16-34 y.","indirect migration background","2","","","","8"
"Other","1994","35-65 y.","no migration background","27","","","","8"
"Other","1994","35-65 y.","direct migration background","8","","","","8"
"Other","1994","66 and older","direct migration background","","","","","8"
"Other","1994","66 and older","indirect migration background","","","","","8"
"Other","1994","35-65 y.","indirect migration background","","","","","8"
"Other","1994","66 and older","no migration background","5","","","","8"
"PDS/Linke","1994","16-34 y.","no migration background","51","0.035360894997064","0.024529969696643","0.0461918202974849","5"
"PDS/Linke","1994","16-34 y.","direct migration background","","","","","5"
"PDS/Linke","1994","16-34 y.","indirect migration background","","","","","5"
"PDS/Linke","1994","35-65 y.","no migration background","115","0.0255923454681181","0.0193759989422688","0.0318086919939674","5"
"PDS/Linke","1994","35-65 y.","direct migration background","8","","","","5"
"PDS/Linke","1994","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1994","66 and older","no migration background","34","0.0358220500933175","0.0220546197743364","0.0495894804122986","5"
"PDS/Linke","1994","66 and older","direct migration background","2","","","","5"
"PDS/Linke","1994","66 and older","indirect migration background","","","","","5"
"SPD","1994","16-34 y.","no migration background","478","0.431394889986152","0.402350358062834","0.46043942190947","1"
"SPD","1994","16-34 y.","direct migration background","126","0.512757505255877","0.441497511336384","0.58401749917537","1"
"SPD","1994","16-34 y.","indirect migration background","78","0.601189655028875","0.50884214919371","0.693537160864041","1"
"SPD","1994","35-65 y.","no migration background","1127","0.462949569076005","0.443321200500967","0.482577937651043","1"
"SPD","1994","35-65 y.","direct migration background","277","0.536562424603275","0.489209256409633","0.583915592796918","1"
"SPD","1994","66 and older","direct migration background","27","","","","1"
"SPD","1994","66 and older","indirect migration background","","","","","1"
"SPD","1994","66 and older","no migration background","290","0.423580556986106","0.386975895891767","0.460185218080446","1"
"SPD","1994","35-65 y.","indirect migration background","12","","","","1"
"AfD","1995","16-34 y.","direct migration background","","","","","7"
"AfD","1995","16-34 y.","no migration background","","","","","7"
"AfD","1995","16-34 y.","indirect migration background","","","","","7"
"AfD","1995","35-65 y.","no migration background","","","","","7"
"AfD","1995","35-65 y.","direct migration background","","","","","7"
"AfD","1995","35-65 y.","indirect migration background","","","","","7"
"AfD","1995","66 and older","indirect migration background","","","","","7"
"AfD","1995","66 and older","direct migration background","","","","","7"
"AfD","1995","66 and older","no migration background","","","","","7"
"CDU/CSU","1995","16-34 y.","no migration background","441","0.325222189695454","0.299737389918379","0.350706989472529","2"
"CDU/CSU","1995","16-34 y.","direct migration background","69","0.302624330320084","0.246349599696134","0.358899060944034","2"
"CDU/CSU","1995","16-34 y.","indirect migration background","10","","","","2"
"CDU/CSU","1995","35-65 y.","no migration background","1114","0.399622334249767","0.381368288139106","0.417876380360427","2"
"CDU/CSU","1995","35-65 y.","direct migration background","197","0.435691213211385","0.394213985034533","0.477168441388237","2"
"CDU/CSU","1995","35-65 y.","indirect migration background","5","","","","2"
"CDU/CSU","1995","66 and older","direct migration background","59","0.671194883377861","0.577221237458525","0.765168529297196","2"
"CDU/CSU","1995","66 and older","indirect migration background","4","","","","2"
"CDU/CSU","1995","66 and older","no migration background","356","0.475632041567","0.440196469608118","0.511067613525883","2"
"FDP","1995","16-34 y.","no migration background","21","","","","3"
"FDP","1995","16-34 y.","direct migration background","2","","","","3"
"FDP","1995","16-34 y.","indirect migration background","1","","","","3"
"FDP","1995","35-65 y.","no migration background","80","0.0297901190730063","0.0234544721101341","0.0361257660358784","3"
"FDP","1995","35-65 y.","direct migration background","11","","","","3"
"FDP","1995","35-65 y.","indirect migration background","","","","","3"
"FDP","1995","66 and older","no migration background","29","","","","3"
"FDP","1995","66 and older","direct migration background","2","","","","3"
"FDP","1995","66 and older","indirect migration background","","","","","3"
"Grüne","1995","16-34 y.","no migration background","238","0.197149604985327","0.175506178710808","0.218793031259845","4"
"Grüne","1995","16-34 y.","direct migration background","44","0.200063581202326","0.151058641140283","0.249068521264368","4"
"Grüne","1995","16-34 y.","indirect migration background","25","","","","4"
"Grüne","1995","35-65 y.","no migration background","214","0.0810248810827949","0.0708557679057374","0.0911939942598525","4"
"Grüne","1995","35-65 y.","direct migration background","38","0.0983603084942705","0.0734494685833097","0.123271148405231","4"
"Grüne","1995","35-65 y.","indirect migration background","","","","","4"
"Grüne","1995","66 and older","no migration background","13","","","","4"
"Grüne","1995","66 and older","direct migration background","","","","","4"
"Grüne","1995","66 and older","indirect migration background","","","","","4"
"NPD","1995","16-34 y.","no migration background","21","","","","6"
"NPD","1995","16-34 y.","direct migration background","3","","","","6"
"NPD","1995","16-34 y.","indirect migration background","3","","","","6"
"NPD","1995","35-65 y.","no migration background","26","","","","6"
"NPD","1995","35-65 y.","direct migration background","2","","","","6"
"NPD","1995","35-65 y.","indirect migration background","","","","","6"
"NPD","1995","66 and older","no migration background","1","","","","6"
"NPD","1995","66 and older","direct migration background","","","","","6"
"NPD","1995","66 and older","indirect migration background","","","","","6"
"Other","1995","16-34 y.","no migration background","11","","","","8"
"Other","1995","16-34 y.","direct migration background","6","","","","8"
"Other","1995","16-34 y.","indirect migration background","2","","","","8"
"Other","1995","35-65 y.","no migration background","22","","","","8"
"Other","1995","35-65 y.","direct migration background","8","","","","8"
"Other","1995","66 and older","direct migration background","","","","","8"
"Other","1995","66 and older","indirect migration background","","","","","8"
"Other","1995","35-65 y.","indirect migration background","","","","","8"
"Other","1995","66 and older","no migration background","2","","","","8"
"PDS/Linke","1995","16-34 y.","no migration background","84","0.0469841469165079","0.0354725259840367","0.0584957678489791","5"
"PDS/Linke","1995","16-34 y.","direct migration background","2","","","","5"
"PDS/Linke","1995","35-65 y.","no migration background","124","0.0260368650613502","0.020102317582325","0.0319714125403753","5"
"PDS/Linke","1995","35-65 y.","direct migration background","11","","","","5"
"PDS/Linke","1995","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1995","66 and older","no migration background","43","0.0448303469656644","0.0301474371923087","0.0595132567390201","5"
"PDS/Linke","1995","16-34 y.","indirect migration background","3","","","","5"
"PDS/Linke","1995","66 and older","direct migration background","1","","","","5"
"PDS/Linke","1995","66 and older","indirect migration background","","","","","5"
"SPD","1995","16-34 y.","no migration background","482","0.389405223787045","0.362878221573715","0.415932226000375","1"
"SPD","1995","16-34 y.","direct migration background","130","0.44428044820779","0.383413076728522","0.505147819687057","1"
"SPD","1995","16-34 y.","indirect migration background","63","0.485942482087625","0.391241497682525","0.580643466492725","1"
"SPD","1995","35-65 y.","no migration background","1186","0.445851998288904","0.427328191280798","0.464375805297009","1"
"SPD","1995","35-65 y.","direct migration background","282","0.412213069793509","0.371038150166267","0.453387989420752","1"
"SPD","1995","35-65 y.","indirect migration background","8","","","","1"
"SPD","1995","66 and older","direct migration background","34","0.304792691652968","0.212711291664025","0.396874091641911","1"
"SPD","1995","66 and older","no migration background","319","0.411241839369934","0.376327571593001","0.446156107146868","1"
"SPD","1995","66 and older","indirect migration background","","","","","1"
"AfD","1996","16-34 y.","no migration background","","","","","7"
"AfD","1996","16-34 y.","direct migration background","","","","","7"
"AfD","1996","16-34 y.","indirect migration background","","","","","7"
"AfD","1996","35-65 y.","no migration background","","","","","7"
"AfD","1996","35-65 y.","direct migration background","","","","","7"
"AfD","1996","35-65 y.","indirect migration background","","","","","7"
"AfD","1996","66 and older","indirect migration background","","","","","7"
"AfD","1996","66 and older","no migration background","","","","","7"
"AfD","1996","66 and older","direct migration background","","","","","7"
"CDU/CSU","1996","16-34 y.","no migration background","433","0.376130386873781","0.348572947645606","0.403687826101957","2"
"CDU/CSU","1996","16-34 y.","direct migration background","63","0.284516237409431","0.22290386946941","0.346128605349453","2"
"CDU/CSU","1996","16-34 y.","indirect migration background","18","","","","2"
"CDU/CSU","1996","35-65 y.","no migration background","1095","0.425304484472511","0.40636295191429","0.444246017030731","2"
"CDU/CSU","1996","35-65 y.","direct migration background","181","0.416347181140429","0.372655498599085","0.460038863681773","2"
"CDU/CSU","1996","35-65 y.","indirect migration background","4","","","","2"
"CDU/CSU","1996","66 and older","direct migration background","65","0.665576103164412","0.57490290518294","0.756249301145883","2"
"CDU/CSU","1996","66 and older","indirect migration background","1","","","","2"
"CDU/CSU","1996","66 and older","no migration background","356","0.498826842750604","0.462381020624347","0.535272664876861","2"
"FDP","1996","16-34 y.","no migration background","14","","","","3"
"FDP","1996","16-34 y.","direct migration background","1","","","","3"
"FDP","1996","35-65 y.","no migration background","66","0.0259291675315806","0.0198403103694706","0.0320180246936905","3"
"FDP","1996","35-65 y.","direct migration background","9","","","","3"
"FDP","1996","35-65 y.","indirect migration background","","","","","3"
"FDP","1996","66 and older","no migration background","25","","","","3"
"FDP","1996","16-34 y.","indirect migration background","","","","","3"
"FDP","1996","66 and older","direct migration background","2","","","","3"
"FDP","1996","66 and older","indirect migration background","","","","","3"
"Grüne","1996","16-34 y.","direct migration background","30","0.207828434592831","0.152419909639366","0.263236959546295","4"
"Grüne","1996","16-34 y.","no migration background","234","0.200604311369529","0.177823259983305","0.223385362755752","4"
"Grüne","1996","16-34 y.","indirect migration background","30","0.361909102024286","0.274079644861027","0.449738559187544","4"
"Grüne","1996","35-65 y.","no migration background","235","0.0934337412068863","0.0822831505047348","0.104584331909038","4"
"Grüne","1996","35-65 y.","direct migration background","39","0.125733319949632","0.0963472967938754","0.155119343105389","4"
"Grüne","1996","35-65 y.","indirect migration background","","","","","4"
"Grüne","1996","66 and older","no migration background","8","","","","4"
"Grüne","1996","66 and older","direct migration background","","","","","4"
"Grüne","1996","66 and older","indirect migration background","","","","","4"
"NPD","1996","16-34 y.","no migration background","40","0.033515047640051","0.0232764565034939","0.0437536387766082","6"
"NPD","1996","16-34 y.","direct migration background","3","","","","6"
"NPD","1996","16-34 y.","indirect migration background","","","","","6"
"NPD","1996","35-65 y.","direct migration background","2","","","","6"
"NPD","1996","35-65 y.","indirect migration background","","","","","6"
"NPD","1996","35-65 y.","no migration background","29","","","","6"
"NPD","1996","66 and older","no migration background","1","","","","6"
"NPD","1996","66 and older","direct migration background","1","","","","6"
"NPD","1996","66 and older","indirect migration background","","","","","6"
"Other","1996","16-34 y.","no migration background","18","","","","8"
"Other","1996","16-34 y.","direct migration background","2","","","","8"
"Other","1996","16-34 y.","indirect migration background","","","","","8"
"Other","1996","35-65 y.","no migration background","22","","","","8"
"Other","1996","35-65 y.","direct migration background","5","","","","8"
"Other","1996","66 and older","direct migration background","","","","","8"
"Other","1996","66 and older","indirect migration background","","","","","8"
"Other","1996","35-65 y.","indirect migration background","","","","","8"
"Other","1996","66 and older","no migration background","2","","","","8"
"PDS/Linke","1996","16-34 y.","no migration background","73","0.0493476770844169","0.0370260816393135","0.0616692725295203","5"
"PDS/Linke","1996","16-34 y.","direct migration background","1","","","","5"
"PDS/Linke","1996","16-34 y.","indirect migration background","4","","","","5"
"PDS/Linke","1996","35-65 y.","no migration background","140","0.0279766843263543","0.0216586396562469","0.0342947289964618","5"
"PDS/Linke","1996","35-65 y.","direct migration background","11","","","","5"
"PDS/Linke","1996","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1996","66 and older","no migration background","49","0.044462713484472","0.0294381887376179","0.059487238231326","5"
"PDS/Linke","1996","66 and older","direct migration background","2","","","","5"
"PDS/Linke","1996","66 and older","indirect migration background","","","","","5"
"SPD","1996","16-34 y.","no migration background","375","0.310156028710274","0.283841943190781","0.336470114229767","1"
"SPD","1996","16-34 y.","direct migration background","106","0.442071065196817","0.374252285914546","0.509889844479088","1"
"SPD","1996","16-34 y.","indirect migration background","63","0.400260142486678","0.310712985984386","0.48980729898897","1"
"SPD","1996","35-65 y.","no migration background","1030","0.407421775253851","0.388596506180131","0.426247044327571","1"
"SPD","1996","35-65 y.","direct migration background","242","0.382675781259148","0.339596761961036","0.42575480055726","1"
"SPD","1996","35-65 y.","indirect migration background","10","","","","1"
"SPD","1996","66 and older","no migration background","282","0.394890405028128","0.359258892940774","0.430521917115482","1"
"SPD","1996","66 and older","direct migration background","34","0.284968196587504","0.198213639316569","0.371722753858439","1"
"SPD","1996","66 and older","indirect migration background","","","","","1"
"AfD","1997","16-34 y.","direct migration background","","","","","7"
"AfD","1997","16-34 y.","no migration background","","","","","7"
"AfD","1997","16-34 y.","indirect migration background","","","","","7"
"AfD","1997","35-65 y.","no migration background","","","","","7"
"AfD","1997","35-65 y.","direct migration background","","","","","7"
"AfD","1997","35-65 y.","indirect migration background","","","","","7"
"AfD","1997","66 and older","indirect migration background","","","","","7"
"AfD","1997","66 and older","no migration background","","","","","7"
"AfD","1997","66 and older","direct migration background","","","","","7"
"CDU/CSU","1997","16-34 y.","no migration background","346","0.336025961552443","0.307179573316947","0.364872349787939","2"
"CDU/CSU","1997","35-65 y.","no migration background","954","0.394416845126553","0.375033002207068","0.413800688046038","2"
"CDU/CSU","1997","35-65 y.","direct migration background","166","0.413383721281526","0.368185701259374","0.458581741303677","2"
"CDU/CSU","1997","66 and older","direct migration background","54","0.566137945465263","0.469000862479884","0.663275028450642","2"
"CDU/CSU","1997","66 and older","indirect migration background","2","","","","2"
"CDU/CSU","1997","16-34 y.","direct migration background","59","0.315705932271474","0.246445085276026","0.384966779266922","2"
"CDU/CSU","1997","16-34 y.","indirect migration background","14","","","","2"
"CDU/CSU","1997","35-65 y.","indirect migration background","5","","","","2"
"CDU/CSU","1997","66 and older","no migration background","349","0.484721247736863","0.448930206910237","0.52051228856349","2"
"FDP","1997","16-34 y.","no migration background","19","","","","3"
"FDP","1997","16-34 y.","direct migration background","","","","","3"
"FDP","1997","35-65 y.","no migration background","60","0.0232054338208204","0.0172340948571101","0.0291767727845307","3"
"FDP","1997","16-34 y.","indirect migration background","3","","","","3"
"FDP","1997","35-65 y.","direct migration background","6","","","","3"
"FDP","1997","35-65 y.","indirect migration background","","","","","3"
"FDP","1997","66 and older","no migration background","20","","","","3"
"FDP","1997","66 and older","direct migration background","","","","","3"
"FDP","1997","66 and older","indirect migration background","","","","","3"
"Grüne","1997","16-34 y.","direct migration background","14","","","","4"
"Grüne","1997","16-34 y.","no migration background","181","0.198687164262456","0.174319414053417","0.223054914471494","4"
"Grüne","1997","16-34 y.","indirect migration background","34","0.422269489233092","0.329545449275309","0.514993529190875","4"
"Grüne","1997","35-65 y.","no migration background","213","0.0862739376530204","0.0751380952107321","0.0974097800953086","4"
"Grüne","1997","35-65 y.","direct migration background","33","0.0761107154147266","0.0517719504483982","0.100449480381055","4"
"Grüne","1997","35-65 y.","indirect migration background","","","","","4"
"Grüne","1997","66 and older","no migration background","14","","","","4"
"Grüne","1997","66 and older","direct migration background","","","","","4"
"Grüne","1997","66 and older","indirect migration background","1","","","","4"
"NPD","1997","16-34 y.","no migration background","46","0.0404607611731872","0.0284276515654495","0.0524938707809249","6"
"NPD","1997","16-34 y.","direct migration background","4","","","","6"
"NPD","1997","16-34 y.","indirect migration background","1","","","","6"
"NPD","1997","35-65 y.","no migration background","38","0.0143655831733735","0.00964609587421064","0.0190850704725363","6"
"NPD","1997","35-65 y.","direct migration background","2","","","","6"
"NPD","1997","35-65 y.","indirect migration background","","","","","6"
"NPD","1997","66 and older","no migration background","6","","","","6"
"NPD","1997","66 and older","direct migration background","2","","","","6"
"NPD","1997","66 and older","indirect migration background","","","","","6"
"Other","1997","16-34 y.","no migration background","19","","","","8"
"Other","1997","16-34 y.","direct migration background","1","","","","8"
"Other","1997","16-34 y.","indirect migration background","2","","","","8"
"Other","1997","35-65 y.","no migration background","16","","","","8"
"Other","1997","35-65 y.","direct migration background","4","","","","8"
"Other","1997","66 and older","direct migration background","1","","","","8"
"Other","1997","66 and older","indirect migration background","","","","","8"
"Other","1997","35-65 y.","indirect migration background","","","","","8"
"Other","1997","66 and older","no migration background","5","","","","8"
"PDS/Linke","1997","16-34 y.","no migration background","56","0.0389951016561325","0.0271729287260805","0.0508172745861844","5"
"PDS/Linke","1997","16-34 y.","direct migration background","1","","","","5"
"PDS/Linke","1997","16-34 y.","indirect migration background","1","","","","5"
"PDS/Linke","1997","35-65 y.","no migration background","121","0.0246912731277098","0.0185364148385112","0.0308461314169085","5"
"PDS/Linke","1997","35-65 y.","direct migration background","9","","","","5"
"PDS/Linke","1997","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1997","66 and older","no migration background","50","0.0413697705605339","0.0271079719914086","0.0556315691296591","5"
"PDS/Linke","1997","66 and older","direct migration background","3","","","","5"
"PDS/Linke","1997","66 and older","indirect migration background","","","","","5"
"SPD","1997","16-34 y.","no migration background","363","0.347029982475527","0.317959007457081","0.376100957493974","1"
"SPD","1997","16-34 y.","direct migration background","94","0.506018398807427","0.431517145250201","0.580519652364652","1"
"SPD","1997","16-34 y.","indirect migration background","54","0.331395451212017","0.243027908803774","0.41976299362026","1"
"SPD","1997","35-65 y.","no migration background","1040","0.450870282455861","0.431135218394569","0.470605346517152","1"
"SPD","1997","35-65 y.","direct migration background","236","0.452625846640603","0.406940440721857","0.498311252559348","1"
"SPD","1997","35-65 y.","indirect migration background","11","","","","1"
"SPD","1997","66 and older","direct migration background","40","0.376008192255342","0.281071042587723","0.470945341922961","1"
"SPD","1997","66 and older","no migration background","305","0.402180822501089","0.367065005065256","0.437296639936921","1"
"SPD","1997","66 and older","indirect migration background","","","","","1"
"AfD","1998","16-34 y.","direct migration background","","","","","7"
"AfD","1998","16-34 y.","no migration background","","","","","7"
"AfD","1998","16-34 y.","indirect migration background","","","","","7"
"AfD","1998","35-65 y.","no migration background","","","","","7"
"AfD","1998","35-65 y.","direct migration background","","","","","7"
"AfD","1998","35-65 y.","indirect migration background","","","","","7"
"AfD","1998","66 and older","direct migration background","","","","","7"
"AfD","1998","66 and older","no migration background","","","","","7"
"AfD","1998","66 and older","indirect migration background","","","","","7"
"CDU/CSU","1998","16-34 y.","no migration background","317","0.277875201849748","0.25155849552905","0.304191908170447","2"
"CDU/CSU","1998","16-34 y.","direct migration background","43","0.25584045174222","0.184820278756505","0.326860624727935","2"
