"party","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"AfD","1992","Single parent ","higher education","","","","","7"
"AfD","1992","Couple + C. LE 16 ","in school","","","","","7"
"AfD","1992","Couple + C. LE 16 ","inadequately","","","","","7"
"AfD","1992","Couple + C. LE 16 ","general elemantary","","","","","7"
"AfD","1992","Couple + C. LE 16 ","middle vocational","","","","","7"
"AfD","1992","Couple + C. LE 16 ","vocational + Abi","","","","","7"
"AfD","1992","Couple + C. LE 16 ","higher vocational","","","","","7"
"AfD","1992","Couple + C. LE 16 ","higher education","","","","","7"
"AfD","1992","Couple + C. GT 16 ","in school","","","","","7"
"AfD","1992","Couple + C. GT 16 ","inadequately","","","","","7"
"AfD","1992","Couple + C. GT 16 ","general elemantary","","","","","7"
"AfD","1992","Couple + C. GT 16 ","middle vocational","","","","","7"
"AfD","1992","Couple + C. GT 16 ","vocational + Abi","","","","","7"
"AfD","1992","Couple + C. GT 16 ","higher vocational","","","","","7"
"AfD","1992","Couple + C. GT 16 ","higher education","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","in school","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","inadequately","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","general elemantary","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","middle vocational","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","vocational + Abi","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","higher vocational","","","","","7"
"AfD","1992","Couple + C. LE and GT 16","higher education","","","","","7"
"CDU/CSU","1992","(Married) couple without C. ","in school","","","","","2"
"CDU/CSU","1992","Single parent ","in school","","","","","2"
"CDU/CSU","1992","1-pers.-HH","inadequately","1","","","","2"
"CDU/CSU","1992","1-pers.-HH","general elemantary","53","0.414770812357279","0.331352235876341","0.498189388838216","2"
"CDU/CSU","1992","1-pers.-HH","middle vocational","120","0.426104965536569","0.370424698694634","0.481785232378504","2"
"CDU/CSU","1992","(Married) couple without C. ","inadequately","1","","","","2"
"CDU/CSU","1992","(Married) couple without C. ","general elemantary","135","0.448014243319436","0.392113041405865","0.503915445233006","2"
"CDU/CSU","1992","1-pers.-HH","in school","","","","","2"
"CDU/CSU","1992","Couple + C. LE 16 ","vocational + Abi","12","","","","2"
"CDU/CSU","1992","1-pers.-HH","higher education","31","0.379297081114667","0.280683152461978","0.477911009767356","2"
"CDU/CSU","1992","(Married) couple without C. ","higher education","68","0.361174660029705","0.298688351889986","0.423660968169424","2"
"CDU/CSU","1992","Couple + C. LE 16 ","general elemantary","31","0.247035929198558","0.171729855277108","0.322342003120009","2"
"CDU/CSU","1992","Couple + C. LE 16 ","middle vocational","253","0.349371477598135","0.314497929040584","0.384245026155687","2"
"CDU/CSU","1992","Couple + C. LE 16 ","higher education","75","0.273064002795211","0.22078511939714","0.325342886193281","2"
"CDU/CSU","1992","Couple + C. GT 16 ","inadequately","4","","","","2"
"CDU/CSU","1992","1-pers.-HH","vocational + Abi","7","","","","2"
"CDU/CSU","1992","Couple + C. GT 16 ","in school","11","","","","2"
"CDU/CSU","1992","1-pers.-HH","higher vocational","16","","","","2"
"CDU/CSU","1992","(Married) couple without C. ","middle vocational","350","0.425619513205762","0.392341241069279","0.458897785342245","2"
"CDU/CSU","1992","(Married) couple without C. ","vocational + Abi","9","","","","2"
"CDU/CSU","1992","Single parent ","inadequately","1","","","","2"
"CDU/CSU","1992","Single parent ","general elemantary","23","","","","2"
"CDU/CSU","1992","Single parent ","vocational + Abi","1","","","","2"
"CDU/CSU","1992","Single parent ","higher vocational","6","","","","2"
"CDU/CSU","1992","Single parent ","higher education","9","","","","2"
"CDU/CSU","1992","Couple + C. LE 16 ","in school","","","","","2"
"CDU/CSU","1992","Couple + C. LE 16 ","higher vocational","51","0.423792527125951","0.335744121491955","0.511840932759946","2"
"CDU/CSU","1992","Couple + C. GT 16 ","general elemantary","84","0.549623924298469","0.478314364044155","0.620933484552783","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","in school","6","","","","2"
"CDU/CSU","1992","Couple + C. GT 16 ","middle vocational","276","0.493211969008616","0.45347211386338","0.532951824153852","2"
"CDU/CSU","1992","Couple + C. GT 16 ","vocational + Abi","12","","","","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","inadequately","2","","","","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","general elemantary","21","","","","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","higher vocational","15","","","","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","higher education","21","","","","2"
"CDU/CSU","1992","(Married) couple without C. ","higher vocational","64","0.555629995442291","0.468171408172435","0.643088582712146","2"
"CDU/CSU","1992","Single parent ","middle vocational","41","0.385876893050764","0.295316414797686","0.476437371303842","2"
"CDU/CSU","1992","Couple + C. LE 16 ","inadequately","5","","","","2"
"CDU/CSU","1992","Couple + C. GT 16 ","higher vocational","37","0.586812692696442","0.471461442323696","0.702163943069188","2"
"CDU/CSU","1992","Couple + C. GT 16 ","higher education","45","0.402589953521833","0.314844384357257","0.490335522686409","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","middle vocational","68","0.399892206156655","0.326035345746555","0.473749066566754","2"
"CDU/CSU","1992","Couple + C. LE and GT 16","vocational + Abi","1","","","","2"
"FDP","1992","1-pers.-HH","in school","","","","","3"
"FDP","1992","1-pers.-HH","inadequately","","","","","3"
"FDP","1992","1-pers.-HH","general elemantary","2","","","","3"
"FDP","1992","1-pers.-HH","middle vocational","8","","","","3"
"FDP","1992","(Married) couple without C. ","in school","","","","","3"
"FDP","1992","(Married) couple without C. ","higher vocational","9","","","","3"
"FDP","1992","(Married) couple without C. ","higher education","23","","","","3"
"FDP","1992","1-pers.-HH","vocational + Abi","6","","","","3"
"FDP","1992","1-pers.-HH","higher vocational","1","","","","3"
"FDP","1992","1-pers.-HH","higher education","8","","","","3"
"FDP","1992","(Married) couple without C. ","inadequately","","","","","3"
"FDP","1992","(Married) couple without C. ","general elemantary","4","","","","3"
"FDP","1992","(Married) couple without C. ","middle vocational","30","0.0364422104695936","0.0238299943459258","0.0490544265932613","3"
"FDP","1992","(Married) couple without C. ","vocational + Abi","4","","","","3"
"FDP","1992","Single parent ","in school","","","","","3"
"FDP","1992","Single parent ","inadequately","","","","","3"
"FDP","1992","Single parent ","general elemantary","","","","","3"
"FDP","1992","Single parent ","middle vocational","6","","","","3"
"FDP","1992","Single parent ","vocational + Abi","2","","","","3"
"FDP","1992","Couple + C. LE 16 ","in school","","","","","3"
"FDP","1992","Couple + C. LE 16 ","inadequately","","","","","3"
"FDP","1992","Couple + C. LE 16 ","general elemantary","","","","","3"
"FDP","1992","Couple + C. LE 16 ","higher education","29","","","","3"
"FDP","1992","Couple + C. GT 16 ","in school","3","","","","3"
"FDP","1992","Couple + C. LE and GT 16","middle vocational","13","","","","3"
"FDP","1992","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"FDP","1992","Couple + C. GT 16 ","higher vocational","2","","","","3"
"FDP","1992","Couple + C. LE 16 ","middle vocational","20","","","","3"
"FDP","1992","Couple + C. GT 16 ","inadequately","","","","","3"
"FDP","1992","Single parent ","higher education","3","","","","3"
"FDP","1992","Couple + C. LE and GT 16","inadequately","1","","","","3"
"FDP","1992","Couple + C. LE and GT 16","general elemantary","5","","","","3"
"FDP","1992","Couple + C. LE 16 ","higher vocational","7","","","","3"
"FDP","1992","Couple + C. GT 16 ","vocational + Abi","3","","","","3"
"FDP","1992","Couple + C. LE and GT 16","in school","","","","","3"
"FDP","1992","Couple + C. GT 16 ","higher education","12","","","","3"
"FDP","1992","Couple + C. LE and GT 16","higher vocational","","","","","3"
"FDP","1992","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"FDP","1992","Couple + C. LE and GT 16","higher education","2","","","","3"
"FDP","1992","Couple + C. GT 16 ","middle vocational","20","","","","3"
"FDP","1992","Single parent ","higher vocational","1","","","","3"
"FDP","1992","Couple + C. GT 16 ","general elemantary","4","","","","3"
"NPD","1992","Couple + C. GT 16 ","middle vocational","","","","","6"
"NPD","1992","Couple + C. GT 16 ","vocational + Abi","","","","","6"
"NPD","1992","Couple + C. GT 16 ","higher vocational","","","","","6"
"NPD","1992","Couple + C. GT 16 ","higher education","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","inadequately","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","general elemantary","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","middle vocational","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","vocational + Abi","","","","","6"
"NPD","1992","1-pers.-HH","in school","","","","","6"
"NPD","1992","1-pers.-HH","inadequately","","","","","6"
"NPD","1992","1-pers.-HH","higher vocational","","","","","6"
"NPD","1992","1-pers.-HH","higher education","","","","","6"
"NPD","1992","(Married) couple without C. ","in school","","","","","6"
"NPD","1992","(Married) couple without C. ","inadequately","","","","","6"
"NPD","1992","(Married) couple without C. ","general elemantary","","","","","6"
"NPD","1992","(Married) couple without C. ","middle vocational","","","","","6"
"NPD","1992","(Married) couple without C. ","vocational + Abi","","","","","6"
"NPD","1992","(Married) couple without C. ","higher vocational","","","","","6"
"NPD","1992","(Married) couple without C. ","higher education","","","","","6"
"NPD","1992","Single parent ","in school","","","","","6"
"NPD","1992","Single parent ","inadequately","","","","","6"
"NPD","1992","Single parent ","general elemantary","","","","","6"
"NPD","1992","Single parent ","higher vocational","","","","","6"
"NPD","1992","Single parent ","higher education","","","","","6"
"NPD","1992","Couple + C. LE 16 ","in school","","","","","6"
"NPD","1992","Couple + C. LE 16 ","inadequately","","","","","6"
"NPD","1992","Couple + C. LE 16 ","higher vocational","","","","","6"
"NPD","1992","Couple + C. LE 16 ","higher education","","","","","6"
"NPD","1992","Couple + C. GT 16 ","in school","","","","","6"
"NPD","1992","Couple + C. GT 16 ","inadequately","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","in school","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","higher vocational","","","","","6"
"NPD","1992","Couple + C. LE and GT 16","higher education","","","","","6"
"NPD","1992","1-pers.-HH","vocational + Abi","","","","","6"
"NPD","1992","Couple + C. LE 16 ","general elemantary","","","","","6"
"NPD","1992","Couple + C. LE 16 ","vocational + Abi","","","","","6"
"NPD","1992","Single parent ","vocational + Abi","","","","","6"
"NPD","1992","Single parent ","middle vocational","","","","","6"
"NPD","1992","1-pers.-HH","general elemantary","","","","","6"
"NPD","1992","1-pers.-HH","middle vocational","","","","","6"
"NPD","1992","Couple + C. LE 16 ","middle vocational","","","","","6"
"NPD","1992","Couple + C. GT 16 ","general elemantary","","","","","6"
"Other","1992","1-pers.-HH","in school","","","","","8"
"Other","1992","Couple + C. LE 16 ","higher vocational","4","","","","8"
"Other","1992","Couple + C. LE 16 ","vocational + Abi","1","","","","8"
"Other","1992","(Married) couple without C. ","in school","","","","","8"
"Other","1992","(Married) couple without C. ","inadequately","1","","","","8"
"Other","1992","Couple + C. LE 16 ","higher education","6","","","","8"
"Other","1992","Couple + C. GT 16 ","inadequately","1","","","","8"
"Other","1992","1-pers.-HH","inadequately","","","","","8"
"Other","1992","1-pers.-HH","general elemantary","3","","","","8"
"Other","1992","1-pers.-HH","middle vocational","11","","","","8"
"Other","1992","1-pers.-HH","vocational + Abi","1","","","","8"
"Other","1992","1-pers.-HH","higher education","1","","","","8"
"Other","1992","(Married) couple without C. ","higher vocational","5","","","","8"
"Other","1992","(Married) couple without C. ","higher education","1","","","","8"
"Other","1992","Single parent ","in school","","","","","8"
"Other","1992","Couple + C. LE 16 ","middle vocational","20","","","","8"
"Other","1992","Couple + C. GT 16 ","in school","","","","","8"
"Other","1992","Couple + C. GT 16 ","general elemantary","8","","","","8"
"Other","1992","1-pers.-HH","higher vocational","","","","","8"
"Other","1992","Single parent ","higher education","","","","","8"
"Other","1992","Couple + C. LE 16 ","in school","","","","","8"
"Other","1992","Couple + C. LE 16 ","inadequately","","","","","8"
"Other","1992","(Married) couple without C. ","general elemantary","2","","","","8"
"Other","1992","(Married) couple without C. ","middle vocational","17","","","","8"
"Other","1992","(Married) couple without C. ","vocational + Abi","3","","","","8"
"Other","1992","Couple + C. LE 16 ","general elemantary","5","","","","8"
"Other","1992","Couple + C. GT 16 ","middle vocational","10","","","","8"
"Other","1992","Single parent ","inadequately","1","","","","8"
"Other","1992","Single parent ","general elemantary","4","","","","8"
"Other","1992","Single parent ","middle vocational","1","","","","8"
"Other","1992","Single parent ","vocational + Abi","","","","","8"
"Other","1992","Single parent ","higher vocational","","","","","8"
"Other","1992","Couple + C. GT 16 ","higher vocational","2","","","","8"
"Other","1992","Couple + C. GT 16 ","higher education","","","","","8"
"Other","1992","Couple + C. LE and GT 16","in school","","","","","8"
"Other","1992","Couple + C. LE and GT 16","inadequately","","","","","8"
"Other","1992","Couple + C. GT 16 ","vocational + Abi","","","","","8"
"Other","1992","Couple + C. LE and GT 16","general elemantary","5","","","","8"
"Other","1992","Couple + C. LE and GT 16","middle vocational","1","","","","8"
"Other","1992","Couple + C. LE and GT 16","vocational + Abi","","","","","8"
"Other","1992","Couple + C. LE and GT 16","higher vocational","1","","","","8"
"Other","1992","Couple + C. LE and GT 16","higher education","1","","","","8"
"PDS/Linke","1992","Couple + C. LE and GT 16","inadequately","","","","","5"
"PDS/Linke","1992","Couple + C. LE and GT 16","general elemantary","","","","","5"
"PDS/Linke","1992","Couple + C. LE and GT 16","middle vocational","2","","","","5"
"PDS/Linke","1992","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"PDS/Linke","1992","1-pers.-HH","in school","","","","","5"
"PDS/Linke","1992","1-pers.-HH","inadequately","","","","","5"
"PDS/Linke","1992","Single parent ","higher education","","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","general elemantary","","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","higher vocational","1","","","","5"
"PDS/Linke","1992","Couple + C. LE and GT 16","higher vocational","","","","","5"
"PDS/Linke","1992","Couple + C. LE and GT 16","higher education","3","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","higher education","34","0.115363340627919","0.0738056370980927","0.156921044157746","5"
"PDS/Linke","1992","Single parent ","in school","","","","","5"
"PDS/Linke","1992","Single parent ","middle vocational","1","","","","5"
"PDS/Linke","1992","Single parent ","higher vocational","","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","in school","","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","inadequately","","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","middle vocational","10","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"PDS/Linke","1992","Couple + C. LE 16 ","higher education","12","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","middle vocational","14","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","higher vocational","1","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","higher education","4","","","","5"
"PDS/Linke","1992","Couple + C. LE and GT 16","in school","","","","","5"
"PDS/Linke","1992","1-pers.-HH","general elemantary","1","","","","5"
"PDS/Linke","1992","1-pers.-HH","middle vocational","2","","","","5"
"PDS/Linke","1992","1-pers.-HH","vocational + Abi","1","","","","5"
"PDS/Linke","1992","1-pers.-HH","higher vocational","","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","in school","","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","higher vocational","4","","","","5"
"PDS/Linke","1992","Single parent ","inadequately","1","","","","5"
"PDS/Linke","1992","Single parent ","general elemantary","","","","","5"
"PDS/Linke","1992","Single parent ","vocational + Abi","1","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","in school","","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","inadequately","","","","","5"
"PDS/Linke","1992","1-pers.-HH","higher education","6","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","middle vocational","17","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","vocational + Abi","1","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","inadequately","","","","","5"
"PDS/Linke","1992","(Married) couple without C. ","general elemantary","3","","","","5"
"PDS/Linke","1992","Couple + C. GT 16 ","general elemantary","1","","","","5"
"SPD","1992","Couple + C. GT 16 ","middle vocational","265","0.409281437930989","0.370197561222814","0.448365314639165","1"
"SPD","1992","Couple + C. GT 16 ","vocational + Abi","21","","","","1"
"SPD","1992","Couple + C. GT 16 ","higher vocational","25","","","","1"
"SPD","1992","Couple + C. LE and GT 16","general elemantary","53","0.510027707977185","0.409503899456062","0.610551516498308","1"
"SPD","1992","Couple + C. LE and GT 16","middle vocational","77","0.471946303797898","0.39668182184542","0.547210785750375","1"
"SPD","1992","Couple + C. LE and GT 16","vocational + Abi","6","","","","1"
"SPD","1992","Couple + C. GT 16 ","higher education","43","0.375327760899245","0.288693651545482","0.461961870253008","1"
"SPD","1992","Couple + C. LE and GT 16","inadequately","12","","","","1"
"SPD","1992","Couple + C. LE 16 ","higher education","102","0.324847992741494","0.269895567417765","0.379800418065223","1"
"SPD","1992","Couple + C. GT 16 ","in school","14","","","","1"
"SPD","1992","Couple + C. GT 16 ","inadequately","20","","","","1"
"SPD","1992","Couple + C. GT 16 ","general elemantary","73","0.334994487659403","0.267345898945899","0.402643076372908","1"
"SPD","1992","Couple + C. LE and GT 16","higher vocational","10","","","","1"
"SPD","1992","Couple + C. LE and GT 16","higher education","20","","","","1"
"SPD","1992","1-pers.-HH","in school","","","","","1"
"SPD","1992","1-pers.-HH","inadequately","8","","","","1"
"SPD","1992","1-pers.-HH","general elemantary","72","0.536896811315662","0.45247007718674","0.621323545444585","1"
"SPD","1992","1-pers.-HH","middle vocational","145","0.442610168068624","0.38668375177286","0.498536584364388","1"
"SPD","1992","1-pers.-HH","vocational + Abi","14","","","","1"
"SPD","1992","1-pers.-HH","higher vocational","10","","","","1"
"SPD","1992","1-pers.-HH","higher education","30","0.32818406354184","0.232752835687991","0.423615291395689","1"
"SPD","1992","(Married) couple without C. ","in school","","","","","1"
"SPD","1992","(Married) couple without C. ","inadequately","8","","","","1"
"SPD","1992","(Married) couple without C. ","general elemantary","158","0.530412029501146","0.474310272433272","0.586513786569021","1"
"SPD","1992","(Married) couple without C. ","middle vocational","403","0.476081046801133","0.442466855617694","0.509695237984571","1"
"SPD","1992","(Married) couple without C. ","vocational + Abi","27","","","","1"
"SPD","1992","(Married) couple without C. ","higher vocational","39","0.302032469640455","0.221219386675533","0.382845552605377","1"
"SPD","1992","(Married) couple without C. ","higher education","67","0.258277719492877","0.201340101223391","0.315215337762363","1"
"SPD","1992","Single parent ","in school","1","","","","1"
"SPD","1992","Single parent ","inadequately","2","","","","1"
"SPD","1992","Single parent ","general elemantary","22","","","","1"
"SPD","1992","Single parent ","middle vocational","51","0.433045085128904","0.340867055436442","0.525223114821367","1"
"SPD","1992","Single parent ","vocational + Abi","3","","","","1"
"SPD","1992","Single parent ","higher vocational","3","","","","1"
"SPD","1992","Single parent ","higher education","8","","","","1"
"SPD","1992","Couple + C. LE 16 ","in school","","","","","1"
"SPD","1992","Couple + C. LE 16 ","inadequately","21","","","","1"
"SPD","1992","Couple + C. LE 16 ","general elemantary","80","0.656919681826923","0.574026872712991","0.739812490940855","1"
"SPD","1992","Couple + C. LE 16 ","middle vocational","373","0.538491870653124","0.50202780227092","0.574955939035329","1"
"SPD","1992","Couple + C. LE 16 ","vocational + Abi","22","","","","1"
"SPD","1992","Couple + C. LE 16 ","higher vocational","46","0.389324437763334","0.302445098596182","0.476203776930486","1"
"SPD","1992","Couple + C. LE and GT 16","in school","9","","","","1"
"AfD","1993","1-pers.-HH","in school","","","","","7"
"AfD","1993","1-pers.-HH","inadequately","","","","","7"
"AfD","1993","1-pers.-HH","general elemantary","","","","","7"
"AfD","1993","1-pers.-HH","middle vocational","","","","","7"
"AfD","1993","1-pers.-HH","vocational + Abi","","","","","7"
"AfD","1993","1-pers.-HH","higher vocational","","","","","7"
"AfD","1993","1-pers.-HH","higher education","","","","","7"
"AfD","1993","(Married) couple without C. ","in school","","","","","7"
"AfD","1993","(Married) couple without C. ","inadequately","","","","","7"
"AfD","1993","(Married) couple without C. ","general elemantary","","","","","7"
"AfD","1993","(Married) couple without C. ","middle vocational","","","","","7"
"AfD","1993","(Married) couple without C. ","vocational + Abi","","","","","7"
"AfD","1993","(Married) couple without C. ","higher vocational","","","","","7"
"AfD","1993","(Married) couple without C. ","higher education","","","","","7"
"AfD","1993","Single parent ","in school","","","","","7"
"AfD","1993","Single parent ","inadequately","","","","","7"
"AfD","1993","Single parent ","general elemantary","","","","","7"
"AfD","1993","Single parent ","middle vocational","","","","","7"
"AfD","1993","Single parent ","vocational + Abi","","","","","7"
"AfD","1993","Single parent ","higher vocational","","","","","7"
"AfD","1993","Single parent ","higher education","","","","","7"
"AfD","1993","Couple + C. LE 16 ","in school","","","","","7"
"AfD","1993","Couple + C. LE 16 ","inadequately","","","","","7"
"AfD","1993","Couple + C. LE 16 ","general elemantary","","","","","7"
"AfD","1993","Couple + C. LE 16 ","middle vocational","","","","","7"
"AfD","1993","Couple + C. LE 16 ","vocational + Abi","","","","","7"
"AfD","1993","Couple + C. LE 16 ","higher vocational","","","","","7"
"AfD","1993","Couple + C. LE 16 ","higher education","","","","","7"
"AfD","1993","Couple + C. GT 16 ","in school","","","","","7"
"AfD","1993","Couple + C. GT 16 ","inadequately","","","","","7"
"AfD","1993","Couple + C. GT 16 ","general elemantary","","","","","7"
"AfD","1993","Couple + C. GT 16 ","middle vocational","","","","","7"
"AfD","1993","Couple + C. GT 16 ","vocational + Abi","","","","","7"
"AfD","1993","Couple + C. GT 16 ","higher vocational","","","","","7"
"AfD","1993","Couple + C. GT 16 ","higher education","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","in school","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","inadequately","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","general elemantary","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","middle vocational","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","vocational + Abi","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","higher vocational","","","","","7"
"AfD","1993","Couple + C. LE and GT 16","higher education","","","","","7"
"CDU/CSU","1993","1-pers.-HH","inadequately","","","","","2"
"CDU/CSU","1993","1-pers.-HH","in school","","","","","2"
"CDU/CSU","1993","Couple + C. LE 16 ","general elemantary","22","","","","2"
"CDU/CSU","1993","Couple + C. LE 16 ","middle vocational","196","0.366207766781602","0.326692286143501","0.405723247419704","2"
"CDU/CSU","1993","Couple + C. GT 16 ","in school","4","","","","2"
"CDU/CSU","1993","Couple + C. GT 16 ","inadequately","1","","","","2"
"CDU/CSU","1993","Couple + C. LE 16 ","vocational + Abi","10","","","","2"
"CDU/CSU","1993","Couple + C. LE 16 ","higher education","63","0.285592080317015","0.229487976745408","0.341696183888622","2"
"CDU/CSU","1993","1-pers.-HH","general elemantary","49","0.415701402138581","0.328248073855305","0.503154730421857","2"
"CDU/CSU","1993","1-pers.-HH","middle vocational","106","0.362177337350561","0.307699092691343","0.416655582009779","2"
"CDU/CSU","1993","1-pers.-HH","vocational + Abi","8","","","","2"
"CDU/CSU","1993","(Married) couple without C. ","in school","","","","","2"
"CDU/CSU","1993","(Married) couple without C. ","inadequately","","","","","2"
"CDU/CSU","1993","(Married) couple without C. ","general elemantary","107","0.406959021632434","0.3473591218577","0.466558921407167","2"
"CDU/CSU","1993","(Married) couple without C. ","higher education","53","0.308139612013871","0.246847746081245","0.369431477946496","2"
"CDU/CSU","1993","Single parent ","in school","1","","","","2"
"CDU/CSU","1993","Single parent ","vocational + Abi","","","","","2"
"CDU/CSU","1993","Couple + C. LE 16 ","inadequately","1","","","","2"
"CDU/CSU","1993","Couple + C. GT 16 ","middle vocational","211","0.431451577896859","0.389522486024757","0.473380669768961","2"
"CDU/CSU","1993","Couple + C. GT 16 ","vocational + Abi","9","","","","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","in school","2","","","","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","inadequately","1","","","","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","general elemantary","17","","","","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","higher vocational","17","","","","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","higher education","23","","","","2"
"CDU/CSU","1993","Single parent ","higher vocational","5","","","","2"
"CDU/CSU","1993","Single parent ","higher education","7","","","","2"
"CDU/CSU","1993","Couple + C. GT 16 ","general elemantary","66","0.475563955987185","0.400712411204613","0.550415500769757","2"
"CDU/CSU","1993","Couple + C. LE 16 ","higher vocational","37","0.327954344663197","0.236396937057783","0.419511752268611","2"
"CDU/CSU","1993","Couple + C. LE 16 ","in school","","","","","2"
"CDU/CSU","1993","1-pers.-HH","higher vocational","19","","","","2"
"CDU/CSU","1993","1-pers.-HH","higher education","26","","","","2"
"CDU/CSU","1993","(Married) couple without C. ","middle vocational","302","0.416140232806766","0.380933580547882","0.45134688506565","2"
"CDU/CSU","1993","(Married) couple without C. ","vocational + Abi","14","","","","2"
"CDU/CSU","1993","(Married) couple without C. ","higher vocational","52","0.471448649117995","0.379000148677894","0.563897149558095","2"
"CDU/CSU","1993","Single parent ","general elemantary","19","","","","2"
"CDU/CSU","1993","Single parent ","middle vocational","26","","","","2"
"CDU/CSU","1993","Single parent ","inadequately","1","","","","2"
"CDU/CSU","1993","Couple + C. GT 16 ","higher vocational","30","0.602846163560871","0.474690822927392","0.73100150419435","2"
"CDU/CSU","1993","Couple + C. GT 16 ","higher education","36","0.367571677014554","0.277877700786055","0.457265653243052","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","middle vocational","62","0.450940917167205","0.370503376153489","0.53137845818092","2"
"CDU/CSU","1993","Couple + C. LE and GT 16","vocational + Abi","1","","","","2"
"FDP","1993","1-pers.-HH","in school","","","","","3"
"FDP","1993","1-pers.-HH","inadequately","","","","","3"
"FDP","1993","1-pers.-HH","general elemantary","3","","","","3"
"FDP","1993","1-pers.-HH","higher vocational","1","","","","3"
"FDP","1993","1-pers.-HH","higher education","9","","","","3"
"FDP","1993","(Married) couple without C. ","vocational + Abi","2","","","","3"
"FDP","1993","(Married) couple without C. ","higher vocational","4","","","","3"
"FDP","1993","(Married) couple without C. ","higher education","20","","","","3"
"FDP","1993","Single parent ","in school","","","","","3"
"FDP","1993","Single parent ","inadequately","","","","","3"
"FDP","1993","Single parent ","general elemantary","","","","","3"
"FDP","1993","Single parent ","middle vocational","3","","","","3"
"FDP","1993","Single parent ","vocational + Abi","","","","","3"
"FDP","1993","Couple + C. LE 16 ","in school","","","","","3"
"FDP","1993","Couple + C. LE 16 ","inadequately","","","","","3"
"FDP","1993","Couple + C. LE 16 ","general elemantary","1","","","","3"
"FDP","1993","Couple + C. GT 16 ","in school","2","","","","3"
"FDP","1993","1-pers.-HH","middle vocational","17","","","","3"
"FDP","1993","1-pers.-HH","vocational + Abi","6","","","","3"
"FDP","1993","(Married) couple without C. ","in school","","","","","3"
"FDP","1993","(Married) couple without C. ","inadequately","","","","","3"
"FDP","1993","(Married) couple without C. ","general elemantary","2","","","","3"
"FDP","1993","(Married) couple without C. ","middle vocational","21","","","","3"
"FDP","1993","Couple + C. LE 16 ","higher education","17","","","","3"
"FDP","1993","Single parent ","higher vocational","","","","","3"
"FDP","1993","Single parent ","higher education","1","","","","3"
"FDP","1993","Couple + C. LE 16 ","middle vocational","15","","","","3"
"FDP","1993","Couple + C. LE 16 ","vocational + Abi","3","","","","3"
"FDP","1993","Couple + C. GT 16 ","inadequately","","","","","3"
"FDP","1993","Couple + C. GT 16 ","general elemantary","2","","","","3"
"FDP","1993","Couple + C. GT 16 ","higher education","10","","","","3"
