"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Other","1992","Thuringia","direct migration background","","","","","8"
"Other","1992","Saxony-Anhalt","no migration background","4","","","","8"
"Other","1992","Saxony-Anhalt","direct migration background","","","","","8"
"Other","1992","Thuringia","no migration background","7","","","","8"
"Other","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","8"
"Other","1992","Saxony","indirect migration background","1","","","","8"
"Other","1992","Thuringia","indirect migration background","","","","","8"
"Other","1992","Mecklenburg-Western Pomerania","no migration background","3","","","","8"
"Other","1992","Mecklenburg-Western Pomerania","direct migration background","","","","","8"
"Other","1992","Saxony","no migration background","7","","","","8"
"Other","1992","Saxony","direct migration background","","","","","8"
"Other","1992","Brandenburg","indirect migration background","","","","","8"
"Other","1992","Berlin","indirect migration background","","","","","8"
"Other","1992","Brandenburg","no migration background","5","","","","8"
"Other","1992","Brandenburg","direct migration background","","","","","8"
"Other","1992","Bavaria","indirect migration background","1","","","","8"
"Other","1992","Berlin","no migration background","6","","","","8"
"Other","1992","Berlin","direct migration background","1","","","","8"
"Other","1992","Bavaria","direct migration background","2","","","","8"
"Other","1992","Baden-Württemberg","indirect migration background","1","","","","8"
"Other","1992","Bavaria","no migration background","18","","","","8"
"Other","1992","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","8"
"Other","1992","Baden-Württemberg","no migration background","13","","","","8"
"Other","1992","Baden-Württemberg","direct migration background","8","","","","8"
"Other","1992","Schleswig-Holstein","no migration background","3","","","","8"
"Other","1992","Hesse","indirect migration background","","","","","8"
"Other","1992","Rhineland-Palatinate,Saarland","no migration background","2","","","","8"
"Other","1992","Rhineland-Palatinate,Saarland","direct migration background","","","","","8"
"Other","1992","Schleswig-Holstein","direct migration background","","","","","8"
"Other","1992","Schleswig-Holstein","indirect migration background","","","","","8"
"Other","1992","Hamburg","no migration background","","","","","8"
"Other","1992","Hamburg","direct migration background","","","","","8"
"Other","1992","North Rhine-Westphalia","indirect migration background","","","","","8"
"Other","1992","Hesse","no migration background","10","","","","8"
"Other","1992","Hesse","direct migration background","2","","","","8"
"Other","1992","Hamburg","indirect migration background","","","","","8"
"Other","1992","Lower Saxony","no migration background","6","","","","8"
"Other","1992","Lower Saxony","direct migration background","","","","","8"
"Other","1992","Lower Saxony","indirect migration background","","","","","8"
"Other","1992","Bremen","no migration background","4","","","","8"
"Other","1992","Bremen","direct migration background","","","","","8"
"Other","1992","Bremen","indirect migration background","","","","","8"
"Other","1992","North Rhine-Westphalia","no migration background","13","","","","8"
"Other","1992","North Rhine-Westphalia","direct migration background","1","","","","8"
"PDS/Linke","1992","Schleswig-Holstein","no migration background","2","","","","5"
"PDS/Linke","1992","Schleswig-Holstein","direct migration background","","","","","5"
"PDS/Linke","1992","Schleswig-Holstein","indirect migration background","","","","","5"
"PDS/Linke","1992","Hamburg","no migration background","","","","","5"
"PDS/Linke","1992","Hamburg","direct migration background","","","","","5"
"PDS/Linke","1992","Hamburg","indirect migration background","","","","","5"
"PDS/Linke","1992","Lower Saxony","no migration background","","","","","5"
"PDS/Linke","1992","Lower Saxony","direct migration background","","","","","5"
"PDS/Linke","1992","Lower Saxony","indirect migration background","","","","","5"
"PDS/Linke","1992","Bremen","no migration background","","","","","5"
"PDS/Linke","1992","Bremen","direct migration background","","","","","5"
"PDS/Linke","1992","Bremen","indirect migration background","","","","","5"
"PDS/Linke","1992","North Rhine-Westphalia","no migration background","1","","","","5"
"PDS/Linke","1992","North Rhine-Westphalia","direct migration background","3","","","","5"
"PDS/Linke","1992","North Rhine-Westphalia","indirect migration background","","","","","5"
"PDS/Linke","1992","Hesse","no migration background","","","","","5"
"PDS/Linke","1992","Hesse","direct migration background","1","","","","5"
"PDS/Linke","1992","Hesse","indirect migration background","","","","","5"
"PDS/Linke","1992","Rhineland-Palatinate,Saarland","no migration background","2","","","","5"
"PDS/Linke","1992","Rhineland-Palatinate,Saarland","direct migration background","1","","","","5"
"PDS/Linke","1992","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"PDS/Linke","1992","Baden-Württemberg","no migration background","","","","","5"
"PDS/Linke","1992","Baden-Württemberg","direct migration background","","","","","5"
"PDS/Linke","1992","Baden-Württemberg","indirect migration background","","","","","5"
"PDS/Linke","1992","Bavaria","no migration background","2","","","","5"
"PDS/Linke","1992","Bavaria","direct migration background","","","","","5"
"PDS/Linke","1992","Bavaria","indirect migration background","","","","","5"
"PDS/Linke","1992","Berlin","no migration background","10","","","","5"
"PDS/Linke","1992","Berlin","direct migration background","1","","","","5"
"PDS/Linke","1992","Berlin","indirect migration background","","","","","5"
"PDS/Linke","1992","Brandenburg","no migration background","25","","","","5"
"PDS/Linke","1992","Brandenburg","direct migration background","2","","","","5"
"PDS/Linke","1992","Thuringia","direct migration background","","","","","5"
"PDS/Linke","1992","Brandenburg","indirect migration background","","","","","5"
"PDS/Linke","1992","Mecklenburg-Western Pomerania","no migration background","15","","","","5"
"PDS/Linke","1992","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"PDS/Linke","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"PDS/Linke","1992","Saxony","no migration background","28","","","","5"
"PDS/Linke","1992","Saxony","direct migration background","1","","","","5"
"PDS/Linke","1992","Saxony","indirect migration background","","","","","5"
"PDS/Linke","1992","Saxony-Anhalt","direct migration background","1","","","","5"
"PDS/Linke","1992","Saxony-Anhalt","indirect migration background","","","","","5"
"PDS/Linke","1992","Thuringia","no migration background","16","","","","5"
"PDS/Linke","1992","Thuringia","indirect migration background","","","","","5"
"PDS/Linke","1992","Saxony-Anhalt","no migration background","15","","","","5"
"SPD","1992","Schleswig-Holstein","no migration background","81","0.557457448977553","0.475763987559473","0.639150910395634","1"
"SPD","1992","Schleswig-Holstein","direct migration background","9","","","","1"
"SPD","1992","Schleswig-Holstein","indirect migration background","","","","","1"
"SPD","1992","Hamburg","no migration background","27","","","","1"
"SPD","1992","Hamburg","direct migration background","8","","","","1"
"SPD","1992","Lower Saxony","no migration background","221","0.472996006404937","0.426398305829923","0.519593706979951","1"
"SPD","1992","Lower Saxony","direct migration background","30","0.649410829915047","0.506793311662243","0.79202834816785","1"
"SPD","1992","Lower Saxony","indirect migration background","5","","","","1"
"SPD","1992","Hamburg","indirect migration background","1","","","","1"
"SPD","1992","Bremen","no migration background","25","","","","1"
"SPD","1992","Bremen","direct migration background","1","","","","1"
"SPD","1992","Bremen","indirect migration background","1","","","","1"
"SPD","1992","North Rhine-Westphalia","no migration background","521","0.481975910530727","0.451636867649812","0.512314953411642","1"
"SPD","1992","North Rhine-Westphalia","direct migration background","129","0.569878733972401","0.497950552535204","0.641806915409597","1"
"SPD","1992","Bavaria","direct migration background","41","0.340133304819126","0.242795829214645","0.437470780423607","1"
"SPD","1992","Baden-Württemberg","indirect migration background","15","","","","1"
"SPD","1992","Bavaria","no migration background","185","0.328011850668685","0.289057446500451","0.366966254836919","1"
"SPD","1992","Bavaria","indirect migration background","10","","","","1"
"SPD","1992","North Rhine-Westphalia","indirect migration background","26","","","","1"
"SPD","1992","Hesse","no migration background","147","0.472300743673601","0.416726981284087","0.527874506063116","1"
"SPD","1992","Hesse","indirect migration background","3","","","","1"
"SPD","1992","Rhineland-Palatinate,Saarland","no migration background","132","0.473405918287128","0.41294812744909","0.533863709125165","1"
"SPD","1992","Rhineland-Palatinate,Saarland","direct migration background","21","","","","1"
"SPD","1992","Baden-Württemberg","direct migration background","112","0.483912058792486","0.411108286666074","0.556715830918897","1"
"SPD","1992","Berlin","direct migration background","11","","","","1"
"SPD","1992","Berlin","indirect migration background","3","","","","1"
"SPD","1992","Brandenburg","no migration background","118","0.537124599039248","0.471236599411234","0.603012598667262","1"
"SPD","1992","Hesse","direct migration background","69","0.675460882517379","0.583694900182362","0.767226864852396","1"
"SPD","1992","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","1"
"SPD","1992","Baden-Württemberg","no migration background","194","0.374146510355109","0.33168895282596","0.416604067884259","1"
"SPD","1992","Berlin","no migration background","103","0.472977439058137","0.406701687624519","0.539253190491755","1"
"SPD","1992","Brandenburg","indirect migration background","","","","","1"
"SPD","1992","Mecklenburg-Western Pomerania","no migration background","42","0.2839812401678","0.209018109232374","0.358944371103226","1"
"SPD","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"SPD","1992","Saxony","no migration background","107","0.330766276079214","0.282432923553724","0.379099628604705","1"
"SPD","1992","Saxony","direct migration background","3","","","","1"
"SPD","1992","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"SPD","1992","Saxony","indirect migration background","","","","","1"
"SPD","1992","Brandenburg","direct migration background","6","","","","1"
"SPD","1992","Saxony-Anhalt","no migration background","81","0.326381797505868","0.267183469356417","0.38558012565532","1"
"SPD","1992","Saxony-Anhalt","indirect migration background","","","","","1"
"SPD","1992","Thuringia","no migration background","52","0.274167274011649","0.209710990738803","0.338623557284496","1"
"SPD","1992","Thuringia","indirect migration background","","","","","1"
"SPD","1992","Saxony-Anhalt","direct migration background","5","","","","1"
"SPD","1992","Thuringia","direct migration background","2","","","","1"
"AfD","1993","Schleswig-Holstein","no migration background","","","","","7"
"AfD","1993","Schleswig-Holstein","direct migration background","","","","","7"
"AfD","1993","Schleswig-Holstein","indirect migration background","","","","","7"
"AfD","1993","Hamburg","direct migration background","","","","","7"
"AfD","1993","Hamburg","indirect migration background","","","","","7"
"AfD","1993","Hamburg","no migration background","","","","","7"
"AfD","1993","Lower Saxony","no migration background","","","","","7"
"AfD","1993","Lower Saxony","direct migration background","","","","","7"
"AfD","1993","Lower Saxony","indirect migration background","","","","","7"
"AfD","1993","Bremen","no migration background","","","","","7"
"AfD","1993","Thuringia","no migration background","","","","","7"
"AfD","1993","Thuringia","direct migration background","","","","","7"
"AfD","1993","Thuringia","indirect migration background","","","","","7"
"AfD","1993","Bremen","direct migration background","","","","","7"
"AfD","1993","Bremen","indirect migration background","","","","","7"
"AfD","1993","North Rhine-Westphalia","no migration background","","","","","7"
"AfD","1993","North Rhine-Westphalia","direct migration background","","","","","7"
"AfD","1993","Saxony-Anhalt","no migration background","","","","","7"
"AfD","1993","Saxony-Anhalt","direct migration background","","","","","7"
"AfD","1993","Saxony-Anhalt","indirect migration background","","","","","7"
"AfD","1993","North Rhine-Westphalia","indirect migration background","","","","","7"
"AfD","1993","Hesse","no migration background","","","","","7"
"AfD","1993","Hesse","direct migration background","","","","","7"
"AfD","1993","Hesse","indirect migration background","","","","","7"
"AfD","1993","Rhineland-Palatinate,Saarland","no migration background","","","","","7"
"AfD","1993","Rhineland-Palatinate,Saarland","direct migration background","","","","","7"
"AfD","1993","Saxony","no migration background","","","","","7"
"AfD","1993","Saxony","direct migration background","","","","","7"
"AfD","1993","Saxony","indirect migration background","","","","","7"
"AfD","1993","Bavaria","no migration background","","","","","7"
"AfD","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","","","7"
"AfD","1993","Baden-Württemberg","no migration background","","","","","7"
"AfD","1993","Baden-Württemberg","direct migration background","","","","","7"
"AfD","1993","Baden-Württemberg","indirect migration background","","","","","7"
"AfD","1993","Bavaria","direct migration background","","","","","7"
"AfD","1993","Brandenburg","no migration background","","","","","7"
"AfD","1993","Mecklenburg-Western Pomerania","no migration background","","","","","7"
"AfD","1993","Mecklenburg-Western Pomerania","direct migration background","","","","","7"
"AfD","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","7"
"AfD","1993","Bavaria","indirect migration background","","","","","7"
"AfD","1993","Berlin","no migration background","","","","","7"
"AfD","1993","Berlin","direct migration background","","","","","7"
"AfD","1993","Berlin","indirect migration background","","","","","7"
"AfD","1993","Brandenburg","direct migration background","","","","","7"
"AfD","1993","Brandenburg","indirect migration background","","","","","7"
"CDU/CSU","1993","Schleswig-Holstein","no migration background","46","0.322239276291446","0.243112562851682","0.401365989731209","2"
"CDU/CSU","1993","Schleswig-Holstein","direct migration background","2","","","","2"
"CDU/CSU","1993","Schleswig-Holstein","indirect migration background","","","","","2"
"CDU/CSU","1993","Saxony","indirect migration background","","","","","2"
"CDU/CSU","1993","Hamburg","no migration background","15","","","","2"
"CDU/CSU","1993","Hamburg","direct migration background","1","","","","2"
"CDU/CSU","1993","Hamburg","indirect migration background","","","","","2"
"CDU/CSU","1993","Lower Saxony","no migration background","152","0.418932487978816","0.370214953884866","0.467650022072765","2"
"CDU/CSU","1993","Lower Saxony","direct migration background","6","","","","2"
"CDU/CSU","1993","Bremen","no migration background","14","","","","2"
"CDU/CSU","1993","Bremen","direct migration background","3","","","","2"
"CDU/CSU","1993","Bremen","indirect migration background","","","","","2"
"CDU/CSU","1993","North Rhine-Westphalia","no migration background","326","0.381854477227276","0.349699914950755","0.414009039503796","2"
"CDU/CSU","1993","North Rhine-Westphalia","direct migration background","36","0.423384557980191","0.349328485248896","0.497440630711485","2"
"CDU/CSU","1993","North Rhine-Westphalia","indirect migration background","6","","","","2"
"CDU/CSU","1993","Hesse","no migration background","89","0.306128700581867","0.252992480658213","0.35926492050552","2"
"CDU/CSU","1993","Hesse","direct migration background","16","","","","2"
"CDU/CSU","1993","Rhineland-Palatinate,Saarland","no migration background","82","0.403184113042014","0.339230399903458","0.46713782618057","2"
"CDU/CSU","1993","Rhineland-Palatinate,Saarland","direct migration background","2","","","","2"
"CDU/CSU","1993","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","2"
"CDU/CSU","1993","Baden-Württemberg","direct migration background","36","0.304146229481277","0.232185016427643","0.376107442534911","2"
"CDU/CSU","1993","Baden-Württemberg","indirect migration background","1","","","","2"
"CDU/CSU","1993","Bavaria","no migration background","268","0.510074553737202","0.467272532800632","0.552876574673772","2"
"CDU/CSU","1993","Bavaria","direct migration background","30","0.505919663783014","0.402049060877781","0.609790266688247","2"
"CDU/CSU","1993","Bavaria","indirect migration background","2","","","","2"
"CDU/CSU","1993","Berlin","no migration background","52","0.280201383391933","0.218422406261446","0.341980360522421","2"
"CDU/CSU","1993","Berlin","direct migration background","3","","","","2"
"CDU/CSU","1993","Berlin","indirect migration background","","","","","2"
"CDU/CSU","1993","Brandenburg","direct migration background","","","","","2"
"CDU/CSU","1993","Brandenburg","indirect migration background","","","","","2"
"CDU/CSU","1993","Mecklenburg-Western Pomerania","no migration background","31","0.287424127564124","0.202464615494461","0.372383639633786","2"
"CDU/CSU","1993","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"CDU/CSU","1993","Saxony","no migration background","117","0.370743989391461","0.317063231074984","0.424424747707939","2"
"CDU/CSU","1993","Saxony","direct migration background","5","","","","2"
"CDU/CSU","1993","Saxony-Anhalt","no migration background","63","0.281814313574606","0.218991862853329","0.344636764295882","2"
"CDU/CSU","1993","Saxony-Anhalt","direct migration background","5","","","","2"
"CDU/CSU","1993","Saxony-Anhalt","indirect migration background","","","","","2"
"CDU/CSU","1993","Thuringia","no migration background","57","0.349807779945413","0.27323215087577","0.426383409015056","2"
"CDU/CSU","1993","Thuringia","direct migration background","5","","","","2"
"CDU/CSU","1993","Lower Saxony","indirect migration background","1","","","","2"
"CDU/CSU","1993","Hesse","indirect migration background","","","","","2"
"CDU/CSU","1993","Baden-Württemberg","no migration background","197","0.483913736714055","0.436458033151318","0.531369440276792","2"
"CDU/CSU","1993","Brandenburg","no migration background","42","0.22995157972296","0.171338746910987","0.288564412534932","2"
"CDU/CSU","1993","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"CDU/CSU","1993","Thuringia","indirect migration background","1","","","","2"
"FDP","1993","Schleswig-Holstein","no migration background","11","","","","3"
"FDP","1993","Schleswig-Holstein","direct migration background","1","","","","3"
"FDP","1993","Schleswig-Holstein","indirect migration background","","","","","3"
"FDP","1993","Hamburg","no migration background","","","","","3"
"FDP","1993","Hamburg","direct migration background","1","","","","3"
"FDP","1993","Hamburg","indirect migration background","","","","","3"
"FDP","1993","Lower Saxony","no migration background","12","","","","3"
"FDP","1993","Lower Saxony","direct migration background","","","","","3"
"FDP","1993","Bremen","no migration background","1","","","","3"
"FDP","1993","Bremen","direct migration background","","","","","3"
"FDP","1993","Hesse","no migration background","18","","","","3"
"FDP","1993","Lower Saxony","indirect migration background","","","","","3"
"FDP","1993","Bremen","indirect migration background","","","","","3"
"FDP","1993","North Rhine-Westphalia","direct migration background","2","","","","3"
"FDP","1993","North Rhine-Westphalia","indirect migration background","","","","","3"
"FDP","1993","North Rhine-Westphalia","no migration background","41","0.0509928249760207","0.0364336227471774","0.0655520272048641","3"
"FDP","1993","Hesse","indirect migration background","","","","","3"
"FDP","1993","Rhineland-Palatinate,Saarland","no migration background","7","","","","3"
"FDP","1993","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"FDP","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"FDP","1993","Baden-Württemberg","no migration background","19","","","","3"
"FDP","1993","Baden-Württemberg","indirect migration background","1","","","","3"
"FDP","1993","Bavaria","no migration background","21","","","","3"
"FDP","1993","Bavaria","direct migration background","4","","","","3"
"FDP","1993","Hesse","direct migration background","1","","","","3"
"FDP","1993","Baden-Württemberg","direct migration background","2","","","","3"
"FDP","1993","Berlin","no migration background","7","","","","3"
"FDP","1993","Berlin","direct migration background","","","","","3"
"FDP","1993","Berlin","indirect migration background","","","","","3"
"FDP","1993","Bavaria","indirect migration background","","","","","3"
"FDP","1993","Brandenburg","no migration background","10","","","","3"
"FDP","1993","Brandenburg","indirect migration background","","","","","3"
"FDP","1993","Mecklenburg-Western Pomerania","no migration background","3","","","","3"
"FDP","1993","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"FDP","1993","Saxony","no migration background","17","","","","3"
"FDP","1993","Brandenburg","direct migration background","","","","","3"
"FDP","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"FDP","1993","Saxony","direct migration background","","","","","3"
"FDP","1993","Saxony","indirect migration background","","","","","3"
"FDP","1993","Saxony-Anhalt","direct migration background","1","","","","3"
"FDP","1993","Saxony-Anhalt","indirect migration background","","","","","3"
"FDP","1993","Thuringia","no migration background","7","","","","3"
"FDP","1993","Saxony-Anhalt","no migration background","16","","","","3"
"FDP","1993","Thuringia","direct migration background","","","","","3"
"FDP","1993","Thuringia","indirect migration background","","","","","3"
"Grüne","1993","Schleswig-Holstein","no migration background","9","","","","4"
"Grüne","1993","Schleswig-Holstein","direct migration background","1","","","","4"
"Grüne","1993","Schleswig-Holstein","indirect migration background","2","","","","4"
"Grüne","1993","Hamburg","direct migration background","","","","","4"
"Grüne","1993","Hamburg","no migration background","4","","","","4"
"Grüne","1993","Hamburg","indirect migration background","1","","","","4"
"Grüne","1993","Lower Saxony","no migration background","31","0.0667999249436907","0.0421466085200844","0.0914532413672969","4"
"Grüne","1993","Lower Saxony","direct migration background","4","","","","4"
"Grüne","1993","Lower Saxony","indirect migration background","1","","","","4"
"Grüne","1993","Bremen","no migration background","3","","","","4"
"Grüne","1993","Bremen","direct migration background","1","","","","4"
"Grüne","1993","Bremen","indirect migration background","1","","","","4"
"Grüne","1993","North Rhine-Westphalia","no migration background","62","0.0618224221986316","0.0458833210264454","0.0777615233708178","4"
"Grüne","1993","North Rhine-Westphalia","direct migration background","8","","","","4"
"Grüne","1993","North Rhine-Westphalia","indirect migration background","4","","","","4"
"Grüne","1993","Hesse","no migration background","39","0.12242174105053","0.0846322212551932","0.160211260845866","4"
"Grüne","1993","Rhineland-Palatinate,Saarland","no migration background","20","","","","4"
"Grüne","1993","Hesse","direct migration background","8","","","","4"
"Grüne","1993","Hesse","indirect migration background","1","","","","4"
"Grüne","1993","Rhineland-Palatinate,Saarland","direct migration background","3","","","","4"
"Grüne","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Grüne","1993","Baden-Württemberg","no migration background","38","0.0944378010829803","0.0666678338505893","0.122207768315371","4"
"Grüne","1993","Baden-Württemberg","direct migration background","17","","","","4"
"Grüne","1993","Baden-Württemberg","indirect migration background","4","","","","4"
"Grüne","1993","Bavaria","no migration background","37","0.0691922558427548","0.0474631834692441","0.0909213282162654","4"
"Grüne","1993","Bavaria","direct migration background","8","","","","4"
"Grüne","1993","Bavaria","indirect migration background","4","","","","4"
"Grüne","1993","Berlin","no migration background","27","","","","4"
"Grüne","1993","Berlin","direct migration background","5","","","","4"
"Grüne","1993","Berlin","indirect migration background","","","","","4"
"Grüne","1993","Brandenburg","no migration background","14","","","","4"
"Grüne","1993","Brandenburg","direct migration background","","","","","4"
"Grüne","1993","Brandenburg","indirect migration background","1","","","","4"
"Grüne","1993","Mecklenburg-Western Pomerania","no migration background","7","","","","4"
"Grüne","1993","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Grüne","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Grüne","1993","Saxony","indirect migration background","","","","","4"
"Grüne","1993","Saxony","no migration background","34","0.0960179356857568","0.0632745196856587","0.128761351685855","4"
"Grüne","1993","Saxony","direct migration background","1","","","","4"
"Grüne","1993","Saxony-Anhalt","no migration background","15","","","","4"
"Grüne","1993","Thuringia","no migration background","20","","","","4"
"Grüne","1993","Thuringia","direct migration background","1","","","","4"
"Grüne","1993","Thuringia","indirect migration background","","","","","4"
"Grüne","1993","Saxony-Anhalt","direct migration background","1","","","","4"
"Grüne","1993","Saxony-Anhalt","indirect migration background","","","","","4"
"NPD","1993","Schleswig-Holstein","direct migration background","","","","","6"
"NPD","1993","Schleswig-Holstein","no migration background","1","","","","6"
"NPD","1993","Schleswig-Holstein","indirect migration background","","","","","6"
"NPD","1993","Hamburg","no migration background","2","","","","6"
"NPD","1993","Hamburg","direct migration background","","","","","6"
"NPD","1993","Hamburg","indirect migration background","","","","","6"
"NPD","1993","Lower Saxony","no migration background","10","","","","6"
"NPD","1993","Bremen","direct migration background","","","","","6"
"NPD","1993","Lower Saxony","direct migration background","2","","","","6"
"NPD","1993","Lower Saxony","indirect migration background","","","","","6"
"NPD","1993","Hesse","indirect migration background","","","","","6"
"NPD","1993","Rhineland-Palatinate,Saarland","no migration background","3","","","","6"
"NPD","1993","Bremen","no migration background","","","","","6"
"NPD","1993","Bremen","indirect migration background","","","","","6"
"NPD","1993","North Rhine-Westphalia","no migration background","19","","","","6"
"NPD","1993","North Rhine-Westphalia","direct migration background","","","","","6"
"NPD","1993","Hesse","no migration background","12","","","","6"
"NPD","1993","Hesse","direct migration background","1","","","","6"
"NPD","1993","North Rhine-Westphalia","indirect migration background","1","","","","6"
"NPD","1993","Rhineland-Palatinate,Saarland","direct migration background","","","","","6"
"NPD","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","","","6"
"NPD","1993","Baden-Württemberg","no migration background","22","","","","6"
"NPD","1993","Baden-Württemberg","direct migration background","2","","","","6"
"NPD","1993","Baden-Württemberg","indirect migration background","","","","","6"
"NPD","1993","Bavaria","no migration background","28","","","","6"
"NPD","1993","Bavaria","direct migration background","","","","","6"
"NPD","1993","Bavaria","indirect migration background","","","","","6"
"NPD","1993","Berlin","no migration background","6","","","","6"
"NPD","1993","Berlin","direct migration background","","","","","6"
"NPD","1993","Berlin","indirect migration background","","","","","6"
"NPD","1993","Brandenburg","no migration background","5","","","","6"
"NPD","1993","Brandenburg","direct migration background","","","","","6"
"NPD","1993","Brandenburg","indirect migration background","","","","","6"
"NPD","1993","Mecklenburg-Western Pomerania","no migration background","4","","","","6"
"NPD","1993","Mecklenburg-Western Pomerania","direct migration background","","","","","6"
"NPD","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","6"
"NPD","1993","Saxony","no migration background","9","","","","6"
"NPD","1993","Saxony","direct migration background","","","","","6"
"NPD","1993","Saxony","indirect migration background","","","","","6"
"NPD","1993","Saxony-Anhalt","no migration background","9","","","","6"
"NPD","1993","Saxony-Anhalt","direct migration background","","","","","6"
"NPD","1993","Saxony-Anhalt","indirect migration background","","","","","6"
"NPD","1993","Thuringia","no migration background","3","","","","6"
"NPD","1993","Thuringia","direct migration background","","","","","6"
"NPD","1993","Thuringia","indirect migration background","","","","","6"
"Other","1993","Saxony-Anhalt","direct migration background","","","","","8"
"Other","1993","Saxony-Anhalt","indirect migration background","","","","","8"
"Other","1993","Thuringia","indirect migration background","","","","","8"
"Other","1993","Saxony","indirect migration background","","","","","8"
"Other","1993","Saxony-Anhalt","no migration background","1","","","","8"
"Other","1993","Thuringia","no migration background","2","","","","8"
"Other","1993","Thuringia","direct migration background","","","","","8"
"Other","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","8"
"Other","1993","Saxony","no migration background","7","","","","8"
"Other","1993","Saxony","direct migration background","","","","","8"
"Other","1993","Brandenburg","indirect migration background","","","","","8"
"Other","1993","Mecklenburg-Western Pomerania","no migration background","","","","","8"
"Other","1993","Mecklenburg-Western Pomerania","direct migration background","","","","","8"
"Other","1993","Berlin","indirect migration background","","","","","8"
"Other","1993","Brandenburg","no migration background","2","","","","8"
"Other","1993","Brandenburg","direct migration background","","","","","8"
"Other","1993","Berlin","no migration background","2","","","","8"
"Other","1993","Bavaria","indirect migration background","","","","","8"
"Other","1993","Berlin","direct migration background","","","","","8"
"Other","1993","Schleswig-Holstein","no migration background","2","","","","8"
"Other","1993","Baden-Württemberg","indirect migration background","","","","","8"
"Other","1993","Bavaria","no migration background","5","","","","8"
"Other","1993","Bavaria","direct migration background","2","","","","8"
"Other","1993","Schleswig-Holstein","direct migration background","","","","","8"
"Other","1993","Schleswig-Holstein","indirect migration background","","","","","8"
"Other","1993","Hamburg","no migration background","","","","","8"
"Other","1993","Hamburg","direct migration background","","","","","8"
"Other","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","","","8"
"Other","1993","Baden-Württemberg","no migration background","3","","","","8"
"Other","1993","Baden-Württemberg","direct migration background","2","","","","8"
"Other","1993","Hesse","indirect migration background","","","","","8"
"Other","1993","Rhineland-Palatinate,Saarland","no migration background","2","","","","8"
"Other","1993","Rhineland-Palatinate,Saarland","direct migration background","","","","","8"
"Other","1993","Hamburg","indirect migration background","","","","","8"
"Other","1993","Lower Saxony","no migration background","6","","","","8"
"Other","1993","Lower Saxony","direct migration background","","","","","8"
"Other","1993","Lower Saxony","indirect migration background","","","","","8"
"Other","1993","Bremen","no migration background","","","","","8"
"Other","1993","Bremen","direct migration background","","","","","8"
"Other","1993","Bremen","indirect migration background","","","","","8"
"Other","1993","North Rhine-Westphalia","no migration background","5","","","","8"
"Other","1993","North Rhine-Westphalia","direct migration background","","","","","8"
"Other","1993","North Rhine-Westphalia","indirect migration background","","","","","8"
"Other","1993","Hesse","no migration background","3","","","","8"
"Other","1993","Hesse","direct migration background","1","","","","8"
"PDS/Linke","1993","Schleswig-Holstein","no migration background","1","","","","5"
"PDS/Linke","1993","Schleswig-Holstein","direct migration background","","","","","5"
"PDS/Linke","1993","Schleswig-Holstein","indirect migration background","","","","","5"
"PDS/Linke","1993","Hamburg","no migration background","1","","","","5"
"PDS/Linke","1993","Hamburg","direct migration background","","","","","5"
"PDS/Linke","1993","Hamburg","indirect migration background","","","","","5"
"PDS/Linke","1993","Lower Saxony","no migration background","","","","","5"
"PDS/Linke","1993","Lower Saxony","direct migration background","","","","","5"
"PDS/Linke","1993","Lower Saxony","indirect migration background","","","","","5"
"PDS/Linke","1993","Bremen","no migration background","","","","","5"
"PDS/Linke","1993","Bremen","direct migration background","","","","","5"
"PDS/Linke","1993","Bremen","indirect migration background","","","","","5"
"PDS/Linke","1993","North Rhine-Westphalia","no migration background","","","","","5"
"PDS/Linke","1993","North Rhine-Westphalia","direct migration background","","","","","5"
"PDS/Linke","1993","North Rhine-Westphalia","indirect migration background","","","","","5"
"PDS/Linke","1993","Hesse","no migration background","","","","","5"
"PDS/Linke","1993","Hesse","direct migration background","","","","","5"
